time,Think_1,Think_2,Think_3,Hungry_1,Hungry_2,Hungry_3,Eat_1,Eat_2,Eat_3,Fork_1,Fork_2,Fork_3
0.0,1,1,1,0,0,0,0,0,0,1,1,1
0.12926215543293426,1,1,0,0,0,1,0,0,0,1,1,0
0.17213563773257573,1,0,0,0,1,1,0,0,0,1,0,0
0.7252475434815615,1,0,0,0,1,0,0,0,1,0,0,0
1.3331952455888718,1,0,1,0,1,0,0,0,0,1,0,1
1.836266721863311,1,0,0,0,1,1,0,0,0,1,0,0
2.4254843901311514,0,0,0,1,1,1,0,0,0,0,0,0
