experiment,replication,seed,N,S,repairers,failure_mean,repair_mean,crash_time,mean_queue,utilization,area_queue,area_busy,final_healthy,final_broken
3,21,713021,20,3,1,100.0,1.0,289.62239291205924,0.06506474863547751,0.24252471893362298,18.84420819402864,70.24058943788049,19,4
3,22,713022,20,3,1,100.0,1.0,696.5285248969221,0.035276341301539955,0.17487117082397302,24.570977970521994,121.80275866101961,19,4
3,23,713023,20,3,1,100.0,1.0,82.38219874928743,0.023013192425583535,0.10576557504936816,1.8958773922600187,8.713200624549723,19,4
3,24,713024,20,3,1,100.0,1.0,963.1364709635976,0.046478786052330016,0.200217375462839,44.76541397311321,192.83665642887235,19,4
3,25,713025,20,3,1,100.0,1.0,119.96782170577801,0.03286454245847878,0.18860858124858582,3.9426875701007535,22.626960647410087,19,4
3,26,713026,20,3,1,100.0,1.0,545.5933590434124,0.04048594136130283,0.20547588473811945,22.088860741347837,112.10627815668764,19,4
3,27,713027,20,3,1,100.0,1.0,213.57739646915513,0.0603998500572159,0.16461044827125088,12.900042722347521,35.1570709733943,19,4
3,28,713028,20,3,1,100.0,1.0,1719.6116356774107,0.03900081540858944,0.1768914324619891,67.06625597751726,304.1845655132813,19,4
3,29,713029,20,3,1,100.0,1.0,56.78070659230454,0.03808021409463439,0.18180688827793556,2.1622214634795753,10.323123579769351,19,4
3,30,713030,20,3,1,100.0,1.0,599.4123109798604,0.025662600455795232,0.1883816350174865,15.38247864496104,112.91827119199618,19,4
3,31,713031,20,3,1,100.0,1.0,933.8120103254212,0.03306330124136008,0.17071060130621685,30.87490780018945,159.41160978961983,19,4
3,32,713032,20,3,1,100.0,1.0,506.9216648346229,0.03322885429948539,0.17810532551877786,16.844426142042252,90.28544812789131,19,4
3,33,713033,20,3,1,100.0,1.0,754.6099582499755,0.03448124951764601,0.17931043875428307,26.019894258917844,135.30944270215434,19,4
3,34,713034,20,3,1,100.0,1.0,97.5996123971758,0.034597121150975255,0.13266239520226203,3.3766656143933176,12.94779835142173,19,4
3,35,713035,20,3,1,100.0,1.0,3092.9899968140912,0.04116993032908664,0.2002358137470632,127.33818267739804,619.3273689235959,19,4
3,36,713036,20,3,1,100.0,1.0,1936.666040707446,0.05020266560977364,0.2016821109558626,97.22579763944017,390.59089530641023,19,4
3,37,713037,20,3,1,100.0,1.0,1183.9358643680355,0.023185052835305094,0.17227590486123376,27.449615568985507,203.96362233167022,19,4
3,38,713038,20,3,1,100.0,1.0,163.05245870051124,0.049094418986510055,0.19101421163350613,8.004965724223526,31.14533685358297,19,4
3,39,713039,20,3,1,100.0,1.0,165.81404873273345,0.07710250086744186,0.22224399122268995,12.784677836249628,36.851175991156296,19,4
3,40,713040,20,3,1,100.0,1.0,2327.6351246921863,0.03897078945894989,0.2042668528071734,90.70977838163577,475.45870140430554,19,4
3,41,713041,20,3,1,100.0,1.0,95.21709061716612,0.09772622340530407,0.21352784768177105,9.305206669656258,20.33150042200364,19,4
3,42,713042,20,3,1,100.0,1.0,124.06047133995514,0.02352109781870744,0.1796304197881904,2.9180384818220357,22.285034545916904,19,4
3,43,713043,20,3,1,100.0,1.0,3170.3638856286693,0.037531162443207214,0.19019611919214593,118.9874419956072,602.9909074735053,19,4
3,44,713044,20,3,1,100.0,1.0,372.08950788951324,0.05216830140376672,0.20988667012845202,19.411277596759362,78.09662780066431,19,4
3,45,713045,20,3,1,100.0,1.0,532.6868524163438,0.05779515825164294,0.211807905864577,30.786720933972155,112.82728669189876,19,4
3,46,713046,20,3,1,100.0,1.0,2243.88085183369,0.03600870614609519,0.19462419550536464,80.79924622052911,436.71350559802426,19,4
3,47,713047,20,3,1,100.0,1.0,300.9662206017082,0.10159252454718977,0.256995762769977,30.57591815435397,77.34704343153317,19,4
3,48,713048,20,3,1,100.0,1.0,746.4771531745098,0.05097599934970211,0.2084741581320329,38.05241887479129,155.6211960728525,19,4
3,49,713049,20,3,1,100.0,1.0,1477.2375745779868,0.037863420480024335,0.1749632220886187,55.93326743513762,258.46224583854075,19,4
3,50,713050,20,3,1,100.0,1.0,130.20563222258477,0.06338223695391208,0.23840711781636736,8.252724234265798,31.041949501644364,19,4
3,51,713051,20,3,1,100.0,1.0,352.89817193254476,0.055747257187930846,0.20704263027332265,19.67310515187421,73.06496573556132,19,4
3,52,713052,20,3,1,100.0,1.0,560.7103681230478,0.056479260781883214,0.21408557009565288,31.668507104327354,120.03999881816608,19,4
3,53,713053,20,3,1,100.0,1.0,323.31539837665315,0.03826404904453137,0.20895504573912868,12.371356260336455,67.55838385595817,19,4
3,54,713054,20,3,1,100.0,1.0,1302.5623640559932,0.03689909487382908,0.17641187158833802,48.063372250381185,229.78746450364784,19,4
3,55,713055,20,3,1,100.0,1.0,31.400160649575444,0.18910181389935912,0.3210570968916095,5.937827335565995,10.081244420082847,19,4
3,56,713056,20,3,1,100.0,1.0,22.19699582202817,0.15368417166518847,0.17668378503444518,3.4113269163640485,3.9218492382297034,19,4
3,57,713057,20,3,1,100.0,1.0,153.9782137108082,0.1053900025256747,0.2510182591532478,16.227764331880955,38.65134315321383,19,4
3,58,713058,20,3,1,100.0,1.0,6.397254525319093,0.5028101313197466,0.43357511147926747,3.216604387961537,2.773690343976474,19,4
3,59,713059,20,3,1,100.0,1.0,140.5891645913053,0.03398647937887131,0.18037594088054043,4.778130743275142,25.35890284076585,19,4
3,60,713060,20,3,1,100.0,1.0,740.9546409072791,0.031804967543627966,0.18501892315021137,23.56603830535653,137.09062976381634,19,4
3,61,713061,20,3,1,100.0,1.0,1472.305684806805,0.054418561844090274,0.2230284067478324,80.1207579620648,328.365991128238,19,4
3,62,713062,20,3,1,100.0,1.0,2133.9208207679517,0.03770954892167461,0.1975788494673171,80.4691915857291,421.61762062168486,19,4
3,63,713063,20,3,1,100.0,1.0,806.6220645452019,0.03867352030840803,0.21093505679586388,31.194914794398876,170.14487099763915,19,4
3,64,713064,20,3,1,100.0,1.0,329.6381084196647,0.05092250695006762,0.23312689682994053,16.78599886700752,76.84750929276792,19,4
3,65,713065,20,3,1,100.0,1.0,1259.4208511524694,0.043042417258176334,0.1689677585123314,54.20851777895218,212.8015182429253,19,4
3,66,713066,20,3,1,100.0,1.0,532.5610539856068,0.06176325796168462,0.21940439673465983,32.892705757659684,116.84623677408668,19,4
3,67,713067,20,3,1,100.0,1.0,90.62035018671236,0.039292003305777264,0.1644316397679775,3.560655099106995,14.90085277754946,19,4
3,68,713068,20,3,1,100.0,1.0,146.36378000109647,0.06463725450286918,0.18103888014251251,9.460552897932827,26.497534824823575,19,4
3,69,713069,20,3,1,100.0,1.0,1514.1555164894773,0.04024652095141835,0.1826677061359397,60.93949171809942,276.58731493021185,19,4
3,70,713070,20,3,1,100.0,1.0,20.81045463293956,0.30018393501525864,0.4271570804360472,6.246964161172317,8.889333043553275,19,4
3,71,713071,20,3,1,100.0,1.0,309.33527795842554,0.059330831115408676,0.2283862527718434,18.353119134589345,70.64792498306142,19,4
3,72,713072,20,3,1,100.0,1.0,925.8441924716942,0.025847797979022955,0.1935208952893386,23.931033647059998,179.170197025557,19,4
3,73,713073,20,3,1,100.0,1.0,197.24501570093898,0.05290097223489141,0.16295268728311368,10.434453099066094,32.141605361667956,19,4
3,74,713074,20,3,1,100.0,1.0,675.3797315221169,0.0418707827295674,0.18765829443897705,28.278677998516123,126.74060851609468,19,4
3,75,713075,20,3,1,100.0,1.0,961.9877839573876,0.04858847957947281,0.2033050336345336,46.74152379651583,195.5769587734671,19,4
3,76,713076,20,3,1,100.0,1.0,5734.552139383523,0.04235348669577033,0.1975984803109148,242.87827774158137,1133.1387880058894,19,4
3,77,713077,20,3,1,100.0,1.0,332.3413261190007,0.043831171004404736,0.1934800756744726,14.566909496952562,64.30142492725884,19,4
3,78,713078,20,3,1,100.0,1.0,638.0071813207248,0.048755289268736055,0.19206998835468658,31.106224680822873,122.54203188647803,19,4
3,79,713079,20,3,1,100.0,1.0,1395.8437847563998,0.03858346954489798,0.20352692742612624,53.85649615858369,284.0917966783252,19,4
3,80,713080,20,3,1,100.0,1.0,23.090259878561856,0.12415435752236743,0.27639213097920207,2.8667563802473452,6.381966132699283,19,4
3,81,713081,20,3,1,100.0,1.0,1672.5698400701745,0.03441012937713645,0.17911460276412935,57.55334458911113,299.58168249943265,19,4
3,82,713082,20,3,1,100.0,1.0,1826.6855184178555,0.03681200035444622,0.19703389747013555,67.24394795145987,359.91896714612517,19,4
3,83,713083,20,3,1,100.0,1.0,563.1562382186369,0.021123973795890368,0.18040471332032612,11.89609761912268,101.59603971038646,19,4
3,84,713084,20,3,1,100.0,1.0,610.8336165997051,0.0344879465710453,0.16757691300703265,21.066397133088998,102.36161183069991,19,4
3,85,713085,20,3,1,100.0,1.0,2185.9220015261208,0.038697542315027936,0.19814433748948324,84.58980915140762,433.1280667960784,19,4
3,86,713086,20,3,1,100.0,1.0,125.6827722726311,0.05135830931337104,0.22216532066924227,6.454854693739762,27.92235340454844,19,4
3,87,713087,20,3,1,100.0,1.0,2450.313460978597,0.0380708904337883,0.2093128406205977,93.28561530135278,512.8820709283183,19,4
3,88,713088,20,3,1,100.0,1.0,348.38471029329827,0.04858150543646945,0.20131323173917656,16.925053697096704,70.13445191766064,19,4
3,89,713089,20,3,1,100.0,1.0,456.1251490379036,0.04341307269542235,0.17581036096831054,19.801794253392863,80.19152709907827,19,4
3,90,713090,20,3,1,100.0,1.0,69.57278755254119,0.041369206686102174,0.16838931136707,2.878171027989353,11.71531378585987,19,4
3,91,713091,20,3,1,100.0,1.0,1839.7678472615303,0.03905909289938995,0.19778946349847723,71.85966325949877,363.88669547160646,19,4
3,92,713092,20,3,1,100.0,1.0,1484.1212415648229,0.02978615065725095,0.19347750471072694,44.20625889487614,287.14407450614794,19,4
3,93,713093,20,3,1,100.0,1.0,59.02892677350737,0.11776540422361743,0.21343719522313018,6.951565422368409,12.59896856756895,19,4
3,94,713094,20,3,1,100.0,1.0,294.5041378736896,0.0419606622333253,0.2162338277720891,12.357588655634554,63.681757027146986,19,4
3,95,713095,20,3,1,100.0,1.0,3360.301190592588,0.03318811066399559,0.18966249007601496,111.52204777774294,637.3230912131879,19,4
3,96,713096,20,3,1,100.0,1.0,435.5439746375332,0.021752217600656196,0.187277897388173,9.474047310970306,81.56775979020496,19,4
3,97,713097,20,3,1,100.0,1.0,3219.589097229299,0.03863517887396768,0.20169426197662596,124.38940067213011,649.3726468336549,19,4
3,98,713098,20,3,1,100.0,1.0,228.2247572626144,0.035166977473434786,0.19476330087508223,8.025974897534482,44.449807065881174,19,4
3,99,713099,20,3,1,100.0,1.0,1744.627073146516,0.03593979068219978,0.18856008487059375,62.701531827384635,328.96702898004264,19,4
3,100,713100,20,3,1,100.0,1.0,916.3994908305729,0.032707891499761665,0.18425534119934878,29.973495116523214,168.8515008578967,19,4
3,101,713101,20,3,1,100.0,1.0,687.3440109398617,0.044746270075000406,0.20205734052686652,30.75608074794909,138.88290287757792,19,4
3,102,713102,20,3,1,100.0,1.0,1632.7996568714789,0.050033560627457126,0.20409585206934078,81.69478062457033,333.2476372277117,19,4
3,103,713103,20,3,1,100.0,1.0,727.5979553978074,0.030839130439108645,0.16782933787566684,22.438488253741735,122.11228309410298,19,4
3,104,713104,20,3,1,100.0,1.0,1061.1303160210284,0.037776339651682256,0.2054519711032126,40.0856192327073,218.01131502389518,19,4
3,105,713105,20,3,1,100.0,1.0,230.46521292152735,0.0335890534526511,0.23853702029471238,7.741108355797799,54.97448517188758,19,4
3,106,713106,20,3,1,100.0,1.0,292.0128166490656,0.05810999725118846,0.2542821815033979,16.968863972789002,74.25365604447614,19,4
3,107,713107,20,3,1,100.0,1.0,101.50456780160033,0.13042156918732856,0.3157394414596732,13.238385012366301,32.048995543282814,19,4
3,108,713108,20,3,1,100.0,1.0,432.2078503676303,0.032104408839864734,0.18934448759265235,13.875777532001484,81.83617396138071,19,4
3,109,713109,20,3,1,100.0,1.0,1576.9402200920638,0.0560005130648282,0.19591685484812094,88.30946139771868,308.94916820394076,19,4
3,110,713110,20,3,1,100.0,1.0,2056.0470453221164,0.04006424303311472,0.1890255133167796,82.3739685113027,388.64534814546107,19,4
3,111,713111,20,3,1,100.0,1.0,389.8150117149792,0.03935017865094572,0.19213507729064339,15.33929035180493,74.8971374049106,19,4
3,112,713112,20,3,1,100.0,1.0,2524.2188359281367,0.04473616070904826,0.2138321116890669,112.92385950888786,539.7590440518318,19,4
3,113,713113,20,3,1,100.0,1.0,2410.7340390058725,0.051657682525873265,0.22636698397498808,124.53293364128155,545.7105935756007,19,4
3,114,713114,20,3,1,100.0,1.0,701.6018704729888,0.05288341045740311,0.21166528911130256,37.10309969390484,148.50476275469583,19,4
3,115,713115,20,3,1,100.0,1.0,526.0937062259533,0.031814653863100444,0.16603121232979498,16.737489163134356,87.34797584377003,19,4
3,116,713116,20,3,1,100.0,1.0,414.2195032831653,0.05296464659947552,0.2091763418870239,21.93898960600314,86.6449204350326,19,4
3,117,713117,20,3,1,100.0,1.0,267.5437186021686,0.06552242701703666,0.23975677882209157,17.530113775977185,64.14542016614004,19,4
3,118,713118,20,3,1,100.0,1.0,273.63696580115163,0.07141229591647541,0.17985628581767021,19.541043975478303,49.215328331411975,19,4
3,119,713119,20,3,1,100.0,1.0,700.3985317939783,0.038884388648129306,0.19046134572146234,27.234568718856202,133.39884690681754,19,4
3,120,713120,20,3,1,100.0,1.0,248.87391499035976,0.011416855658620233,0.15053280166213495,2.84135756464066,37.46368768412286,19,4
3,121,713121,20,3,1,100.0,1.0,18.468287840399753,0.28444981790435087,0.4736808300403758,5.253301113206847,8.748073913665134,19,4
3,122,713122,20,3,1,100.0,1.0,750.7911924740825,0.050391949758715575,0.24256411308560888,37.83383205044012,182.1149997149625,19,4
3,123,713123,20,3,1,100.0,1.0,443.1114870039117,0.051801662020978204,0.19905864813144095,22.95391148738971,88.20517357451122,19,4
3,124,713124,20,3,1,100.0,1.0,225.62354703017996,0.012260603269332336,0.1368532702843969,2.7662807983565827,30.877320264245554,19,4
3,125,713125,20,3,1,100.0,1.0,60.34990571387848,0.0327023608819955,0.105760720591199,1.973584395849656,6.382649515910705,19,4
3,126,713126,20,3,1,100.0,1.0,890.5362269228893,0.028356532753738214,0.18359364081502044,25.252519687129357,163.4967881784445,19,4
3,127,713127,20,3,1,100.0,1.0,138.54869013631773,0.020179129597196564,0.17779539107808845,2.7957919737825847,24.633318546143506,19,4
3,128,713128,20,3,1,100.0,1.0,706.7042882549165,0.04919583849853331,0.22202947746744908,34.766910031209804,156.90918384524463,19,4
3,129,713129,20,3,1,100.0,1.0,691.1047961075615,0.04316746265071788,0.21207505715562142,29.833240473705153,146.56608913503518,19,4
3,130,713130,20,3,1,100.0,1.0,37.79614874725888,0.15862189600910642,0.2725970146358065,5.995296776132417,10.303117313233649,19,4
3,131,713131,20,3,1,100.0,1.0,5696.561750495103,0.041125536886276126,0.19454006274859084,234.27416039493608,1108.20948039254,19,4
3,132,713132,20,3,1,100.0,1.0,2189.4905476031563,0.04051422479131887,0.19870799161079833,88.70551222406213,435.0692693650502,19,4
3,133,713133,20,3,1,100.0,1.0,104.81738576019802,0.04603170567166133,0.20745107935155424,4.8249230505864205,21.744479810761312,19,4
3,134,713134,20,3,1,100.0,1.0,1321.2775153095101,0.051140995714347263,0.19945577828883804,67.57144774790706,263.5364351516005,19,4
3,135,713135,20,3,1,100.0,1.0,245.2981095959653,0.07192528691687572,0.22356615151150935,17.643136912857027,54.840354335418404,19,4
