experiment,λ,c,time,queue,busy
3,0.9,1,11058.137371253508,4351,1
3,0.9,1,11080.387144636312,4363,1
3,0.9,1,11102.636918019116,4367,1
3,0.9,1,11124.88669140192,4372,1
3,0.9,1,11147.136464784724,4387,1
3,0.9,1,11169.386238167528,4393,1
3,0.9,1,11191.636011550332,4393,1
3,0.9,1,11213.885784933136,4397,1
3,0.9,1,11236.135558315938,4406,1
3,0.9,1,11258.385331698742,4416,1
3,0.9,1,11280.635105081546,4433,1
3,0.9,1,11302.88487846435,4443,1
3,0.9,1,11325.134651847155,4448,1
3,0.9,1,11347.384425229959,4456,1
3,0.9,1,11369.634198612763,4463,1
3,0.9,1,11391.883971995567,4468,1
3,0.9,1,11414.133745378369,4484,1
3,0.9,1,11436.383518761173,4493,1
3,0.9,1,11458.633292143977,4512,1
3,0.9,1,11480.883065526781,4519,1
3,0.9,1,11503.132838909585,4529,1
3,0.9,1,11525.38261229239,4540,1
3,0.9,1,11547.632385675193,4542,1
3,0.9,1,11569.882159057997,4546,1
3,0.9,1,11592.131932440801,4552,1
3,0.9,1,11614.381705823604,4559,1
3,0.9,1,11636.631479206408,4565,1
3,0.9,1,11658.881252589212,4585,1
3,0.9,1,11681.131025972016,4582,1
3,0.9,1,11703.38079935482,4591,1
3,0.9,1,11725.630572737624,4594,1
3,0.9,1,11747.880346120428,4606,1
3,0.9,1,11770.130119503232,4611,1
3,0.9,1,11792.379892886036,4622,1
3,0.9,1,11814.629666268838,4629,1
3,0.9,1,11836.879439651642,4637,1
3,0.9,1,11859.129213034446,4641,1
3,0.9,1,11881.37898641725,4648,1
3,0.9,1,11903.628759800054,4654,1
3,0.9,1,11925.878533182859,4655,1
3,0.9,1,11948.128306565663,4676,1
3,0.9,1,11970.378079948467,4684,1
3,0.9,1,11992.627853331269,4688,1
3,0.9,1,12014.877626714073,4691,1
3,0.9,1,12037.127400096877,4700,1
3,0.9,1,12059.377173479681,4705,1
3,0.9,1,12081.626946862485,4711,1
3,0.9,1,12103.87672024529,4715,1
3,0.9,1,12126.126493628093,4723,1
3,0.9,1,12148.376267010897,4736,1
3,0.9,1,12170.626040393701,4749,1
3,0.9,1,12192.875813776503,4746,1
3,0.9,1,12215.125587159308,4751,1
3,0.9,1,12237.375360542112,4766,1
3,0.9,1,12259.625133924916,4777,1
3,0.9,1,12281.87490730772,4788,1
3,0.9,1,12304.124680690524,4797,1
3,0.9,1,12326.374454073328,4799,1
3,0.9,1,12348.624227456132,4805,1
3,0.9,1,12370.874000838936,4814,1
3,0.9,1,12393.123774221738,4823,1
3,0.9,1,12415.373547604542,4833,1
3,0.9,1,12437.623320987346,4840,1
3,0.9,1,12459.87309437015,4842,1
3,0.9,1,12482.122867752954,4848,1
3,0.9,1,12504.372641135758,4858,1
3,0.9,1,12526.622414518562,4872,1
3,0.9,1,12548.872187901366,4893,1
3,0.9,1,12571.121961284169,4904,1
3,0.9,1,12593.371734666973,4913,1
3,0.9,1,12615.621508049777,4923,1
3,0.9,1,12637.87128143258,4927,1
3,0.9,1,12660.121054815385,4935,1
3,0.9,1,12682.370828198189,4947,1
3,0.9,1,12704.620601580993,4965,1
3,0.9,1,12726.870374963797,4966,1
3,0.9,1,12749.120148346601,4978,1
3,0.9,1,12771.369921729403,4985,1
3,0.9,1,12793.619695112207,4998,1
3,0.9,1,12815.869468495011,5002,1
3,0.9,1,12838.119241877816,5008,1
3,0.9,1,12860.36901526062,5021,1
3,0.9,1,12882.618788643424,5041,1
3,0.9,1,12904.868562026228,5045,1
3,0.9,1,12927.118335409032,5054,1
3,0.9,1,12949.368108791834,5052,1
3,0.9,1,12971.617882174638,5068,1
3,0.9,1,12993.867655557442,5083,1
3,0.9,1,13016.117428940246,5088,1
3,0.9,1,13038.36720232305,5095,1
3,0.9,1,13060.616975705854,5101,1
3,0.9,1,13082.866749088658,5102,1
3,0.9,1,13105.116522471462,5103,1
3,0.9,1,13127.366295854266,5112,1
3,0.9,1,13149.616069237069,5122,1
3,0.9,1,13171.865842619873,5120,1
3,0.9,1,13194.115616002677,5129,1
3,0.9,1,13216.36538938548,5145,1
3,0.9,1,13238.615162768285,5155,1
3,0.9,1,13260.864936151089,5167,1
3,0.9,1,13283.114709533893,5161,1
3,0.9,1,13305.364482916697,5172,1
3,0.9,1,13327.614256299501,5176,1
3,0.9,1,13349.864029682303,5186,1
3,0.9,1,13372.113803065107,5193,1
3,0.9,1,13394.363576447911,5204,1
3,0.9,1,13416.613349830715,5206,1
3,0.9,1,13438.86312321352,5216,1
3,0.9,1,13461.112896596323,5222,1
3,0.9,1,13483.362669979128,5230,1
3,0.9,1,13505.612443361932,5241,1
3,0.9,1,13527.862216744734,5245,1
3,0.9,1,13550.111990127538,5251,1
3,0.9,1,13572.361763510342,5263,1
3,0.9,1,13594.611536893146,5279,1
3,0.9,1,13616.86131027595,5289,1
3,0.9,1,13639.111083658754,5290,1
3,0.9,1,13661.360857041558,5302,1
3,0.9,1,13683.610630424362,5312,1
3,0.9,1,13705.860403807166,5314,1
3,0.9,1,13728.110177189968,5323,1
3,0.9,1,13750.359950572773,5334,1
3,0.9,1,13772.609723955577,5347,1
3,0.9,1,13794.85949733838,5360,1
3,0.9,1,13817.109270721185,5364,1
3,0.9,1,13839.359044103989,5376,1
3,0.9,1,13861.608817486793,5382,1
3,0.9,1,13883.858590869597,5383,1
3,0.9,1,13906.108364252399,5390,1
3,0.9,1,13928.358137635203,5398,1
3,0.9,1,13950.607911018007,5414,1
3,0.9,1,13972.857684400811,5437,1
3,0.9,1,13995.107457783615,5440,1
3,0.9,1,14017.35723116642,5449,1
3,0.9,1,14039.607004549223,5468,1
3,0.9,1,14061.856777932027,5473,1
3,0.9,1,14084.106551314831,5467,1
3,0.9,1,14106.356324697634,5482,1
3,0.9,1,14128.606098080438,5496,1
3,0.9,1,14150.855871463242,5506,1
3,0.9,1,14173.105644846046,5512,1
3,0.9,1,14195.35541822885,5516,1
3,0.9,1,14217.605191611654,5529,1
3,0.9,1,14239.854964994458,5540,1
3,0.9,1,14262.104738377262,5551,1
3,0.9,1,14284.354511760066,5563,1
3,0.9,1,14306.604285142868,5566,1
3,0.9,1,14328.854058525672,5584,1
3,0.9,1,14351.103831908476,5594,1
3,0.9,1,14373.35360529128,5601,1
3,0.9,1,14395.603378674085,5602,1
3,0.9,1,14417.853152056889,5623,1
3,0.9,1,14440.102925439693,5636,1
3,0.9,1,14462.352698822497,5645,1
3,0.9,1,14484.602472205299,5661,1
3,0.9,1,14506.852245588103,5666,1
3,0.9,1,14529.102018970907,5666,1
3,0.9,1,14551.351792353711,5673,1
3,0.9,1,14573.601565736515,5685,1
3,0.9,1,14595.85133911932,5694,1
3,0.9,1,14618.101112502123,5703,1
3,0.9,1,14640.350885884927,5710,1
3,0.9,1,14662.600659267731,5717,1
3,0.9,1,14684.850432650534,5728,1
3,0.9,1,14707.100206033338,5739,1
3,0.9,1,14729.349979416142,5757,1
3,0.9,1,14751.599752798946,5764,1
3,0.9,1,14773.84952618175,5768,1
3,0.9,1,14796.099299564554,5784,1
3,0.9,1,14818.349072947358,5787,1
3,0.9,1,14840.598846330162,5791,1
3,0.9,1,14862.848619712966,5797,1
3,0.9,1,14885.098393095768,5808,1
3,0.9,1,14907.348166478572,5812,1
3,0.9,1,14929.597939861376,5823,1
3,0.9,1,14951.84771324418,5836,1
3,0.9,1,14974.097486626984,5842,1
3,0.9,1,14996.347260009788,5840,1
3,0.9,1,15018.597033392592,5852,1
3,0.9,1,15040.846806775397,5857,1
3,0.9,1,15063.096580158199,5867,1
3,0.9,1,15085.346353541003,5883,1
3,0.9,1,15107.596126923807,5892,1
3,0.9,1,15129.845900306611,5893,1
3,0.9,1,15152.095673689415,5897,1
3,0.9,1,15174.345447072219,5909,1
3,0.9,1,15196.595220455023,5913,1
3,0.9,1,15218.844993837827,5921,1
3,0.9,1,15241.094767220631,5940,1
3,0.9,1,15263.344540603433,5952,1
3,0.9,1,15285.594313986237,5958,1
3,0.9,1,15307.844087369042,5969,1
3,0.9,1,15330.093860751846,5979,1
3,0.9,1,15352.34363413465,5983,1
3,0.9,1,15374.593407517454,5987,1
3,0.9,1,15396.843180900258,6007,1
3,0.9,1,15419.092954283062,6007,1
3,0.9,1,15441.342727665864,6014,1
3,0.9,1,15463.592501048668,6034,1
3,0.9,1,15485.842274431472,6051,1
3,0.9,1,15508.092047814276,6057,1
3,0.9,1,15530.34182119708,6072,1
3,0.9,1,15552.591594579884,6082,1
3,0.9,1,15574.841367962688,6095,1
3,0.9,1,15597.091141345492,6105,1
3,0.9,1,15619.340914728296,6117,1
3,0.9,1,15641.590688111099,6126,1
3,0.9,1,15663.840461493903,6134,1
3,0.9,1,15686.090234876707,6150,1
3,0.9,1,15708.34000825951,6157,1
3,0.9,1,15730.589781642315,6173,1
3,0.9,1,15752.839555025119,6185,1
3,0.9,1,15775.089328407923,6189,1
3,0.9,1,15797.339101790727,6187,1
3,0.9,1,15819.588875173531,6198,1
3,0.9,1,15841.838648556333,6204,1
3,0.9,1,15864.088421939137,6212,1
3,0.9,1,15886.338195321941,6219,1
3,0.9,1,15908.587968704745,6226,1
3,0.9,1,15930.83774208755,6235,1
3,0.9,1,15953.087515470354,6237,1
3,0.9,1,15975.337288853158,6248,1
3,0.9,1,15997.587062235962,6248,1
3,0.9,1,16019.836835618764,6254,1
3,0.9,1,16042.086609001568,6259,1
3,0.9,1,16064.336382384372,6268,1
3,0.9,1,16086.586155767176,6269,1
3,0.9,1,16108.83592914998,6282,1
3,0.9,1,16131.085702532784,6294,1
3,0.9,1,16153.335475915588,6307,1
3,0.9,1,16175.585249298392,6322,1
3,0.9,1,16197.835022681196,6334,1
3,0.9,1,16220.084796063999,6336,1
3,0.9,1,16242.334569446803,6344,1
3,0.9,1,16264.584342829607,6355,1
3,0.9,1,16286.83411621241,6367,1
3,0.9,1,16309.083889595215,6376,1
3,0.9,1,16331.333662978019,6382,1
3,0.9,1,16353.583436360823,6400,1
3,0.9,1,16375.833209743627,6402,1
3,0.9,1,16398.08298312643,6408,1
3,0.9,1,16420.332756509233,6417,1
3,0.9,1,16442.58252989204,6418,1
3,0.9,1,16464.83230327484,6433,1
3,0.9,1,16487.082076657647,6441,1
3,0.9,1,16509.33185004045,6446,1
3,0.9,1,16531.58162342325,6452,1
3,0.9,1,16553.831396806057,6462,1
3,0.9,1,16576.08117018886,6469,1
3,0.9,1,16598.330943571666,6474,1
3,0.9,1,16620.580716954468,6476,1
3,0.9,1,16642.830490337274,6480,1
3,0.9,1,16665.080263720076,6490,1
3,0.9,1,16687.33003710288,6504,1
3,0.9,1,16709.579810485684,6509,1
3,0.9,1,16731.829583868486,6507,1
3,0.9,1,16754.079357251292,6507,1
3,0.9,1,16776.329130634094,6511,1
3,0.9,1,16798.5789040169,6525,1
3,0.9,1,16820.828677399702,6536,1
3,0.9,1,16843.07845078251,6535,1
3,0.9,1,16865.32822416531,6542,1
3,0.9,1,16887.577997548113,6560,1
3,0.9,1,16909.82777093092,6577,1
3,0.9,1,16932.07754431372,6590,1
3,0.9,1,16954.327317696527,6597,1
3,0.9,1,16976.57709107933,6617,1
3,0.9,1,16998.826864462135,6625,1
3,0.9,1,17021.076637844937,6641,1
3,0.9,1,17043.326411227743,6651,1
3,0.9,1,17065.576184610545,6654,1
3,0.9,1,17087.825957993347,6667,1
3,0.9,1,17110.075731376153,6676,1
3,0.9,1,17132.325504758956,6679,1
3,0.9,1,17154.57527814176,6687,1
3,0.9,1,17176.825051524564,6686,1
3,0.9,1,17199.07482490737,6699,1
3,0.9,1,17221.32459829017,6710,1
3,0.9,1,17243.574371672978,6717,1
3,0.9,1,17265.82414505578,6733,1
3,0.9,1,17288.073918438582,6747,1
3,0.9,1,17310.323691821388,6761,1
3,0.9,1,17332.57346520419,6772,1
3,0.9,1,17354.823238586996,6786,1
3,0.9,1,17377.0730119698,6792,1
3,0.9,1,17399.322785352604,6803,1
3,0.9,1,17421.572558735406,6808,1
3,0.9,1,17443.822332118212,6824,1
3,0.9,1,17466.072105501014,6836,1
3,0.9,1,17488.321878883817,6844,1
3,0.9,1,17510.571652266623,6852,1
3,0.9,1,17532.821425649425,6858,1
3,0.9,1,17555.07119903223,6863,1
3,0.9,1,17577.320972415033,6873,1
3,0.9,1,17599.57074579784,6884,1
3,0.9,1,17621.82051918064,6888,1
3,0.9,1,17644.070292563447,6898,1
3,0.9,1,17666.32006594625,6900,1
3,0.9,1,17688.56983932905,6911,1
3,0.9,1,17710.819612711857,6921,1
3,0.9,1,17733.06938609466,6929,1
3,0.9,1,17755.319159477465,6930,1
3,0.9,1,17777.568932860268,6933,1
3,0.9,1,17799.818706243073,6948,1
3,0.9,1,17822.068479625876,6947,1
3,0.9,1,17844.318253008678,6957,1
3,0.9,1,17866.568026391484,6973,1
3,0.9,1,17888.817799774286,6987,1
3,0.9,1,17911.067573157092,6996,1
3,0.9,1,17933.317346539894,7001,1
3,0.9,1,17955.5671199227,6998,1
3,0.9,1,17977.816893305502,7009,1
3,0.9,1,18000.066666688308,7022,1
3,0.9,1,18022.31644007111,7044,1
3,0.9,1,18044.566213453912,7055,1
3,0.9,1,18066.81598683672,7069,1
3,0.9,1,18089.06576021952,7081,1
3,0.9,1,18111.315533602326,7088,1
3,0.9,1,18133.56530698513,7094,1
3,0.9,1,18155.815080367935,7115,1
3,0.9,1,18178.064853750737,7120,1
3,0.9,1,18200.314627133543,7122,1
3,0.9,1,18222.564400516345,7129,1
3,0.9,1,18244.814173899147,7127,1
3,0.9,1,18267.063947281953,7135,1
3,0.9,1,18289.313720664755,7142,1
3,0.9,1,18311.56349404756,7152,1
3,0.9,1,18333.813267430363,7172,1
3,0.9,1,18356.06304081317,7187,1
3,0.9,1,18378.31281419597,7195,1
3,0.9,1,18400.562587578777,7207,1
3,0.9,1,18422.81236096158,7219,1
3,0.9,1,18445.06213434438,7219,1
3,0.9,1,18467.311907727188,7226,1
3,0.9,1,18489.56168110999,7235,1
3,0.9,1,18511.811454492796,7243,1
3,0.9,1,18534.061227875598,7251,1
3,0.9,1,18556.311001258404,7265,1
3,0.9,1,18578.560774641206,7264,1
3,0.9,1,18600.810548024012,7264,1
3,0.9,1,18623.060321406814,7271,1
3,0.9,1,18645.310094789616,7280,1
3,0.9,1,18667.559868172422,7296,1
3,0.9,1,18689.809641555225,7307,1
3,0.9,1,18712.05941493803,7320,1
3,0.9,1,18734.309188320833,7326,1
3,0.9,1,18756.55896170364,7341,1
3,0.9,1,18778.80873508644,7350,1
3,0.9,1,18801.058508469243,7357,1
3,0.9,1,18823.30828185205,7372,1
3,0.9,1,18845.55805523485,7389,1
3,0.9,1,18867.807828617657,7393,1
3,0.9,1,18890.05760200046,7404,1
3,0.9,1,18912.307375383265,7420,1
3,0.9,1,18934.557148766067,7433,1
3,0.9,1,18956.806922148873,7438,1
3,0.9,1,18979.056695531675,7444,1
3,0.9,1,19001.306468914478,7449,1
3,0.9,1,19023.556242297283,7459,1
3,0.9,1,19045.806015680086,7475,1
3,0.9,1,19068.05578906289,7488,1
3,0.9,1,19090.305562445694,7504,1
3,0.9,1,19112.5553358285,7512,1
3,0.9,1,19134.805109211302,7520,1
3,0.9,1,19157.054882594108,7528,1
3,0.9,1,19179.30465597691,7541,1
3,0.9,1,19201.554429359712,7558,1
3,0.9,1,19223.804202742518,7573,1
3,0.9,1,19246.05397612532,7591,1
3,0.9,1,19268.303749508126,7607,1
3,0.9,1,19290.55352289093,7615,1
3,0.9,1,19312.803296273734,7628,1
3,0.9,1,19335.053069656537,7649,1
3,0.9,1,19357.302843039342,7648,1
3,0.9,1,19379.552616422145,7658,1
3,0.9,1,19401.802389804947,7674,1
3,0.9,1,19424.052163187753,7689,1
3,0.9,1,19446.301936570555,7693,1
3,0.9,1,19468.55170995336,7704,1
3,0.9,1,19490.801483336163,7712,1
3,0.9,1,19513.05125671897,7715,1
3,0.9,1,19535.30103010177,7727,1
3,0.9,1,19557.550803484577,7733,1
3,0.9,1,19579.80057686738,7743,1
3,0.9,1,19602.05035025018,7752,1
3,0.9,1,19624.300123632987,7776,1
3,0.9,1,19646.54989701579,7786,1
3,0.9,1,19668.799670398595,7803,1
3,0.9,1,19691.049443781398,7808,1
3,0.9,1,19713.299217164204,7816,1
3,0.9,1,19735.548990547006,7821,1
3,0.9,1,19757.798763929808,7825,1
3,0.9,1,19780.048537312614,7843,1
3,0.9,1,19802.298310695416,7855,1
3,0.9,1,19824.548084078222,7863,1
3,0.9,1,19846.797857461024,7879,1
3,0.9,1,19869.04763084383,7887,1
3,0.9,1,19891.297404226632,7896,1
3,0.9,1,19913.54717760944,7905,1
3,0.9,1,19935.79695099224,7914,1
3,0.9,1,19958.046724375043,7920,1
3,0.9,1,19980.29649775785,7933,1
3,0.9,1,20002.54627114065,7935,1
3,0.9,1,20024.796044523457,7934,1
3,0.9,1,20047.04581790626,7936,1
3,0.9,1,20069.295591289065,7948,1
3,0.9,1,20091.545364671867,7955,1
3,0.9,1,20113.795138054673,7957,1
3,0.9,1,20136.044911437475,7976,1
3,0.9,1,20158.294684820277,7981,1
3,0.9,1,20180.544458203083,7987,1
3,0.9,1,20202.794231585885,7991,1
3,0.9,1,20225.04400496869,8001,1
3,0.9,1,20247.293778351494,8006,1
3,0.9,1,20269.5435517343,8017,1
3,0.9,1,20291.7933251171,8038,1
3,0.9,1,20314.043098499908,8042,1
3,0.9,1,20336.29287188271,8051,1
3,0.9,1,20358.542645265512,8052,1
3,0.9,1,20380.792418648318,8060,1
3,0.9,1,20403.04219203112,8076,1
3,0.9,1,20425.291965413926,8083,1
3,0.9,1,20447.541738796728,8099,1
3,0.9,1,20469.791512179534,8115,1
3,0.9,1,20492.041285562336,8113,1
3,0.9,1,20514.291058945142,8119,1
3,0.9,1,20536.540832327944,8132,1
3,0.9,1,20558.790605710747,8142,1
3,0.9,1,20581.040379093552,8147,1
3,0.9,1,20603.290152476355,8163,1
3,0.9,1,20625.53992585916,8169,1
3,0.9,1,20647.789699241963,8180,1
3,0.9,1,20670.03947262477,8188,1
3,0.9,1,20692.28924600757,8187,1
3,0.9,1,20714.539019390377,8195,1
3,0.9,1,20736.78879277318,8194,1
3,0.9,1,20759.03856615598,8198,1
3,0.9,1,20781.288339538787,8204,1
3,0.9,1,20803.53811292159,8224,1
3,0.9,1,20825.787886304395,8227,1
3,0.9,1,20848.037659687197,8235,1
3,0.9,1,20870.287433070003,8246,1
3,0.9,1,20892.537206452806,8254,1
3,0.9,1,20914.786979835608,8254,1
3,0.9,1,20937.036753218414,8261,1
3,0.9,1,20959.286526601216,8276,1
3,0.9,1,20981.53629998402,8284,1
3,0.9,1,21003.786073366824,8290,1
3,0.9,1,21026.03584674963,8299,1
3,0.9,1,21048.285620132432,8317,1
3,0.9,1,21070.535393515238,8322,1
3,0.9,1,21092.78516689804,8331,1
3,0.9,1,21115.034940280842,8342,1
3,0.9,1,21137.28471366365,8347,1
3,0.9,1,21159.53448704645,8357,1
3,0.9,1,21181.784260429256,8367,1
3,0.9,1,21204.03403381206,8388,1
3,0.9,1,21226.283807194864,8392,1
3,0.9,1,21248.533580577667,8401,1
3,0.9,1,21270.783353960473,8422,1
3,0.9,1,21293.033127343275,8433,1
3,0.9,1,21315.282900726077,8444,1
3,0.9,1,21337.532674108883,8451,1
3,0.9,1,21359.782447491685,8463,1
3,0.9,1,21382.03222087449,8481,1
3,0.9,1,21404.281994257293,8489,1
3,0.9,1,21426.5317676401,8507,1
3,0.9,1,21448.7815410229,8518,1
3,0.9,1,21471.031314405707,8524,1
3,0.9,1,21493.28108778851,8538,1
3,0.9,1,21515.53086117131,8552,1
3,0.9,1,21537.780634554118,8557,1
3,0.9,1,21560.03040793692,8575,1
3,0.9,1,21582.280181319726,8586,1
3,0.9,1,21604.529954702528,8601,1
3,0.9,1,21626.779728085334,8598,1
3,0.9,1,21649.029501468136,8613,1
3,0.9,1,21671.279274850942,8623,1
3,0.9,1,21693.529048233744,8639,1
3,0.9,1,21715.778821616546,8653,1
3,0.9,1,21738.028594999352,8669,1
3,0.9,1,21760.278368382154,8684,1
3,0.9,1,21782.52814176496,8683,1
3,0.9,1,21804.777915147763,8700,1
3,0.9,1,21827.02768853057,8712,1
3,0.9,1,21849.27746191337,8720,1
3,0.9,1,21871.527235296173,8730,1
3,0.9,1,21893.77700867898,8741,1
3,0.9,1,21916.02678206178,8742,1
3,0.9,1,21938.276555444587,8743,1
3,0.9,1,21960.52632882739,8750,1
3,0.9,1,21982.776102210195,8761,1
3,0.9,1,22005.025875592997,8772,1
3,0.9,1,22027.275648975803,8791,1
3,0.9,1,22049.525422358605,8795,1
