time,susceptible,infected,recovered,population,effective_reproduction
46.7,203.44972745059863,5.407268387198723,791.1430041622032,1000.0000000000005,0.40689945490119706
46.8,203.39513522587436,5.327676233250306,791.2771885408758,1000.0000000000005,0.40679027045174854
46.9,203.3413609695427,5.249241412939208,791.4093976175186,1000.0000000000005,0.4066827219390852
47.0,203.28839236055956,5.171947519497645,791.5396601199433,1000.0000000000005,0.4065767847211189
47.1,203.23621726597466,5.09577836707437,791.6680043669515,1000.0000000000006,0.4064724345319491
47.2,203.184823736447,5.0207179863211,791.7944582772325,1000.0000000000006,0.4063696474728937
47.3,203.13420000386122,4.946750622135183,791.9190493740041,1000.0000000000005,0.40626840000772224
47.4,203.08433447970117,4.873860732325489,792.0418047879738,1000.0000000000005,0.4061686689594022
47.5,203.03521575219386,4.802032985432277,792.1627512623744,1000.0000000000006,0.4060704315043875
47.6,202.9868325820227,4.731252256391252,792.2819151615865,1000.0000000000005,0.40597366516404526
47.7,202.93917390020704,4.661503624465698,792.3993224753277,1000.0000000000005,0.4058783478004139
47.8,202.89222880649007,4.592772371870871,792.5149988216396,1000.0000000000005,0.40578445761297993
47.9,202.84598656671466,4.52504398166809,792.6289694516176,1000.0000000000005,0.40569197313342914
48.0,202.80043660871357,4.45830413350243,792.7412592577845,1000.0000000000005,0.40560087321742694
48.1,202.75556852044772,4.392538701737283,792.8518927778154,1000.0000000000003,0.4055111370408953
48.2,202.71137204840272,4.327733754035926,792.9608941975617,1000.0000000000005,0.4054227440968053
48.3,202.6678370951736,4.263875549329836,793.068287355497,1000.0000000000005,0.40533567419034705
48.4,202.6249537155281,4.200950533639322,793.174095750833,1000.0000000000005,0.40524990743105604
48.5,202.5827121147893,4.138945338412228,793.2783425467989,1000.0000000000005,0.4051654242295784
48.6,202.54110264723886,4.0778467790648625,793.3810505736967,1000.0000000000005,0.4050822052944775
48.7,202.5001158138871,4.017641853019266,793.4822423330941,1000.0000000000005,0.40500023162777404
48.8,202.45974225871043,3.9583177356216632,793.5819400056683,1000.0000000000005,0.40491948451742066
48.9,202.41997276725982,3.899861778680026,793.6801654540606,1000.0000000000005,0.40483994553451946
49.0,202.38079826507212,3.842261508968849,793.7769402259594,1000.0000000000003,0.4047615965301441
49.1,202.34220981560054,3.7855046263265635,793.8722855580733,1000.0000000000003,0.40468441963120094
49.2,202.30419861663188,3.72957899969031,793.9662223836782,1000.0000000000005,0.4046083972332636
49.3,202.26675599909902,3.6744726658216758,794.0587713350797,1000.0000000000003,0.4045335119981979
49.4,202.2298734255038,3.620173827781286,794.1499527467154,1000.0000000000005,0.4044597468510074
49.5,202.19354248798342,3.566670853075597,794.2397866589414,1000.0000000000005,0.40438708497596665
49.6,202.1577549049155,3.5139522698285397,794.3282928252564,1000.0000000000005,0.4043155098098308
49.7,202.122502519911,3.462006765680397,794.415490714409,1000.0000000000003,0.40424500503982186
49.8,202.0877773002528,3.4108231862393477,794.5013995135082,1000.0000000000003,0.40417555460050547
49.9,202.05357133507613,3.360390533266085,794.5860381316583,1000.0000000000005,0.4041071426701521
50.0,202.019876832169,3.3106979610034415,794.669425206828,1000.0000000000005,0.4040397536643378
50.1,201.98668611712222,3.261734775230285,794.751579107648,1000.0000000000005,0.40397337223424423
50.2,201.95399163178794,3.2134904316976574,794.8325179365148,1000.0000000000005,0.4039079832635757
50.3,201.92178593255423,3.1659545343402478,794.912259533106,1000.0000000000005,0.4038435718651083
50.4,201.89006168734895,3.1191168317841336,794.9908214808673,1000.0000000000005,0.4037801233746977
50.5,201.85881167492226,3.0729672165355795,795.0682211085426,1000.0000000000005,0.40371762334984435
50.6,201.8280287833308,3.027495723409716,795.1444754932598,1000.0000000000003,0.40365605756666145
50.7,201.79770600828851,2.9826925277590544,795.2196014639528,1000.0000000000003,0.4035954120165769
50.8,201.7678364503808,2.938547942177684,795.2936156074419,1000.0000000000003,0.4035356729007615
50.9,201.73841331445584,2.8950524158036024,795.366534269741,1000.0000000000005,0.4034768266289115
51.0,201.70942990813973,2.8521965327479974,795.4383735591127,1000.0000000000005,0.4034188598162793
51.1,201.68087964024883,2.8099710103327955,795.5091493494189,1000.0000000000005,0.4033617592804975
51.2,201.652756018219,2.7683666960068454,795.5788772857745,1000.0000000000003,0.4033055120364379
51.3,201.62505264758326,2.7273745667401217,795.6475727856771,1000.0000000000005,0.40325010529516636
51.4,201.5977632305227,2.686985727461566,795.7152510420162,1000.0000000000005,0.40319552646104523
51.5,201.57088156432914,2.6471914092997504,795.7819270263716,1000.0000000000005,0.4031417631286581
51.6,201.5444015390514,2.6079829667233128,795.8476154942258,1000.0000000000005,0.4030888030781026
51.7,201.51831713703808,2.569351877005502,795.9123309859569,1000.0000000000005,0.403036634274076
51.8,201.49262243153026,2.5312897386786983,795.9760878297915,1000.0000000000005,0.40298524486306037
51.9,201.46731158516423,2.493788269774146,796.0389001450621,1000.0000000000005,0.40293462317032824
52.0,201.44237884783502,2.4568393051954707,796.10078184697,1000.0000000000005,0.40288475769566984
52.1,201.41781855628548,2.4204347962326622,796.1617466474823,1000.0000000000005,0.40283563711257075
52.2,201.39362513274506,2.3845668090414813,796.2218080582139,1000.0000000000005,0.40278725026548995
52.3,201.36979308346608,2.3492275228801107,796.2809793936543,1000.0000000000005,0.40273958616693195
52.4,201.34631699680222,2.314409227720949,796.3392737754773,1000.0000000000005,0.4026926339936042
52.5,201.3231915428258,2.280104323794097,796.3967041333806,1000.0000000000005,0.4026463830856514
52.6,201.30041147201828,2.246305320100234,796.4532832078819,1000.0000000000005,0.4026008229440364
52.7,201.2779716138345,2.2130048326433367,796.5090235535226,1000.0000000000005,0.4025559432276688
52.8,201.255866874992,2.1801955822826984,796.5639375427257,1000.0000000000005,0.4025117337499838
52.9,201.23409223909997,2.1478703942869983,796.6180373666134,1000.0000000000003,0.4024681844781998
53.0,201.2126427654077,2.1160221968898645,796.6713350377028,1000.0000000000003,0.4024252855308153
53.1,201.19151358739225,2.084644019518676,796.7238423930894,1000.0000000000003,0.40238302717478436
53.2,201.17069991125234,2.0537289908856797,796.7755710978623,1000.0000000000003,0.40234139982250455
53.3,201.15019701553493,2.0232703385350086,796.8265326459305,1000.0000000000005,0.40230039403106965
53.4,201.13000024994727,1.993261387450903,796.8767383626023,1000.0000000000005,0.40226000049989435
53.5,201.11010503396474,1.9636955582829134,796.9261994077527,1000.0000000000005,0.4022202100679293
53.6,201.090506855522,1.934566365672436,796.974926778806,1000.0000000000005,0.4021810137110438
53.7,201.07120127062356,1.9058674177761914,797.0229313116007,1000.0000000000005,0.40214240254124695
53.8,201.05218390222694,1.8775924149382566,797.0702236828351,1000.0000000000003,0.40210436780445374
53.9,201.03345043886694,1.849735147911524,797.116814413222,1000.0000000000005,0.40206690087773367
54.0,201.01499663353547,1.822289496414007,797.1627138700509,1000.0000000000003,0.40202999326707084
54.1,200.9968183032646,1.7952494286134393,797.2079322681224,1000.0000000000005,0.40199363660652904
54.2,200.97891132808854,1.7686089998755328,797.2524796720363,1000.0000000000005,0.4019578226561769
54.3,200.9612716496803,1.7423623509806527,797.2963659993394,1000.0000000000003,0.40192254329936045
54.4,200.94389527041164,1.7165037069027076,797.339601022686,1000.0000000000003,0.40188779054082313
54.5,200.92677825289732,1.6910273762406351,797.3821943708624,1000.0000000000003,0.4018535565057945
54.6,200.9099167190453,1.6659277500568095,797.4241555308982,1000.0000000000003,0.40181983343809047
54.7,200.89330684870075,1.6411993000862823,797.4654938512133,1000.0000000000003,0.4017866136974014
54.8,200.87694487887705,1.616836577730087,797.5062185433933,1000.0000000000005,0.40175388975775395
54.9,200.86082710325218,1.5928342134211977,797.546338683327,1000.0000000000003,0.40172165420650424
55.0,200.84494987131552,1.5691869155668121,797.585863213118,1000.0000000000003,0.4016898997426309
55.1,200.82930958701502,1.5458894687473137,797.6248009442381,1000.0000000000005,0.40165861917402984
55.2,200.8139027081463,1.5229367329107832,797.6631605589433,1000.0000000000005,0.4016278054162924
55.3,200.79872574580776,1.50032364268088,797.7009506115118,1000.0000000000005,0.40159745149161535
55.4,200.78377526362482,1.4780452063808138,797.7381795299948,1000.0000000000005,0.40156755052724946
55.5,200.76904787642297,1.4560965042543053,797.7748556193231,1000.0000000000005,0.40153809575284577
55.6,200.754540249748,1.434472687828616,797.8109870624238,1000.0000000000005,0.40150908049949585
55.7,200.74024909929298,1.4131689791807485,797.8465819215266,1000.0000000000003,0.40148049819858583
55.8,200.72617119017528,1.3921806700137023,797.8816481398114,1000.0000000000005,0.4014523423803504
55.9,200.71230333566328,1.3715031199378545,797.9161935443992,1000.0000000000003,0.4014246066713264
56.0,200.6986423967988,1.3511317559666687,797.950225847235,1000.0000000000005,0.4013972847935974
56.1,200.6851852818073,1.3310620717558994,797.9837526464371,1000.0000000000002,0.4013703705636145
56.2,200.67192894541034,1.3112896267108067,798.0167814278792,1000.0000000000003,0.40134385789082055
56.3,200.65887038762563,1.2918100443570018,798.0493195680177,1000.0000000000003,0.4013177407752511
56.4,200.6460066534672,1.2726190119377185,798.0813743345955,1000.0000000000003,0.40129201330693426
56.5,200.6333348323484,1.2537122796380868,798.1129528880139,1000.0000000000003,0.40126666966469665
56.6,200.6208520574168,1.2350856597086115,798.144062282875,1000.0000000000005,0.40124170411483345
56.7,200.6085555044421,1.216735024946327,798.1747094706119,1000.0000000000003,0.4012171110088841
56.8,200.59644239157277,1.198656308366867,798.2049013000607,1000.0000000000003,0.4011928847831454
56.9,200.5845099787395,1.1808455024238422,798.234644518837,1000.0000000000002,0.40116901995747895
57.0,200.57275556700475,1.1632986581391427,798.2639457748564,1000.0000000000003,0.40114551113400937
57.1,200.56117649754637,1.1460118837083388,798.2928116187456,1000.0000000000003,0.4011223529950926
57.2,200.54977015145388,1.128981344224543,798.3212485043218,1000.0000000000002,0.4010995403029077
57.3,200.53853394913872,1.1122032609016337,798.3492627899599,1000.0000000000002,0.40107706789827735
57.4,200.52746534969256,1.0956739102058015,798.376860740102,1000.0000000000003,0.40105493069938497
57.5,200.51656184997236,1.07938962259345,798.4040485274345,1000.0000000000003,0.4010331236999446
57.6,200.50582098442044,1.063346782267163,798.4308322333126,1000.0000000000002,0.40101164196884076
57.7,200.4952403244877,1.0475418264106777,798.4572178491019,1000.0000000000002,0.4009904806489753
57.8,200.48481747799784,1.0319712443188724,798.4832112776835,1000.0000000000002,0.4009696349559956
57.9,200.47455008833464,1.0166315762717903,798.5088183353938,1000.0000000000002,0.4009491001766692
58.0,200.46443583427376,1.0015194133059135,798.5340447524205,1000.0000000000002,0.4009288716685474
