t,S,E,I,R,births,deaths,vaccinated,infections,event,person
0.0,990,0,10,0,0,0,0,0,initial,0
0.036489497446506106,989,0,11,0,0,0,0,1,infection,356
0.06659806882745997,989,0,10,1,0,0,0,1,recovery,994
0.18635772229616956,988,0,11,1,0,0,0,2,infection,864
0.306640116339042,988,0,10,2,0,0,0,2,recovery,356
0.33162047202885536,987,0,11,2,0,0,0,3,infection,6
0.4590742639898793,986,0,12,2,0,0,0,4,infection,262
0.558063014713746,986,0,11,3,0,0,0,4,recovery,6
0.7880230493162759,985,0,12,3,0,0,0,5,infection,795
0.8779293992429873,984,0,13,3,0,0,0,6,infection,687
0.8880478412762003,984,0,12,4,0,0,0,6,recovery,998
1.0508255325398947,983,0,13,4,0,0,0,7,infection,533
1.0945402043201453,983,0,12,5,0,0,0,7,recovery,999
1.102301190530008,983,0,11,6,0,0,0,7,recovery,687
1.1811165433384478,983,0,10,7,0,0,0,7,recovery,1000
1.201079472312241,982,0,11,7,0,0,0,8,infection,496
1.3504991467513738,981,0,12,7,0,0,0,9,infection,535
1.363362972785886,981,0,11,8,0,0,0,9,recovery,991
1.4180057259004448,981,0,10,9,0,0,0,9,recovery,993
1.4536706576794278,981,0,9,10,0,0,0,9,recovery,995
1.4794280803985767,980,0,10,10,0,0,0,10,infection,836
1.9964582859485283,979,0,11,10,0,0,0,11,infection,486
2.207740669849248,978,0,12,10,0,0,0,12,infection,33
2.2849921648825404,978,0,11,11,0,0,0,12,recovery,836
2.3118313752823827,977,0,12,11,0,0,0,13,infection,897
2.3193558064384967,976,0,13,11,0,0,0,14,infection,661
2.3415812200336643,976,0,12,12,0,0,0,14,recovery,996
2.4487880789924734,975,0,13,12,0,0,0,15,infection,489
2.4894794302517633,974,0,14,12,0,0,0,16,infection,51
2.532662837765071,973,0,15,12,0,0,0,17,infection,211
2.697909522084492,973,0,14,13,0,0,0,17,recovery,33
3.009514642191098,972,0,15,13,0,0,0,18,infection,458
3.0511653008187043,972,0,14,14,0,0,0,18,recovery,864
3.055197113920877,972,0,13,15,0,0,0,18,recovery,661
3.1542217809703335,971,0,14,15,0,0,0,19,infection,346
3.201513202774517,971,0,13,16,0,0,0,19,recovery,992
3.2429995575679955,970,0,14,16,0,0,0,20,infection,421
3.2565560518809686,969,0,15,16,0,0,0,21,infection,713
3.2642209587009705,968,0,16,16,0,0,0,22,infection,530
3.309632334387601,968,0,15,17,0,0,0,22,recovery,533
3.3200438942482133,968,0,14,18,0,0,0,22,recovery,421
3.537499357234173,967,0,15,18,0,0,0,23,infection,395
3.6468306830691355,967,0,14,19,0,0,0,23,recovery,713
3.721625060544434,967,0,13,20,0,0,0,23,recovery,489
4.017964633860966,967,0,12,21,0,0,0,23,recovery,51
4.034468917152968,966,0,13,21,0,0,0,24,infection,59
4.052381346878661,966,0,12,22,0,0,0,24,recovery,897
4.06654321641742,966,0,11,23,0,0,0,24,recovery,535
4.19752948578951,965,0,12,23,0,0,0,25,infection,9
4.415967849506806,965,0,11,24,0,0,0,25,recovery,795
4.594385925477893,964,0,12,24,0,0,0,26,infection,245
4.684551841700787,963,0,13,24,0,0,0,27,infection,648
4.732150769596025,963,0,12,25,0,0,0,27,recovery,211
4.74890824213378,962,0,13,25,0,0,0,28,infection,736
5.051723309159612,962,0,12,26,0,0,0,28,recovery,530
5.112301989572867,961,0,13,26,0,0,0,29,infection,472
5.151893486928322,960,0,14,26,0,0,0,30,infection,425
5.41083874547967,959,0,15,26,0,0,0,31,infection,310
5.716267349946543,958,0,16,26,0,0,0,32,infection,366
5.936575253866973,957,0,17,26,0,0,0,33,infection,48
6.044755234870734,956,0,18,26,0,0,0,34,infection,270
6.135077565571963,955,0,19,26,0,0,0,35,infection,564
6.143491070297967,954,0,20,26,0,0,0,36,infection,676
6.231355578848351,953,0,21,26,0,0,0,37,infection,667
6.247214963638831,952,0,22,26,0,0,0,38,infection,389
6.308168317362291,951,0,23,26,0,0,0,39,infection,519
6.36858542662713,950,0,24,26,0,0,0,40,infection,761
6.563933822879278,949,0,25,26,0,0,0,41,infection,626
6.574904895087241,948,0,26,26,0,0,0,42,infection,225
6.606874634130433,947,0,27,26,0,0,0,43,infection,797
6.609248527651468,946,0,28,26,0,0,0,44,infection,856
6.628484531697361,945,0,29,26,0,0,0,45,infection,296
6.650227925843326,944,0,30,26,0,0,0,46,infection,678
6.670648830416572,943,0,31,26,0,0,0,47,infection,581
6.6904427026636935,942,0,32,26,0,0,0,48,infection,574
6.774963184816083,942,0,31,27,0,0,0,48,recovery,310
6.876703314720269,941,0,32,27,0,0,0,49,infection,541
6.920420375958895,940,0,33,27,0,0,0,50,infection,640
