t,S,E,I,R,births,deaths,vaccinated,infections,event,person
0.0,990,0,10,0,0,0,0,0,initial,0
0.41459050558062505,989,0,11,0,0,0,0,1,infection,409
0.47735846753011824,989,0,10,1,0,0,0,1,recovery,995
0.5028429048330126,989,0,9,2,0,0,0,1,recovery,993
0.5033539530413706,988,0,10,2,0,0,0,2,infection,220
0.748718175996387,988,0,9,3,0,0,0,2,recovery,992
1.3580615685596027,987,0,10,3,0,0,0,3,infection,754
1.4482213210968944,986,0,11,3,0,0,0,4,infection,492
1.4608071830412022,986,0,10,4,0,0,0,4,recovery,991
1.4777803913235557,985,0,11,4,0,0,0,5,infection,398
1.5492300938633725,984,0,12,4,0,0,0,6,infection,129
1.6297338714665117,984,0,11,5,0,0,0,6,recovery,1000
1.639945398689436,983,0,12,5,0,0,0,7,infection,223
1.8427758342539324,982,0,13,5,0,0,0,8,infection,121
1.9084335722184207,981,0,14,5,0,0,0,9,infection,476
2.1776063512945236,981,0,13,6,0,0,0,9,recovery,220
2.2530029608952558,980,0,14,6,0,0,0,10,infection,62
2.4839625833614907,979,0,15,6,0,0,0,11,infection,708
2.8576343921233156,978,0,16,6,0,0,0,12,infection,660
2.8948833670814995,978,0,15,7,0,0,0,12,recovery,997
3.001436188076666,977,0,16,7,0,0,0,13,infection,166
3.1679055505516054,976,0,17,7,0,0,0,14,infection,596
3.171537120731618,976,0,16,8,0,0,0,14,recovery,166
3.3000590557031484,976,0,15,9,0,0,0,14,recovery,62
3.3223876963021914,975,0,16,9,0,0,0,15,infection,346
3.3777038161799577,975,0,15,10,0,0,0,15,recovery,996
3.4746658625395312,974,0,16,10,0,0,0,16,infection,834
3.562284352651479,973,0,17,10,0,0,0,17,infection,574
3.605700365984575,972,0,18,10,0,0,0,18,infection,638
3.6075843907951155,971,0,19,10,0,0,0,19,infection,251
3.750877580003515,970,0,20,10,0,0,0,20,infection,599
3.75538275986599,969,0,21,10,0,0,0,21,infection,748
3.8356693018420103,969,0,20,11,0,0,0,21,recovery,998
3.8466439504730734,968,0,21,11,0,0,0,22,infection,12
3.8796106897258706,968,0,20,12,0,0,0,22,recovery,574
3.8829846285055836,968,0,19,13,0,0,0,22,recovery,754
3.9898219529833914,967,0,20,13,0,0,0,23,infection,232
3.990480463010658,966,0,21,13,0,0,0,24,infection,657
4.247901492490088,965,0,22,13,0,0,0,25,infection,452
4.313833304904893,965,0,21,14,0,0,0,25,recovery,346
4.328907888627906,964,0,22,14,0,0,0,26,infection,619
4.345239475026147,963,0,23,14,0,0,0,27,infection,101
4.483880952211379,963,0,22,15,0,0,0,27,recovery,476
4.493429000626989,963,0,21,16,0,0,0,27,recovery,596
4.604620206740851,962,0,22,16,0,0,0,28,infection,480
4.615551515984738,961,0,23,16,0,0,0,29,infection,119
4.733654676527379,961,0,22,17,0,0,0,29,recovery,223
4.91651255761338,961,0,21,18,0,0,0,29,recovery,119
4.937242500585491,960,0,22,18,0,0,0,30,infection,895
4.974824787790342,959,0,23,18,0,0,0,31,infection,846
5.022874652740276,958,0,24,18,0,0,0,32,infection,960
5.02298139046823,958,0,23,19,0,0,0,32,recovery,452
5.0692610011417685,957,0,24,19,0,0,0,33,infection,842
5.07604093988616,956,0,25,19,0,0,0,34,infection,53
5.254730658271191,955,0,26,19,0,0,0,35,infection,379
5.290758577406035,955,0,25,20,0,0,0,35,recovery,121
5.436671833625769,954,0,26,20,0,0,0,36,infection,464
5.531888059067126,953,0,27,20,0,0,0,37,infection,613
5.53275952145127,952,0,28,20,0,0,0,38,infection,252
5.5975276490802806,951,0,29,20,0,0,0,39,infection,164
5.704313273889828,950,0,30,20,0,0,0,40,infection,498
5.802024127286719,949,0,31,20,0,0,0,41,infection,253
5.807608744068507,948,0,32,20,0,0,0,42,infection,85
5.834449441800293,948,0,31,21,0,0,0,42,recovery,748
5.856237521049845,948,0,30,22,0,0,0,42,recovery,251
5.87322671053845,947,0,31,22,0,0,0,43,infection,565
5.9094560818981146,946,0,32,22,0,0,0,44,infection,432
5.921400396339856,945,0,33,22,0,0,0,45,infection,243
5.923514300065293,944,0,34,22,0,0,0,46,infection,861
5.943284569206206,944,0,33,23,0,0,0,46,recovery,12
6.0725826627534385,943,0,34,23,0,0,0,47,infection,560
6.107954643154498,943,0,33,24,0,0,0,47,recovery,842
6.1394810756316485,942,0,34,24,0,0,0,48,infection,395
6.233649888942275,942,0,33,25,0,0,0,48,recovery,994
6.2926379822946075,942,0,32,26,0,0,0,48,recovery,232
6.353761721990159,942,0,31,27,0,0,0,48,recovery,708
6.505220110397224,941,0,32,27,0,0,0,49,infection,933
6.560748923709456,941,0,31,28,0,0,0,49,recovery,243
6.584610268728998,941,0,30,29,0,0,0,49,recovery,560
6.586877958186515,940,0,31,29,0,0,0,50,infection,695
6.6749112419661385,940,0,30,30,0,0,0,50,recovery,398
6.685048009823921,939,0,31,30,0,0,0,51,infection,24
6.700035821386285,939,0,30,31,0,0,0,51,recovery,379
6.72816825804342,938,0,31,31,0,0,0,52,infection,472
6.876339796377103,938,0,30,32,0,0,0,52,recovery,638
6.934003004988431,938,0,29,33,0,0,0,52,recovery,432
7.041152756616539,938,0,28,34,0,0,0,52,recovery,933
7.082301733770938,937,0,29,34,0,0,0,53,infection,674
7.114758344255757,936,0,30,34,0,0,0,54,infection,337
7.131038208756449,935,0,31,34,0,0,0,55,infection,880
7.137114454890396,935,0,30,35,0,0,0,55,recovery,674
7.403490627040659,934,0,31,35,0,0,0,56,infection,173
7.408648193798795,933,0,32,35,0,0,0,57,infection,689
7.4656559740406045,932,0,33,35,0,0,0,58,infection,529
7.471405100912939,932,0,32,36,0,0,0,58,recovery,129
7.531940611500902,932,0,31,37,0,0,0,58,recovery,660
7.750339822876853,931,0,32,37,0,0,0,59,infection,768
7.8854119260952995,930,0,33,37,0,0,0,60,infection,291
7.931855770834568,930,0,32,38,0,0,0,60,recovery,164
7.968759733661153,929,0,33,38,0,0,0,61,infection,568
7.970758921272244,929,0,32,39,0,0,0,61,recovery,861
7.976023649808484,929,0,31,40,0,0,0,61,recovery,498
8.011558828550125,928,0,32,40,0,0,0,62,infection,416
8.078117242740573,927,0,33,40,0,0,0,63,infection,516
8.200951026047353,926,0,34,40,0,0,0,64,infection,563
8.329048245836933,925,0,35,40,0,0,0,65,infection,616
8.338485399706206,924,0,36,40,0,0,0,66,infection,378
8.453036517685074,923,0,37,40,0,0,0,67,infection,697
8.47624327658879,923,0,36,41,0,0,0,67,recovery,599
8.482441600315916,922,0,37,41,0,0,0,68,infection,65
8.559023033753201,921,0,38,41,0,0,0,69,infection,939
8.692546344722764,920,0,39,41,0,0,0,70,infection,566
8.710956879413006,919,0,40,41,0,0,0,71,infection,293
8.777998382920114,918,0,41,41,0,0,0,72,infection,950
8.912611994154243,917,0,42,41,0,0,0,73,infection,871
8.968154353374109,916,0,43,41,0,0,0,74,infection,801
9.022330857435566,916,0,42,42,0,0,0,74,recovery,834
9.121184657475524,916,0,41,43,0,0,0,74,recovery,492
9.182347268862049,916,0,40,44,0,0,0,74,recovery,880
9.379082909853128,915,0,41,44,0,0,0,75,infection,797
