t,S,E,I,R,births,deaths,vaccinated,infections,event,person
0.0,990,0,10,0,0,0,0,0,initial,0
0.05779557257770843,989,0,11,0,0,0,0,1,infection,443
0.21126679283616337,988,0,12,0,0,0,0,2,infection,771
0.22912287053594665,987,0,13,0,0,0,0,3,infection,329
0.2425096959465073,986,0,14,0,0,0,0,4,infection,901
0.26516995578503894,985,0,15,0,0,0,0,5,infection,388
0.2677187906287003,984,0,16,0,0,0,0,6,infection,116
0.2868813840467792,983,0,17,0,0,0,0,7,infection,403
0.33799654733199247,982,0,18,0,0,0,0,8,infection,747
0.3488143019079836,982,0,17,1,0,0,0,8,recovery,995
0.5027744621038432,981,0,18,1,0,0,0,9,infection,208
0.5643339691164051,981,0,17,2,0,0,0,9,recovery,443
0.5656604686297925,980,0,18,2,0,0,0,10,infection,523
0.5832122311658433,980,0,17,3,0,0,0,10,recovery,999
0.610657414034661,979,0,18,3,0,0,0,11,infection,571
0.6147316309962296,978,0,19,3,0,0,0,12,infection,650
0.6801876175048994,977,0,20,3,0,0,0,13,infection,75
0.7073379693559434,976,0,21,3,0,0,0,14,infection,906
0.7408434030134914,976,0,20,4,0,0,0,14,recovery,571
0.7543890723323065,975,0,21,4,0,0,0,15,infection,242
0.772351141712223,975,0,20,5,0,0,0,15,recovery,75
0.8156543710496043,974,0,21,5,0,0,0,16,infection,549
0.8275625134465844,973,0,22,5,0,0,0,17,infection,738
0.8792097992978894,972,0,23,5,0,0,0,18,infection,647
0.8871094060120284,971,0,24,5,0,0,0,19,infection,363
0.9128154245974139,970,0,25,5,0,0,0,20,infection,483
0.9138320185932844,969,0,26,5,0,0,0,21,infection,419
1.0203978053312666,968,0,27,5,0,0,0,22,infection,200
1.048804717519052,967,0,28,5,0,0,0,23,infection,920
1.0566191761451398,966,0,29,5,0,0,0,24,infection,689
1.0566703705348544,965,0,30,5,0,0,0,25,infection,101
1.1030919584383663,965,0,29,6,0,0,0,25,recovery,242
1.1036529927029102,964,0,30,6,0,0,0,26,infection,891
1.201662337783169,963,0,31,6,0,0,0,27,infection,298
1.222759747730498,963,0,30,7,0,0,0,27,recovery,298
1.2397739491838278,962,0,31,7,0,0,0,28,infection,917
1.2870319209117995,962,0,30,8,0,0,0,28,recovery,101
1.345073971298425,962,0,29,9,0,0,0,28,recovery,523
1.358459546014291,961,0,30,9,0,0,0,29,infection,484
1.3670658757843797,960,0,31,9,0,0,0,30,infection,225
1.3815174375081687,959,0,32,9,0,0,0,31,infection,11
1.4067712794002365,958,0,33,9,0,0,0,32,infection,148
1.4743397542277124,957,0,34,9,0,0,0,33,infection,604
1.483376764869865,956,0,35,9,0,0,0,34,infection,780
1.5253905017744396,956,0,34,10,0,0,0,34,recovery,484
1.5296713586757924,955,0,35,10,0,0,0,35,infection,304
1.530179412510139,954,0,36,10,0,0,0,36,infection,450
1.5649415271001228,954,0,35,11,0,0,0,36,recovery,604
1.5989090375727004,953,0,36,11,0,0,0,37,infection,758
