t,S,E,I,R,births,deaths,vaccinated,infections,event,person
0.0,990,0,10,0,0,0,0,0,initial,0
0.37185653940779073,989,1,10,0,0,0,0,1,infection,468
0.40918925417491,989,1,9,1,0,0,0,1,recovery,995
0.6228276560091826,988,2,9,1,0,0,0,2,infection,420
1.2168480460934763,988,2,8,2,0,0,0,2,recovery,992
1.4079008271314613,988,2,7,3,0,0,0,2,recovery,998
1.4392314732149942,988,1,8,3,0,0,0,2,infectious,420
1.5578777468548783,988,0,9,3,0,0,0,2,infectious,468
1.5856620946874418,987,1,9,3,0,0,0,3,infection,602
1.7550341449842148,987,0,10,3,0,0,0,3,infectious,602
2.188661187907385,986,1,10,3,0,0,0,4,infection,194
2.305058058195635,986,1,9,4,0,0,0,4,recovery,420
2.3203407920954366,985,2,9,4,0,0,0,5,infection,486
2.4983480052854175,984,3,9,4,0,0,0,6,infection,689
2.5058197190529277,984,3,8,5,0,0,0,6,recovery,999
2.5356210025178982,983,4,8,5,0,0,0,7,infection,912
2.7023632865603058,982,5,8,5,0,0,0,8,infection,888
2.7372390912525124,982,4,9,5,0,0,0,8,infectious,689
2.8191044734213273,981,5,9,5,0,0,0,9,infection,289
2.8518624015711094,981,4,10,5,0,0,0,9,infectious,289
2.9363304110642723,981,4,9,6,0,0,0,9,recovery,289
2.9801747424923786,981,3,10,6,0,0,0,9,infectious,194
3.0560113667421143,981,2,11,6,0,0,0,9,infectious,912
3.162589669116842,980,3,11,6,0,0,0,10,infection,154
3.305401793021003,979,4,11,6,0,0,0,11,infection,393
3.595064868180966,978,5,11,6,0,0,0,12,infection,925
3.5954501894228392,978,5,10,7,0,0,0,12,recovery,468
3.6822138902256305,977,6,10,7,0,0,0,13,infection,628
3.746090954502419,976,7,10,7,0,0,0,14,infection,233
3.755101197623953,975,8,10,7,0,0,0,15,infection,86
3.762567150098508,975,7,11,7,0,0,0,15,infectious,86
3.858920481988165,974,8,11,7,0,0,0,16,infection,221
