t,S,E,I,R,births,deaths,vaccinated,infections,event,person
0.0,990,0,10,0,0,0,0,0,initial,0
0.17366889357844398,989,0,11,0,0,0,0,1,infection,50
0.22172698499624266,988,0,12,0,0,0,0,2,infection,351
0.28121988056279834,988,0,11,1,0,0,0,2,recovery,997
0.40768505405566013,987,0,12,1,0,0,0,3,infection,864
0.43563596332851656,987,0,11,2,0,0,0,3,recovery,991
0.4966272299402287,987,0,10,3,0,0,0,3,recovery,351
0.5710895717509332,986,0,11,3,0,0,0,4,infection,695
0.7037841170873277,986,0,10,4,0,0,0,4,recovery,995
0.843984930630133,986,0,9,5,0,0,0,4,recovery,864
1.2216101679295237,985,0,10,5,0,0,0,5,infection,927
1.2410927504575135,985,0,9,6,0,0,0,5,recovery,695
1.3656918811148262,984,0,10,6,0,0,0,6,infection,539
1.5472614419039297,984,0,9,7,0,0,0,6,recovery,996
1.6123949040439784,983,0,10,7,0,0,0,7,infection,304
1.6381850288438167,983,0,9,8,0,0,0,7,recovery,539
1.938513319178973,983,0,8,9,0,0,0,7,recovery,998
2.0861082227223173,983,0,7,10,0,0,0,7,recovery,50
2.1978526421910005,982,0,8,10,0,0,0,8,infection,830
2.249037466809715,981,0,9,10,0,0,0,9,infection,845
2.449605407996863,980,0,10,10,0,0,0,10,infection,804
2.512681562329856,980,0,9,11,0,0,0,10,recovery,1000
2.6079531127308164,980,0,8,12,0,0,0,10,recovery,999
2.6932067954827494,979,0,9,12,0,0,0,11,infection,159
2.7086421363514828,978,0,10,12,0,0,0,12,infection,277
2.747190985298704,977,0,11,12,0,0,0,13,infection,914
2.7580241278001982,977,0,10,13,0,0,0,13,recovery,927
2.8097634343321225,976,0,11,13,0,0,0,14,infection,228
2.9008983930166785,976,0,10,14,0,0,0,14,recovery,304
3.0956929809607248,976,0,9,15,0,0,0,14,recovery,804
3.2187012240763018,976,0,8,16,0,0,0,14,recovery,993
4.035169080318865,975,0,9,16,0,0,0,15,infection,543
4.051377429910318,974,0,10,16,0,0,0,16,infection,407
4.1208283443999765,973,0,11,16,0,0,0,17,infection,188
