t,S,E,I,R,births,deaths,vaccinated,infections,event,person
0.0,990,0,10,0,0,0,0,0,initial,0
0.07629380761696276,989,1,10,0,0,0,0,1,infection,872
0.16783792841882436,988,2,10,0,0,0,0,2,infection,26
0.2790497356177344,987,3,10,0,0,0,0,3,infection,445
0.28291174651612117,987,2,11,0,0,0,0,3,infectious,26
0.34684751480283893,986,3,11,0,0,0,0,4,infection,845
0.5022795720108264,985,4,11,0,0,0,0,5,infection,587
0.570919519603106,984,5,11,0,0,0,0,6,infection,511
0.6024789642507397,983,6,11,0,0,0,0,7,infection,301
0.6123911286653531,982,7,11,0,0,0,0,8,infection,175
0.6722680390773919,982,6,12,0,0,0,0,8,infectious,301
0.753169184781239,981,7,12,0,0,0,0,9,infection,32
0.821544758130445,980,8,12,0,0,0,0,10,infection,918
0.9955936527616551,980,7,13,0,0,0,0,10,infectious,511
1.0352370462495717,980,7,12,1,0,0,0,10,recovery,997
1.17516517262325,980,7,11,2,0,0,0,10,recovery,26
1.2937894575638822,979,8,11,2,0,0,0,11,infection,935
1.3196282550111835,979,7,12,2,0,0,0,11,infectious,845
1.3851056358152725,978,8,12,2,0,0,0,12,infection,289
1.487087872483672,978,7,13,2,0,0,0,12,infectious,872
1.5495459144011607,978,7,12,3,0,0,0,12,recovery,999
1.6861501176535727,977,8,12,3,0,0,0,13,infection,530
1.7537133172042099,977,7,13,3,0,0,0,13,infectious,530
1.7592389754363107,977,6,14,3,0,0,0,13,infectious,175
1.831051087255839,976,7,14,3,0,0,0,14,infection,346
1.8416811595803375,976,7,13,4,0,0,0,14,recovery,993
1.8447119405048884,976,6,14,4,0,0,0,14,infectious,289
1.9052684222876313,976,5,15,4,0,0,0,14,infectious,587
2.0072876907732042,976,5,14,5,0,0,0,14,recovery,998
2.0212871197297266,976,4,15,5,0,0,0,14,infectious,935
2.1938993533377102,976,3,16,5,0,0,0,14,infectious,445
2.2406319400356987,976,3,15,6,0,0,0,14,recovery,994
2.3971100553033677,975,4,15,6,0,0,0,15,infection,899
2.481823174530948,975,4,14,7,0,0,0,15,recovery,587
2.559970957574363,974,5,14,7,0,0,0,16,infection,389
2.614388318346836,974,4,15,7,0,0,0,16,infectious,899
2.6438796074696764,974,3,16,7,0,0,0,16,infectious,389
2.6622050661169654,974,2,17,7,0,0,0,16,infectious,346
2.7302639159517805,974,1,18,7,0,0,0,16,infectious,918
2.784704237006957,973,2,18,7,0,0,0,17,infection,824
2.8231468323745066,973,2,17,8,0,0,0,17,recovery,389
2.889473299020519,973,2,16,9,0,0,0,17,recovery,511
2.9082347309073335,973,2,15,10,0,0,0,17,recovery,996
2.919439260080713,972,3,15,10,0,0,0,18,infection,442
2.995755504264584,972,3,14,11,0,0,0,18,recovery,872
3.0715314110783005,971,4,14,11,0,0,0,19,infection,582
3.252517630090157,970,5,14,11,0,0,0,20,infection,757
3.271325100941479,970,5,13,12,0,0,0,20,recovery,845
3.36291653652098,970,5,12,13,0,0,0,20,recovery,530
3.4932610017368138,970,5,11,14,0,0,0,20,recovery,991
3.504543199501506,970,4,12,14,0,0,0,20,infectious,442
3.6093036745127742,969,5,12,14,0,0,0,21,infection,238
3.6469097994064645,968,6,12,14,0,0,0,22,infection,514
3.7177452664243305,967,7,12,14,0,0,0,23,infection,398
3.838438467216925,966,8,12,14,0,0,0,24,infection,470
3.8489308482345845,965,9,12,14,0,0,0,25,infection,688
3.9479027306833694,965,9,11,15,0,0,0,25,recovery,175
4.0142942137719,965,8,12,15,0,0,0,25,infectious,824
4.099533045946151,965,7,13,15,0,0,0,25,infectious,32
4.12724647843091,965,7,12,16,0,0,0,25,recovery,918
4.303389545421485,964,8,12,16,0,0,0,26,infection,709
4.379502827387753,963,9,12,16,0,0,0,27,infection,156
4.407537585826774,962,10,12,16,0,0,0,28,infection,791
4.515095440961962,962,9,13,16,0,0,0,28,infectious,791
4.524104894748291,962,8,14,16,0,0,0,28,infectious,688
4.569969484622815,961,9,14,16,0,0,0,29,infection,832
4.571232711729493,961,8,15,16,0,0,0,29,infectious,514
4.583510864744945,960,9,15,16,0,0,0,30,infection,738
4.676138910370435,960,8,16,16,0,0,0,30,infectious,582
4.697699775956272,959,9,16,16,0,0,0,31,infection,48
4.73498870899745,959,9,15,17,0,0,0,31,recovery,1000
4.847045356320768,959,8,16,17,0,0,0,31,infectious,709
4.8538880122265775,959,7,17,17,0,0,0,31,infectious,832
4.858467698369332,959,6,18,17,0,0,0,31,infectious,48
4.894472455601678,959,5,19,17,0,0,0,31,infectious,470
4.989588392437407,959,5,18,18,0,0,0,31,recovery,582
5.078091933900476,958,6,18,18,0,0,0,32,infection,691
5.149951526807984,958,5,19,18,0,0,0,32,infectious,238
5.160048730234578,957,6,19,18,0,0,0,33,infection,758
5.226937585759334,956,7,19,18,0,0,0,34,infection,574
5.2776518562530095,956,7,18,19,0,0,0,34,recovery,32
5.32664480590136,956,7,17,20,0,0,0,34,recovery,238
5.3558653831730485,956,7,16,21,0,0,0,34,recovery,442
5.400215028376079,956,6,17,21,0,0,0,34,infectious,574
5.410528256837508,956,5,18,21,0,0,0,34,infectious,758
5.427652222928531,956,5,17,22,0,0,0,34,recovery,289
5.51883520698435,955,6,17,22,0,0,0,35,infection,125
5.55885214278292,955,6,16,23,0,0,0,35,recovery,688
5.703254615209872,955,5,17,23,0,0,0,35,infectious,398
5.73494633961422,954,6,17,23,0,0,0,36,infection,18
5.738811241485611,954,6,16,24,0,0,0,36,recovery,824
5.763049613476509,954,5,17,24,0,0,0,36,infectious,691
5.769213078921722,954,5,16,25,0,0,0,36,recovery,398
5.870743580364111,953,6,16,25,0,0,0,37,infection,614
5.918539239916683,953,5,17,25,0,0,0,37,infectious,18
5.952955156303353,953,5,16,26,0,0,0,37,recovery,514
5.97402105486597,953,4,17,26,0,0,0,37,infectious,156
5.996640981927228,952,5,17,26,0,0,0,38,infection,444
6.115687942077862,952,5,16,27,0,0,0,38,recovery,574
6.120437725963239,952,4,17,27,0,0,0,38,infectious,444
6.1447563248257975,952,4,16,28,0,0,0,38,recovery,935
6.253600503259426,952,4,15,29,0,0,0,38,recovery,691
6.275159850974059,952,3,16,29,0,0,0,38,infectious,614
6.279948616341167,951,4,16,29,0,0,0,39,infection,30
6.356010592638002,951,3,17,29,0,0,0,39,infectious,125
6.41357605000818,950,4,17,29,0,0,0,40,infection,7
6.416764010444237,949,5,17,29,0,0,0,41,infection,461
6.43238661254074,949,5,16,30,0,0,0,41,recovery,899
6.434120515983586,949,5,15,31,0,0,0,41,recovery,470
6.483290414871513,948,6,15,31,0,0,0,42,infection,725
6.499314567597539,947,7,15,31,0,0,0,43,infection,750
6.740447672741892,947,6,16,31,0,0,0,43,infectious,738
6.7425568716768804,946,7,16,31,0,0,0,44,infection,304
6.787803093753874,945,8,16,31,0,0,0,45,infection,47
6.819198062816925,944,9,16,31,0,0,0,46,infection,713
6.909019179906449,943,10,16,31,0,0,0,47,infection,785
6.963114868640893,942,11,16,31,0,0,0,48,infection,64
7.025568010197538,942,10,17,31,0,0,0,48,infectious,725
7.0340407411002435,941,11,17,31,0,0,0,49,infection,214
7.046736595077444,940,12,17,31,0,0,0,50,infection,657
7.074938545783116,940,11,18,31,0,0,0,50,infectious,461
7.113767127267273,939,12,18,31,0,0,0,51,infection,395
7.117929019888439,939,11,19,31,0,0,0,51,infectious,713
7.151370329970119,939,10,20,31,0,0,0,51,infectious,64
7.161330831341621,939,10,19,32,0,0,0,51,recovery,445
7.19889240525905,939,9,20,32,0,0,0,51,infectious,750
7.230440008740117,939,8,21,32,0,0,0,51,infectious,657
7.234546146443375,938,9,21,32,0,0,0,52,infection,147
7.275480311786518,937,10,21,32,0,0,0,53,infection,460
7.278104871654387,937,9,22,32,0,0,0,53,infectious,30
7.280224738767296,936,10,22,32,0,0,0,54,infection,920
7.290470418334735,936,9,23,32,0,0,0,54,infectious,460
7.297675966740832,935,10,23,32,0,0,0,55,infection,283
7.334402440470975,935,9,24,32,0,0,0,55,infectious,7
7.381195998225245,935,9,23,33,0,0,0,55,recovery,156
7.430146658278704,934,10,23,33,0,0,0,56,infection,82
7.494909059834231,934,9,24,33,0,0,0,56,infectious,147
7.550820426201603,934,8,25,33,0,0,0,56,infectious,283
7.56889823683819,933,9,25,33,0,0,0,57,infection,888
7.572852328483973,932,10,25,33,0,0,0,58,infection,754
7.581260304925502,931,11,25,33,0,0,0,59,infection,621
7.589334368047103,930,12,25,33,0,0,0,60,infection,721
7.646001396803279,929,13,25,33,0,0,0,61,infection,759
7.677261972076396,928,14,25,33,0,0,0,62,infection,263
7.706865400860381,927,15,25,33,0,0,0,63,infection,984
7.719235849641971,927,14,26,33,0,0,0,63,infectious,757
7.767888736867537,927,14,25,34,0,0,0,63,recovery,750
7.7825860520355965,927,13,26,34,0,0,0,63,infectious,984
7.809083298816247,926,14,26,34,0,0,0,64,infection,109
7.845451095749908,926,14,25,35,0,0,0,64,recovery,614
7.848765020331241,925,15,25,35,0,0,0,65,infection,545
7.875112900033735,925,14,26,35,0,0,0,65,infectious,754
7.904771670218006,925,13,27,35,0,0,0,65,infectious,621
7.921659004342947,925,13,26,36,0,0,0,65,recovery,444
7.978564503159642,924,14,26,36,0,0,0,66,infection,619
7.984788943249023,924,14,25,37,0,0,0,66,recovery,657
8.008084585148701,924,13,26,37,0,0,0,66,infectious,759
8.01922696261038,923,14,26,37,0,0,0,67,infection,660
8.098194594322688,923,13,27,37,0,0,0,67,infectious,888
8.101615853763953,922,14,27,37,0,0,0,68,infection,868
8.103618205006399,922,14,26,38,0,0,0,68,recovery,64
8.111013614276533,922,13,27,38,0,0,0,68,infectious,214
8.159420395260975,922,12,28,38,0,0,0,68,infectious,619
8.186029016375466,922,11,29,38,0,0,0,68,infectious,395
8.278423346503493,922,11,28,39,0,0,0,68,recovery,18
8.335903552158912,921,12,28,39,0,0,0,69,infection,220
8.352441971933569,921,11,29,39,0,0,0,69,infectious,868
8.38972345419793,920,12,29,39,0,0,0,70,infection,440
8.407127948015157,919,13,29,39,0,0,0,71,infection,21
8.410930404669557,919,13,28,40,0,0,0,71,recovery,888
8.457096437437013,919,13,27,41,0,0,0,71,recovery,346
8.523807370709688,919,12,28,41,0,0,0,71,infectious,47
8.54254864536509,919,12,27,42,0,0,0,71,recovery,48
8.572377714373019,919,11,28,42,0,0,0,71,infectious,304
8.580467215643058,919,10,29,42,0,0,0,71,infectious,545
8.607366860961172,918,11,29,42,0,0,0,72,infection,139
8.609253891291095,918,10,30,42,0,0,0,72,infectious,440
8.714975771404221,918,9,31,42,0,0,0,72,infectious,109
8.75515215501194,918,8,32,42,0,0,0,72,infectious,920
8.769487758204797,918,8,31,43,0,0,0,72,recovery,758
8.785605729496185,917,9,31,43,0,0,0,73,infection,115
8.796998761381266,916,10,31,43,0,0,0,74,infection,761
8.841471320115414,916,10,30,44,0,0,0,74,recovery,920
8.879252338519867,916,10,29,45,0,0,0,74,recovery,725
8.930484831436678,916,9,30,45,0,0,0,74,infectious,721
8.946102578364215,915,10,30,45,0,0,0,75,infection,537
8.952356189655962,915,10,29,46,0,0,0,75,recovery,757
9.006335723213834,915,10,28,47,0,0,0,75,recovery,754
9.06430192313442,914,11,28,47,0,0,0,76,infection,834
9.104510333656703,913,12,28,47,0,0,0,77,infection,862
9.13046694371639,912,13,28,47,0,0,0,78,infection,40
9.161885562986383,912,12,29,47,0,0,0,78,infectious,115
9.1847269725199,912,12,28,48,0,0,0,78,recovery,460
9.187809698785733,912,12,27,49,0,0,0,78,recovery,214
9.18829117847692,912,11,28,49,0,0,0,78,infectious,21
9.226332922290107,911,12,28,49,0,0,0,79,infection,965
9.257473729442088,911,11,29,49,0,0,0,79,infectious,537
9.284314790324883,911,11,28,50,0,0,0,79,recovery,759
9.313102939243056,910,12,28,50,0,0,0,80,infection,306
9.356557255943843,910,12,27,51,0,0,0,80,recovery,115
9.386766080287057,909,13,27,51,0,0,0,81,infection,578
9.40762678278112,908,14,27,51,0,0,0,82,infection,829
9.465035397681115,908,13,28,51,0,0,0,82,infectious,220
9.480979689270155,908,13,27,52,0,0,0,82,recovery,738
9.491644944599562,908,13,26,53,0,0,0,82,recovery,125
9.493037899557741,907,14,26,53,0,0,0,83,infection,144
9.557150812061067,906,15,26,53,0,0,0,84,infection,745
9.559066356300047,905,16,26,53,0,0,0,85,infection,662
9.565091680956229,905,16,25,54,0,0,0,85,recovery,301
9.6165670634775,905,16,24,55,0,0,0,85,recovery,440
9.66375029613722,905,16,23,56,0,0,0,85,recovery,995
9.691313992070034,904,17,23,56,0,0,0,86,infection,550
9.714584614180982,904,16,24,56,0,0,0,86,infectious,862
9.727986826674346,904,15,25,56,0,0,0,86,infectious,144
9.732201884646905,903,16,25,56,0,0,0,87,infection,267
9.736627130397906,902,17,25,56,0,0,0,88,infection,804
9.758278281174578,902,16,26,56,0,0,0,88,infectious,267
9.79682656161934,901,17,26,56,0,0,0,89,infection,350
9.816831543066508,901,16,27,56,0,0,0,89,infectious,829
9.871760418927723,901,16,26,57,0,0,0,89,recovery,621
9.876136972316854,901,16,25,58,0,0,0,89,recovery,21
9.903793320610612,901,15,26,58,0,0,0,89,infectious,662
9.97957389573035,901,15,25,59,0,0,0,89,recovery,721
10.00000728334934,900,16,25,59,0,0,0,90,infection,683
10.002251382684195,899,17,25,59,0,0,0,91,infection,376
10.00759655344331,899,16,26,59,0,0,0,91,infectious,761
10.083564190360688,898,17,26,59,0,0,0,92,infection,626
10.098590944868734,898,16,27,59,0,0,0,92,infectious,578
10.117992672324762,897,17,27,59,0,0,0,93,infection,414
10.152447527603611,897,16,28,59,0,0,0,93,infectious,550
10.158666360091672,897,15,29,59,0,0,0,93,infectious,82
10.170355968435455,896,16,29,59,0,0,0,94,infection,114
10.213975194442384,895,17,29,59,0,0,0,95,infection,380
10.242900292380506,895,16,30,59,0,0,0,95,infectious,745
10.254759231901732,894,17,30,59,0,0,0,96,infection,726
10.3194241933974,894,16,31,59,0,0,0,96,infectious,139
10.405118213602579,893,17,31,59,0,0,0,97,infection,72
10.408064159349323,893,16,32,59,0,0,0,97,infectious,376
10.41667512573666,893,15,33,59,0,0,0,97,infectious,804
10.50799573966976,893,15,32,60,0,0,0,97,recovery,832
10.53328321079296,892,16,32,60,0,0,0,98,infection,772
10.559690307054305,891,17,32,60,0,0,0,99,infection,365
10.575212369323614,891,16,33,60,0,0,0,99,infectious,263
10.59492785069398,891,15,34,60,0,0,0,99,infectious,350
10.635933202726296,890,16,34,60,0,0,0,100,infection,936
10.639750555454407,890,15,35,60,0,0,0,100,infectious,834
10.688994917969564,889,16,35,60,0,0,0,101,infection,95
10.694611192446184,889,15,36,60,0,0,0,101,infectious,380
10.725786950183203,889,14,37,60,0,0,0,101,infectious,72
10.768186031313455,889,13,38,60,0,0,0,101,infectious,626
10.813914661741473,889,12,39,60,0,0,0,101,infectious,40
10.890026387181216,889,12,38,61,0,0,0,101,recovery,350
10.89205277380808,889,11,39,61,0,0,0,101,infectious,95
10.893433928837709,889,11,38,62,0,0,0,101,recovery,537
10.904866276180368,888,12,38,62,0,0,0,102,infection,882
10.915861338278052,887,13,38,62,0,0,0,103,infection,796
10.952376533245232,886,14,38,62,0,0,0,104,infection,900
10.961329573472456,885,15,38,62,0,0,0,105,infection,347
10.97184444024143,884,16,38,62,0,0,0,106,infection,257
11.049111542196892,883,17,38,62,0,0,0,107,infection,881
11.05456145613831,882,18,38,62,0,0,0,108,infection,153
11.056638620732354,882,17,39,62,0,0,0,108,infectious,772
11.066286128939538,881,18,39,62,0,0,0,109,infection,568
11.076689628642887,881,17,40,62,0,0,0,109,infectious,257
11.098505399180752,881,17,39,63,0,0,0,109,recovery,829
11.110948885321495,880,18,39,63,0,0,0,110,infection,524
11.114067751091278,879,19,39,63,0,0,0,111,infection,681
11.15285760346356,879,19,38,64,0,0,0,111,recovery,545
11.211884507399411,879,19,37,65,0,0,0,111,recovery,992
11.238827139690017,879,18,38,65,0,0,0,111,infectious,306
11.241295928145725,878,19,38,65,0,0,0,112,infection,134
11.26259248898777,878,18,39,65,0,0,0,112,infectious,524
11.265943002793712,878,17,40,65,0,0,0,112,infectious,726
11.306616024540478,878,17,39,66,0,0,0,112,recovery,395
11.326447170154829,878,16,40,66,0,0,0,112,infectious,900
11.390549197331294,878,15,41,66,0,0,0,112,infectious,114
11.41080324386133,877,16,41,66,0,0,0,113,infection,873
11.417555023958395,877,15,42,66,0,0,0,113,infectious,414
11.433300974663894,877,14,43,66,0,0,0,113,infectious,873
11.466153003877041,876,15,43,66,0,0,0,114,infection,781
11.486634003573904,875,16,43,66,0,0,0,115,infection,70
11.538073458981051,875,15,44,66,0,0,0,115,infectious,965
11.578033623408343,875,14,45,66,0,0,0,115,infectious,365
11.57862029898514,874,15,45,66,0,0,0,116,infection,699
11.580068428337484,874,15,44,67,0,0,0,116,recovery,461
11.608350497544029,873,16,44,67,0,0,0,117,infection,357
11.62924543835511,873,16,43,68,0,0,0,117,recovery,95
11.651791087281907,873,15,44,68,0,0,0,117,infectious,882
11.674436282040052,872,16,44,68,0,0,0,118,infection,891
11.723306017836496,871,17,44,68,0,0,0,119,infection,561
11.769544213805831,871,17,43,69,0,0,0,119,recovery,304
11.775689047098693,871,16,44,69,0,0,0,119,infectious,881
11.835574839710162,870,17,44,69,0,0,0,120,infection,690
11.849794903055683,870,17,43,70,0,0,0,120,recovery,47
11.862217178840273,869,18,43,70,0,0,0,121,infection,875
11.904678831361696,868,19,43,70,0,0,0,122,infection,65
11.964411466589466,867,20,43,70,0,0,0,123,infection,576
11.983353819707931,867,20,42,71,0,0,0,123,recovery,524
12.058219850979334,866,21,42,71,0,0,0,124,infection,823
12.059076162772925,866,21,41,72,0,0,0,124,recovery,713
12.101771201201743,866,20,42,72,0,0,0,124,infectious,781
12.114665963042981,866,19,43,72,0,0,0,124,infectious,65
12.120035549008877,865,20,43,72,0,0,0,125,infection,484
12.138698917531029,865,19,44,72,0,0,0,125,infectious,484
12.178605074353714,864,20,44,72,0,0,0,126,infection,605
12.207499380328105,864,19,45,72,0,0,0,126,infectious,153
12.209986210679467,863,20,45,72,0,0,0,127,infection,19
12.223488625922357,863,19,46,72,0,0,0,127,infectious,134
12.24775159394133,863,18,47,72,0,0,0,127,infectious,561
12.256804056799329,862,19,47,72,0,0,0,128,infection,609
12.269081340743938,861,20,47,72,0,0,0,129,infection,135
12.286566464160668,861,19,48,72,0,0,0,129,infectious,609
12.33448235522435,860,20,48,72,0,0,0,130,infection,486
12.33727247291098,859,21,48,72,0,0,0,131,infection,756
12.35456189783993,858,22,48,72,0,0,0,132,infection,184
12.35488143341927,857,23,48,72,0,0,0,133,infection,501
12.363265474874229,857,22,49,72,0,0,0,133,infectious,184
12.366270751209834,857,21,50,72,0,0,0,133,infectious,796
12.374314361512925,857,20,51,72,0,0,0,133,infectious,347
12.378892417433645,857,19,52,72,0,0,0,133,infectious,357
12.385878732372158,856,20,52,72,0,0,0,134,infection,311
12.402804469107602,855,21,52,72,0,0,0,135,infection,105
12.41079250799793,855,21,51,73,0,0,0,135,recovery,619
12.41090588465323,854,22,51,73,0,0,0,136,infection,815
12.450180095644061,854,22,50,74,0,0,0,136,recovery,726
12.45056495193218,854,21,51,74,0,0,0,136,infectious,105
12.454208010120887,853,22,51,74,0,0,0,137,infection,979
12.457486863570288,853,22,50,75,0,0,0,137,recovery,357
12.465226914457562,853,21,51,75,0,0,0,137,infectious,979
12.49753618707338,852,22,51,75,0,0,0,138,infection,318
12.527096326663068,852,21,52,75,0,0,0,138,infectious,891
12.53118845669519,852,20,53,75,0,0,0,138,infectious,756
12.567798832391379,851,21,53,75,0,0,0,139,infection,693
12.586782972384807,851,21,52,76,0,0,0,139,recovery,862
12.600150403099965,851,21,51,77,0,0,0,139,recovery,114
12.60945854071252,851,20,52,77,0,0,0,139,infectious,693
12.616379280791426,851,19,53,77,0,0,0,139,infectious,318
12.620742893434992,850,20,53,77,0,0,0,140,infection,386
12.631028129660251,849,21,53,77,0,0,0,141,infection,190
12.633083847406677,849,20,54,77,0,0,0,141,infectious,699
