t,S,E,I,R,births,deaths,vaccinated,infections,event,person
0.0,990,0,10,0,0,0,0,0,initial,0
0.023744458226847655,990,0,9,1,0,0,0,0,recovery,994
0.045886221540686556,990,0,8,2,0,0,0,0,recovery,995
0.19606098509953407,989,0,9,2,0,0,0,1,infection,406
0.2703532423271329,988,0,10,2,0,0,0,2,infection,353
0.6625431718034921,987,0,11,2,0,0,0,3,infection,630
1.1006291547492688,986,0,12,2,0,0,0,4,infection,795
1.1481766074341704,985,0,13,2,0,0,0,5,infection,327
1.2316657311014405,985,0,12,3,0,0,0,5,recovery,991
1.484250761527163,984,0,13,3,0,0,0,6,infection,890
1.7085583011697945,983,0,14,3,0,0,0,7,infection,825
1.9378464052495301,982,0,15,3,0,0,0,8,infection,860
1.96749409564387,981,0,16,3,0,0,0,9,infection,316
1.972372531502624,980,0,17,3,0,0,0,10,infection,804
1.9782969921626579,980,0,16,4,0,0,0,10,recovery,804
2.0123137821422463,979,0,17,4,0,0,0,11,infection,31
2.2205763527282216,978,0,18,4,0,0,0,12,infection,175
2.2667443034939496,977,0,19,4,0,0,0,13,infection,33
2.3133420471036157,976,0,20,4,0,0,0,14,infection,411
2.335998770045465,976,0,19,5,0,0,0,14,recovery,890
2.394049390090727,975,0,20,5,0,0,0,15,infection,683
2.41790872696023,975,0,19,6,0,0,0,15,recovery,999
2.4456216103906887,974,0,20,6,0,0,0,16,infection,788
2.5085300945476985,973,0,21,6,0,0,0,17,infection,15
2.5116435465050895,973,0,20,7,0,0,0,17,recovery,316
2.5239484077729903,972,0,21,7,0,0,0,18,infection,913
2.548821192731538,971,0,22,7,0,0,0,19,infection,643
2.570777381763974,970,0,23,7,0,0,0,20,infection,864
2.6202413799039914,969,0,24,7,0,0,0,21,infection,393
2.7229922859853994,968,0,25,7,0,0,0,22,infection,832
2.728559479160237,967,0,26,7,0,0,0,23,infection,606
2.728875892273021,966,0,27,7,0,0,0,24,infection,85
2.7322204532459398,965,0,28,7,0,0,0,25,infection,81
2.7496382726704214,964,0,29,7,0,0,0,26,infection,176
2.863863514356098,963,0,30,7,0,0,0,27,infection,593
2.927545745808985,963,0,29,8,0,0,0,27,recovery,683
2.9437801813341693,962,0,30,8,0,0,0,28,infection,139
2.961460301955819,961,0,31,8,0,0,0,29,infection,323
3.003896413121464,961,0,30,9,0,0,0,29,recovery,175
3.0224659210586022,960,0,31,9,0,0,0,30,infection,570
3.0694542938147125,959,0,32,9,0,0,0,31,infection,905
3.079804345363954,958,0,33,9,0,0,0,32,infection,724
3.107240202620989,957,0,34,9,0,0,0,33,infection,378
3.1179781586828454,957,0,33,10,0,0,0,33,recovery,993
3.1181298171423175,957,0,32,11,0,0,0,33,recovery,788
