t,S,E,I,R,births,deaths,vaccinated,infections,event,person
0.0,990,0,10,0,0,0,0,0,initial,0
0.049233761199260956,990,0,9,1,0,0,0,0,recovery,998
0.0519710855629983,989,0,10,1,0,0,0,1,infection,329
0.10343214118268289,988,0,11,1,0,0,0,2,infection,676
0.27018865897663685,987,0,12,1,0,0,0,3,infection,735
0.27154223789290016,987,0,11,2,0,0,0,3,recovery,329
0.28296175173542815,987,0,10,3,0,0,0,3,recovery,992
0.2913723936094652,987,0,9,4,0,0,0,3,recovery,1000
0.3047417266661645,987,0,8,5,0,0,0,3,recovery,996
0.5946988536108361,986,0,9,5,0,0,0,4,infection,135
0.6631673835640463,986,0,8,6,0,0,0,4,recovery,735
0.8968018734797896,986,0,7,7,0,0,0,4,recovery,997
1.306206015847911,985,0,8,7,0,0,0,5,infection,704
1.3219452969991219,985,0,7,8,0,0,0,5,recovery,704
1.4905030719962418,984,0,8,8,0,0,0,6,infection,441
1.5706892397765106,984,0,7,9,0,0,0,6,recovery,994
1.710778428591483,983,0,8,9,0,0,0,7,infection,263
1.7229221592444357,982,0,9,9,0,0,0,8,infection,325
1.7650548085576825,981,0,10,9,0,0,0,9,infection,952
1.779508017077606,980,0,11,9,0,0,0,10,infection,221
1.8110306211407983,980,0,10,10,0,0,0,10,recovery,221
2.0854382428152927,979,0,11,10,0,0,0,11,infection,343
2.1171036346443173,979,0,10,11,0,0,0,11,recovery,993
2.2250246109765213,978,0,11,11,0,0,0,12,infection,982
2.266139354230756,977,0,12,11,0,0,0,13,infection,815
2.2719783220594767,976,0,13,11,0,0,0,14,infection,896
2.291225374485961,975,0,14,11,0,0,0,15,infection,920
2.3466441232858974,974,0,15,11,0,0,0,16,infection,225
2.421299765091296,973,0,16,11,0,0,0,17,infection,467
2.478589036489787,972,0,17,11,0,0,0,18,infection,449
2.4840421975645586,971,0,18,11,0,0,0,19,infection,654
2.505226541074463,971,0,17,12,0,0,0,19,recovery,654
2.678101043877112,971,0,16,13,0,0,0,19,recovery,999
2.7368175365533345,970,0,17,13,0,0,0,20,infection,954
2.7631558517291155,970,0,16,14,0,0,0,20,recovery,225
2.8520033814402668,969,0,17,14,0,0,0,21,infection,67
2.8736884227241166,968,0,18,14,0,0,0,22,infection,434
2.903506664317982,968,0,17,15,0,0,0,22,recovery,343
2.9739182489877534,968,0,16,16,0,0,0,22,recovery,896
3.187481870260125,967,0,17,16,0,0,0,23,infection,510
3.2656272872024097,966,0,18,16,0,0,0,24,infection,21
3.3658857226531156,965,0,19,16,0,0,0,25,infection,825
3.369757089880886,965,0,18,17,0,0,0,25,recovery,952
3.5648804551080198,964,0,19,17,0,0,0,26,infection,429
3.5807538068797804,964,0,18,18,0,0,0,26,recovery,21
3.6453020644548007,963,0,19,18,0,0,0,27,infection,824
3.8182398803184485,963,0,18,19,0,0,0,27,recovery,325
3.833774378537986,963,0,17,20,0,0,0,27,recovery,824
3.8416027481314465,963,0,16,21,0,0,0,27,recovery,467
3.848947333494289,963,0,15,22,0,0,0,27,recovery,441
3.9759725536443984,963,0,14,23,0,0,0,27,recovery,510
4.004403620005009,962,0,15,23,0,0,0,28,infection,310
4.059924061312635,961,0,16,23,0,0,0,29,infection,771
4.113042848141182,960,0,17,23,0,0,0,30,infection,382
4.137950253691494,959,0,18,23,0,0,0,31,infection,969
4.202138876853731,958,0,19,23,0,0,0,32,infection,66
