t,S,E,I,R,births,deaths,vaccinated,infections,event,person
0.0,990,0,10,0,0,0,0,0,initial,0
0.13135752790336352,989,0,11,0,0,0,0,1,infection,639
0.1514083406398798,988,0,12,0,0,0,0,2,infection,934
0.2577759182278208,987,0,13,0,0,0,0,3,infection,592
0.6865533961129539,986,0,14,0,0,0,0,4,infection,103
1.0540365826583347,985,0,15,0,0,0,0,5,infection,895
1.0996855268248593,984,0,16,0,0,0,0,6,infection,135
1.2622673084814402,983,0,17,0,0,0,0,7,infection,359
1.3369150007874688,982,0,18,0,0,0,0,8,infection,507
1.3701573805210778,981,0,19,0,0,0,0,9,infection,437
1.4630267139107633,980,0,20,0,0,0,0,10,infection,335
1.4787979048927398,979,0,21,0,0,0,0,11,infection,94
1.4806207182763398,978,0,22,0,0,0,0,12,infection,910
1.557927729857327,977,0,23,0,0,0,0,13,infection,876
1.7251158484487608,976,0,24,0,0,0,0,14,infection,735
1.7298251917195158,975,0,25,0,0,0,0,15,infection,443
1.9276773589491254,974,0,26,0,0,0,0,16,infection,573
2.011622439762425,973,0,27,0,0,0,0,17,infection,940
2.083936115143401,972,0,28,0,0,0,0,18,infection,965
2.217175679766343,971,0,29,0,0,0,0,19,infection,145
2.326418136315598,970,0,30,0,0,0,0,20,infection,580
2.3675354161153965,969,0,31,0,0,0,0,21,infection,774
2.369196762969664,968,0,32,0,0,0,0,22,infection,744
2.3926751579451837,967,0,33,0,0,0,0,23,infection,927
2.7288084329037217,966,0,34,0,0,0,0,24,infection,316
2.7977316016326066,965,0,35,0,0,0,0,25,infection,578
2.8277248024756707,964,0,36,0,0,0,0,26,infection,320
2.8487165366771836,963,0,37,0,0,0,0,27,infection,635
2.857335456442886,962,0,38,0,0,0,0,28,infection,252
2.8768954546073293,961,0,39,0,0,0,0,29,infection,152
2.8796976557182865,960,0,40,0,0,0,0,30,infection,565
2.9374406677371105,959,0,41,0,0,0,0,31,infection,187
3.0455059893868732,958,0,42,0,0,0,0,32,infection,967
3.134489545629845,957,0,43,0,0,0,0,33,infection,669
3.151348493896432,956,0,44,0,0,0,0,34,infection,291
3.1859867193555056,955,0,45,0,0,0,0,35,infection,16
3.202423561916526,954,0,46,0,0,0,0,36,infection,915
3.208001543597618,953,0,47,0,0,0,0,37,infection,366
3.3243219573742384,952,0,48,0,0,0,0,38,infection,500
3.3280295929471633,951,0,49,0,0,0,0,39,infection,345
3.3293910434046428,950,0,50,0,0,0,0,40,infection,390
3.381769632042346,949,0,51,0,0,0,0,41,infection,650
3.4100790628892503,948,0,52,0,0,0,0,42,infection,502
3.5281554975188385,947,0,53,0,0,0,0,43,infection,264
3.5444489271558792,946,0,54,0,0,0,0,44,infection,254
3.5479675202539385,945,0,55,0,0,0,0,45,infection,614
3.6064390621231,944,0,56,0,0,0,0,46,infection,290
3.6250799145707537,943,0,57,0,0,0,0,47,infection,71
3.6554887752765954,942,0,58,0,0,0,0,48,infection,283
3.6897380515689147,941,0,59,0,0,0,0,49,infection,772
3.709881101560857,940,0,60,0,0,0,0,50,infection,755
3.7504626265900196,939,0,61,0,0,0,0,51,infection,25
3.760693722891397,938,0,62,0,0,0,0,52,infection,337
3.772092598831568,937,0,63,0,0,0,0,53,infection,609
3.780689144697207,936,0,64,0,0,0,0,54,infection,220
3.7934050673304998,935,0,65,0,0,0,0,55,infection,947
3.8093832084989767,934,0,66,0,0,0,0,56,infection,11
3.8159370775585515,933,0,67,0,0,0,0,57,infection,801
3.8422543633305897,932,0,68,0,0,0,0,58,infection,275
3.9024316701980024,931,0,69,0,0,0,0,59,infection,637
4.0,931,0,68,1,0,0,0,59,recovery,991
4.0,931,0,67,2,0,0,0,59,recovery,992
4.0,931,0,66,3,0,0,0,59,recovery,993
4.0,931,0,65,4,0,0,0,59,recovery,994
4.0,931,0,64,5,0,0,0,59,recovery,995
4.0,931,0,63,6,0,0,0,59,recovery,996
4.0,931,0,62,7,0,0,0,59,recovery,997
4.0,931,0,61,8,0,0,0,59,recovery,998
4.0,931,0,60,9,0,0,0,59,recovery,999
4.0,931,0,59,10,0,0,0,59,recovery,1000
4.032867251135325,930,0,60,10,0,0,0,60,infection,727
4.054480765445942,929,0,61,10,0,0,0,61,infection,429
4.131357527903363,929,0,60,11,0,0,0,61,recovery,639
4.13893953584278,928,0,61,11,0,0,0,62,infection,271
4.15140834063988,928,0,60,12,0,0,0,62,recovery,934
4.1570283993456085,927,0,61,12,0,0,0,63,infection,206
4.189351071412987,926,0,62,12,0,0,0,64,infection,642
4.2577759182278205,926,0,61,13,0,0,0,64,recovery,592
4.311838285725693,925,0,62,13,0,0,0,65,infection,595
4.364495001914316,924,0,63,13,0,0,0,66,infection,266
4.467549319204899,923,0,64,13,0,0,0,67,infection,121
4.498004307638029,922,0,65,13,0,0,0,68,infection,34
4.512882293111376,921,0,66,13,0,0,0,69,infection,907
4.515078192791504,920,0,67,13,0,0,0,70,infection,790
4.556756122429184,919,0,68,13,0,0,0,71,infection,147
4.686553396112954,919,0,67,14,0,0,0,71,recovery,103
4.697033580029265,918,0,68,14,0,0,0,72,infection,156
4.706749915205626,917,0,69,14,0,0,0,73,infection,450
4.749370473456129,916,0,70,14,0,0,0,74,infection,139
4.768248788062892,915,0,71,14,0,0,0,75,infection,621
4.781022427492547,914,0,72,14,0,0,0,76,infection,68
4.798843861613217,913,0,73,14,0,0,0,77,infection,66
4.8033052456981915,912,0,74,14,0,0,0,78,infection,209
4.825234377011942,911,0,75,14,0,0,0,79,infection,300
4.862281262213761,910,0,76,14,0,0,0,80,infection,543
4.878922058384807,909,0,77,14,0,0,0,81,infection,5
4.897799231177169,908,0,78,14,0,0,0,82,infection,64
4.9384456110833534,907,0,79,14,0,0,0,83,infection,989
4.952608193949784,906,0,80,14,0,0,0,84,infection,654
5.01875949394761,905,0,81,14,0,0,0,85,infection,685
5.042614165477987,904,0,82,14,0,0,0,86,infection,333
5.05031674498959,903,0,83,14,0,0,0,87,infection,140
5.054036582658335,903,0,82,15,0,0,0,87,recovery,895
5.065959149708625,902,0,83,15,0,0,0,88,infection,827
5.099685526824859,902,0,82,16,0,0,0,88,recovery,135
5.142236912745123,901,0,83,16,0,0,0,89,infection,590
5.1602038986848875,900,0,84,16,0,0,0,90,infection,312
5.17613853295137,899,0,85,16,0,0,0,91,infection,464
5.1768972642743,898,0,86,16,0,0,0,92,infection,330
5.19947288960746,897,0,87,16,0,0,0,93,infection,631
5.228523878135579,896,0,88,16,0,0,0,94,infection,715
5.26226730848144,896,0,87,17,0,0,0,94,recovery,359
5.2646137914901425,895,0,88,17,0,0,0,95,infection,757
5.292406426566278,894,0,89,17,0,0,0,96,infection,738
5.300827666426664,893,0,90,17,0,0,0,97,infection,372
5.336915000787469,893,0,89,18,0,0,0,97,recovery,507
5.3659232642939845,892,0,90,18,0,0,0,98,infection,459
5.370157380521078,892,0,89,19,0,0,0,98,recovery,437
5.391376104354968,891,0,90,19,0,0,0,99,infection,885
