t,S,E,I,R,births,deaths,vaccinated,infections,event,person
0.0,990,0,10,0,0,0,0,0,initial,0
0.023744458226847655,990,0,9,1,0,0,0,0,recovery,994
0.045886221540686556,990,0,8,2,0,0,0,0,recovery,995
0.19606098509953407,989,1,8,2,0,0,0,1,infection,406
0.2700786899841113,988,2,8,2,0,0,0,2,infection,612
1.0983159786018615,987,3,8,2,0,0,0,3,infection,835
1.147045373498684,986,4,8,2,0,0,0,4,infection,219
1.2316657311014405,986,4,7,3,0,0,0,4,recovery,991
1.7051783489243426,985,5,7,3,0,0,0,5,infection,270
1.9412974591523477,984,6,7,3,0,0,0,6,infection,528
1.9685407687910126,983,7,7,3,0,0,0,7,infection,120
2.0122528163876185,982,8,7,3,0,0,0,8,infection,135
2.035331511231232,981,9,7,3,0,0,0,9,infection,664
2.114447247372273,981,8,8,3,0,0,0,9,infectious,664
2.2257495349273846,980,9,8,3,0,0,0,10,infection,63
2.2406154942216223,980,8,9,3,0,0,0,10,infectious,120
2.2703078387860827,979,9,9,3,0,0,0,11,infection,365
2.4011523444415213,978,10,9,3,0,0,0,12,infection,331
2.41790872696023,978,10,8,4,0,0,0,12,recovery,999
2.6174095651240057,978,9,9,4,0,0,0,12,infectious,63
2.6679005223006502,978,8,10,4,0,0,0,12,infectious,331
2.6886239550069435,977,9,10,4,0,0,0,13,infection,814
2.7567682896456587,977,8,11,4,0,0,0,13,infectious,135
2.8796489320628456,976,9,11,4,0,0,0,14,infection,419
2.8894719769291455,975,10,11,4,0,0,0,15,infection,700
2.9244741272138968,974,11,11,4,0,0,0,16,infection,723
2.980945292409284,974,10,12,4,0,0,0,16,infectious,270
3.093477570557907,974,9,13,4,0,0,0,16,infectious,419
3.1179781586828454,974,9,12,5,0,0,0,16,recovery,993
3.2078844422786688,974,8,13,5,0,0,0,16,infectious,219
3.331589098667274,973,9,13,5,0,0,0,17,infection,272
3.4028940156001513,972,10,13,5,0,0,0,18,infection,228
3.4222971023973936,972,10,12,6,0,0,0,18,recovery,219
3.6083157940560087,972,10,11,7,0,0,0,18,recovery,120
3.6967214027380404,972,10,10,8,0,0,0,18,recovery,270
3.825460466898554,971,11,10,8,0,0,0,19,infection,227
3.8874703116308433,971,11,9,9,0,0,0,19,recovery,997
3.8945656287953634,971,10,10,9,0,0,0,19,infectious,528
3.90162333631218,971,9,11,9,0,0,0,19,infectious,700
3.9498291882715995,971,8,12,9,0,0,0,19,infectious,272
4.0379568707773394,971,7,13,9,0,0,0,19,infectious,612
4.058829506658288,971,6,14,9,0,0,0,19,infectious,814
4.222658730056243,971,6,13,10,0,0,0,19,recovery,63
4.329277392650769,970,7,13,10,0,0,0,20,infection,75
4.346248319208211,969,8,13,10,0,0,0,21,infection,697
