wait
0.0
0.0
0.0022131180325956346
0.01228549364545048
0.0
0.0
0.0
0.0
0.0
0.017143487288061587
0.0208801649541554
0.0569929785651499
0.10160235143096219
0.07064145486017259
0.1060679051552299
0.12021350330934588
0.127269452257604
0.14136648487817915
0.17364150983598248
0.2506066149566225
0.2850710861433986
0.05573430850682226
0.05353849531428179
0.07021481626472237
0.08109875945178247
0.019641885050925456
0.09424335738710332
0.02236229810427548
0.0
0.09124374607986385
0.047773303669519596
0.04248111236089058
0.1011451524487923
0.10310876953010317
0.0
0.02116753855440301
0.0
0.02261870299696711
0.05058933566797896
0.0545889310280101
0.13861893881879817
0.14844607438629764
0.14958436485726878
0.14553668777951523
0.1773290943124446
0.17488150756489107
0.21964572125903614
0.24938760967180262
0.24744125647237447
0.23183972976047884
0.18253031740971726
0.12754850856745947
0.10722467927220869
0.10173441349891421
0.051780965769787635
0.056202983905094595
0.07685335312074626
0.09685114200468137
0.11656605494089067
0.13432372953327976
0.18878747944358
0.22752470574093753
0.21833420884920374
0.2803438286674016
0.25823785265803245
0.26258417178887816
0.27749838558825957
0.3103121542915126
0.3214175045485326
0.3088039854892499
0.36660704738416827
0.39159488977269596
0.4133711707648806
0.3904464977330524
0.3285396494092421
0.3736045160807504
0.3650314572285498
0.4445050759925544
0.44528023593215194
0.34915710634206176
0.33892323467696883
0.29930364504253015
0.24464288387072086
0.25235638576357466
0.26330076826691107
0.2646997240249376
0.21243765455040187
0.21753054639781721
0.23388647021918718
0.2336267282665232
0.2297878871685204
0.1358487237537287
0.13328188632544125
0.11743880952675001
0.1387757325925274
0.13527178331916412
0.1698158556965308
0.10067269073476481
0.13108019528532822
0.11191508012358442
0.12922449850001883
0.13150031185678435
0.12597856073414393
0.13098387516044419
0.0585764471565442
0.1286824266818165
0.1282199930404886
0.12100514788702421
0.055383408984407634
0.03373707689801675
0.06710845372255836
0.057654149269223964
0.03706613444884432
0.07441839791602112
0.06329668599305682
0.05945536292674758
0.10397944666343006
0.06511085295197949
0.13684595123085108
0.13214697008029797
0.11840259785787799
0.12675444034410877
0.11833094074527795
0.12614412876054804
0.08581577700475851
0.02464511972431538
0.02544537967003624
0.02305161125476829
0.020804406417612498
0.0
0.08913797972088666
0.047951936031268794
0.1262992650269208
0.14898915517604383
0.1673890583902775
0.2558971315718015
0.2583649690691274
0.27584944144297197
0.29751763085401617
0.31413789927080416
0.2406685692513646
0.24978572935605303
0.24284429881497172
0.2768298955609918
0.2703308994101672
0.1746773001013402
0.17091305847837823
0.18173797748582032
0.18063386415148042
0.08454932171968554
0.022300320545034502
0.04860003777639399
0.06141599101237549
0.12005708428553596
0.16464510987346515
0.15854437979206804
