family,N,I0,beta,c,gamma,T,seed,fixed,sigma,mu,birth_rate,vaccine_time,vaccine_fraction,peak_I,peak_time,S_T,E_T,I_T,R_T,R_fraction,ever_infected,new_infections,births,deaths,vaccinated,contacts,events,extinct,csv
vaccination,1000,10,0.05,10.0,0.25,40.0,5009,false,Inf,0.0,0.0,10.0,0.6,101,9.997367850227755,209,0,5,786,0.786,319,309,0,0,472,161534,1095,false,data/sims/vaccination_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=5009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=10p0_vf=0p6.csv
vaccination,1000,10,0.05,10.0,0.25,40.0,5010,false,Inf,0.0,0.0,10.0,0.6,20,9.494455364943516,346,0,1,653,0.653,84,74,0,0,570,205089,727,false,data/sims/vaccination_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=5010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=10p0_vf=0p6.csv
vaccination,1000,10,0.05,10.0,0.25,40.0,5001,false,Inf,0.0,0.0,10.0,0.75,62,9.427660134476922,168,0,0,832,0.832,187,177,0,0,645,147291,1009,true,data/sims/vaccination_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=5001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=10p0_vf=0p75.csv
vaccination,1000,10,0.05,10.0,0.25,40.0,5002,false,Inf,0.0,0.0,10.0,0.75,132,9.019398523658014,123,0,2,875,0.875,359,349,0,0,518,127478,1224,false,data/sims/vaccination_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=5002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=10p0_vf=0p75.csv
vaccination,1000,10,0.05,10.0,0.25,40.0,5003,false,Inf,0.0,0.0,10.0,0.75,124,9.925306805873952,136,0,0,864,0.864,297,287,0,0,567,135032,1151,true,data/sims/vaccination_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=5003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=10p0_vf=0p75.csv
vaccination,1000,10,0.05,10.0,0.25,40.0,5004,false,Inf,0.0,0.0,10.0,0.75,51,9.9193191835079,181,0,0,819,0.819,154,144,0,0,665,152758,963,true,data/sims/vaccination_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=5004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=10p0_vf=0p75.csv
vaccination,1000,10,0.05,10.0,0.25,40.0,5005,false,Inf,0.0,0.0,10.0,0.75,20,6.06709458519787,227,0,0,773,0.773,62,52,0,0,711,166238,825,true,data/sims/vaccination_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=5005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=10p0_vf=0p75.csv
vaccination,1000,10,0.05,10.0,0.25,40.0,5006,false,Inf,0.0,0.0,10.0,0.75,21,9.468953812998672,226,0,0,774,0.774,58,48,0,0,716,166386,822,true,data/sims/vaccination_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=5006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=10p0_vf=0p75.csv
vaccination,1000,10,0.05,10.0,0.25,40.0,5007,false,Inf,0.0,0.0,10.0,0.75,131,8.800039346967042,128,0,0,872,0.872,338,328,0,0,534,130072,1200,true,data/sims/vaccination_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=5007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=10p0_vf=0p75.csv
vaccination,1000,10,0.05,10.0,0.25,40.0,5008,false,Inf,0.0,0.0,10.0,0.75,95,10.218959550423497,144,0,1,855,0.855,247,237,0,0,609,141135,1092,false,data/sims/vaccination_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=5008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=10p0_vf=0p75.csv
vaccination,1000,10,0.05,10.0,0.25,40.0,5009,false,Inf,0.0,0.0,10.0,0.75,101,9.997367850227755,146,0,0,854,0.854,264,254,0,0,590,137630,1108,true,data/sims/vaccination_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=5009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=10p0_vf=0p75.csv
vaccination,1000,10,0.05,10.0,0.25,40.0,5010,false,Inf,0.0,0.0,10.0,0.75,20,9.494455364943516,225,0,0,775,0.775,63,53,0,0,712,166066,828,true,data/sims/vaccination_N=1000_I0=10_beta=0p05_c=10p0_gamma=0p25_T=40p0_seed=5010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=10p0_vf=0p75.csv
