duration
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
3.9999999999999996
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
3.9999999999999996
4.0
3.9999999999999996
3.9999999999999996
4.0
3.9999999999999996
4.0
4.0
3.9999999999999996
4.0
4.0
4.0
3.9999999999999996
3.9999999999999996
4.0
3.9999999999999996
4.0
4.0
4.0
3.9999999999999996
3.9999999999999996
4.0
4.0
4.0
4.0
3.9999999999999996
3.9999999999999996
4.0
3.9999999999999996
3.9999999999999996
3.9999999999999996
4.0
4.0
3.9999999999999996
3.9999999999999996
4.0
3.9999999999999996
4.0
4.0
4.0
4.0
4.0
4.0
4.000000000000001
4.0
4.000000000000001
3.999999999999999
3.999999999999999
4.0
4.000000000000001
4.0
4.0
3.999999999999999
4.0
4.0
4.0
4.0
4.000000000000001
4.000000000000001
3.999999999999999
4.000000000000001
4.0
3.999999999999999
4.0
3.999999999999999
4.0
4.000000000000001
3.999999999999999
4.000000000000001
4.0
3.999999999999999
4.000000000000001
4.0
4.0
4.0
4.0
4.000000000000001
4.0
3.999999999999999
4.0
4.000000000000001
4.0
4.0
4.0
4.0
4.0
4.0
4.000000000000001
4.0
4.0
4.0
4.0
4.0
4.000000000000001
4.000000000000001
4.000000000000001
4.0
4.000000000000001
4.000000000000001
4.0
3.999999999999999
4.000000000000001
3.999999999999999
3.999999999999999
4.0
3.999999999999999
4.000000000000001
4.000000000000001
4.0
4.0
4.0
4.0
4.0
4.0
3.999999999999999
4.0
4.0
4.0
3.999999999999999
4.0
4.0
4.000000000000001
3.999999999999999
4.0
3.999999999999999
4.0
3.999999999999999
3.999999999999999
4.000000000000001
3.999999999999999
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.000000000000001
3.999999999999999
4.000000000000001
4.0
4.000000000000001
3.999999999999999
4.0
4.0
3.999999999999999
4.0
4.0
4.0
4.000000000000001
3.999999999999999
4.0
4.0
4.0
4.0
4.0
3.999999999999999
3.999999999999999
4.0
4.0
4.0
3.999999999999999
4.000000000000001
3.999999999999999
4.000000000000001
4.0
4.0
3.999999999999999
4.0
4.0
4.0
4.0
4.000000000000001
3.999999999999999
4.0
4.0
4.000000000000001
4.0
4.0
3.999999999999999
4.000000000000001
4.0
3.999999999999999
3.999999999999999
3.999999999999999
4.0
4.0
3.999999999999999
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
3.999999999999999
4.0
4.000000000000001
4.000000000000001
4.0
4.0
3.999999999999999
3.999999999999999
4.0
3.999999999999999
4.0
4.000000000000001
3.999999999999999
4.000000000000001
3.999999999999999
4.000000000000001
4.000000000000001
4.0
3.999999999999999
4.0
3.999999999999999
3.999999999999999
4.000000000000001
4.000000000000001
3.999999999999999
4.0
4.000000000000001
4.0
4.000000000000001
4.0
4.0
3.999999999999999
4.0
3.999999999999999
4.0
4.0
3.999999999999999
3.999999999999999
4.0
4.000000000000001
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
3.9999999999999982
4.0
4.0
4.0
3.9999999999999982
4.0
4.0
4.0
4.0
4.0
4.0
4.000000000000002
4.0
3.9999999999999982
3.9999999999999982
4.000000000000002
4.000000000000002
4.000000000000002
4.0
3.9999999999999982
4.0
4.0
4.0
4.000000000000002
4.0
4.0
4.0
4.000000000000002
4.000000000000002
4.0
4.0
4.0
4.000000000000002
4.000000000000002
3.9999999999999982
4.0
4.000000000000002
4.0
4.0
4.0
4.000000000000002
3.9999999999999982
4.0
4.000000000000002
3.9999999999999982
3.9999999999999982
3.9999999999999982
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
3.9999999999999982
4.0
4.0
4.000000000000002
4.0
3.9999999999999982
4.0
4.000000000000002
4.000000000000002
4.0
4.0
4.0
3.9999999999999982
4.0
4.0
3.9999999999999982
4.0
4.000000000000002
4.0
4.000000000000002
4.0
4.0
4.000000000000002
4.0
4.0
4.0
4.0
4.000000000000002
3.9999999999999982
4.000000000000002
4.0
4.0
4.0
4.0
4.0
4.0
4.0
3.9999999999999982
4.000000000000002
4.000000000000002
4.0
4.0
4.0
3.9999999999999982
4.0
4.000000000000002
4.0
3.9999999999999982
4.0
4.000000000000002
4.000000000000002
4.0
3.9999999999999982
4.000000000000002
4.0
4.000000000000002
4.000000000000002
3.9999999999999982
3.9999999999999982
4.000000000000002
4.000000000000002
4.0
4.0
4.0
4.0
4.0
3.9999999999999982
4.000000000000002
4.000000000000002
4.000000000000002
4.0
3.9999999999999982
4.0
3.9999999999999982
4.000000000000002
4.000000000000002
4.0
3.9999999999999982
3.9999999999999982
3.9999999999999982
4.0
4.0
4.000000000000002
4.000000000000002
3.9999999999999982
4.0
4.000000000000002
4.0
4.0
4.0
3.9999999999999982
3.9999999999999982
4.0
3.9999999999999982
4.0
4.0
4.0
4.000000000000002
4.000000000000002
3.9999999999999982
4.0
3.9999999999999982
4.0
4.0
4.000000000000002
4.0
4.000000000000002
4.000000000000002
4.000000000000002
3.9999999999999982
3.9999999999999982
4.0
3.9999999999999982
4.0
3.9999999999999982
3.9999999999999982
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0000000000000036
3.9999999999999964
