time,cwnd_first,cwnd_mean,queue,average_queue,drop_probability,throughput_mbps
7.874,29.71284633939494,26.954141747396335,59.70322178701399,36.44953289679227,0.0,20.0
7.876,29.728237982324607,26.969533390325996,60.0749349183029,36.49678370083529,0.0,20.0
7.878,29.743620824306134,26.984916232307533,60.446636679775736,36.54468340679317,0.0,20.0
7.88,29.75899487566728,27.000290283668672,60.81832388306917,36.593230687745724,0.0,20.0
7.882,29.774360146792922,27.01565555479432,61.18999340006012,36.64242421317035,0.0,20.0
7.884,29.789716648123335,27.031012056124734,61.56164216178993,36.692262649067594,0.0,20.0
7.886,29.805064390152502,27.046359798153894,61.93326715740801,36.74274465808427,0.0,20.0
7.888,29.820403383426466,27.06169879142786,62.30486543313445,36.79386889963437,0.0,20.0
7.89,29.835733638541704,27.077029046543107,62.67643409124139,36.84563403001758,0.0,20.0
7.892,29.851055166143546,27.092350574144945,63.047970289052785,36.89803870253564,0.0,20.0
7.894,29.866367976924618,27.107663384926017,63.41947123796214,36.9510815676065,0.0,20.0
7.896,29.881672081623325,27.12296748962472,63.790934202467966,37.00476127287622,0.0,20.0
7.898,29.89696749102235,27.138262899023754,64.16235649922668,37.05907646332893,0.0,20.0
7.9,29.912254215947208,27.153549623948603,64.53373549612247,37.11402578139452,0.0,20.0
7.902,29.92753226726479,27.16882767526619,64.90506861135404,37.16960786705443,0.0,20.0
7.904,29.94280165588199,27.184097063883396,65.27635331253767,37.2258213579454,0.0,20.0
7.906,29.958062392744306,27.199357800745712,65.64758711582652,37.28266488946116,0.0,20.0
7.908,29.973314488834507,27.214609896835913,66.01876758504584,37.34013709485233,0.0,20.0
7.91,29.98855795517132,27.22985336317272,66.38989233084354,37.398236605324314,0.0,20.0
7.912,30.003792802808125,27.24508821080953,66.7609590098563,37.45696205013338,0.0,20.0
7.914,30.019019042831705,27.260314450833103,67.1319653238905,37.516312056680896,0.0,20.0
7.916,30.034236686360995,27.275532094362397,67.50290901911802,37.57628525060577,0.0,20.0
7.918,30.049445744545874,27.290741152547277,67.87378788528639,37.636880255875134,0.0,20.0
7.92,30.064646228565984,27.305941636567383,68.24459975494321,37.698095694873274,0.0,20.0
7.922,30.079838149629555,27.321133557630954,68.61534250267448,37.75993018848887,0.0,20.0
7.924,30.095021518972274,27.336316926973673,68.98601404435665,37.822382356200606,0.0,20.0
7.926,30.110196347856164,27.351491755857566,69.3566123364221,37.88545081616105,0.0,20.0
7.928,30.125362647568494,27.3666580555699,69.72713537513779,37.949134185279,0.0,20.0
7.93,30.140520429420704,27.381815837422113,70.0975811958969,38.01343107930023,0.0,20.0
7.932,30.155669704747364,27.396965112748767,70.46794787252315,38.07834011288668,0.0,20.0
7.934,30.170810484905147,27.412105892906556,70.83823351658769,38.143859899694085,0.0,20.0
7.936,30.185942781271816,27.427238189273222,71.2084362767381,38.20998905244817,0.0,20.0
7.938,30.201066605245252,27.442362013246658,71.57855433803957,38.276726183019356,0.0,20.0
7.94,30.21618196824248,27.457477376243887,71.94858592132783,38.34406990249597,0.0,20.0
7.942,30.23128888169873,27.472584289700134,72.3185292825737,38.41201882125612,0.0,20.0
7.944,30.246387357066514,27.48768276506792,72.68838271225903,38.480571549038125,0.0,20.0
7.946,30.261477405814723,27.502772813816133,73.05814453476374,38.549726695009575,0.0,20.0
7.948,30.27655903942774,27.517854447429144,73.42781310776405,38.61948286783508,0.0,20.0
7.95,30.291632269404573,27.53292767740598,73.79738682164123,38.6898386757427,0.0,20.0
7.952,30.306697107258007,27.547992515259406,74.1668640989011,38.76079272658902,0.0,20.0
7.954,30.32175356451377,27.56304897251518,74.53624339360393,38.832343627923045,0.0,20.0
7.956,30.33680165270973,27.578097060711144,74.9055231908044,38.904489987048805,0.0,20.0
7.958,30.351841383395094,27.593136791396496,75.27470200600173,38.97723041108671,0.0,20.0
7.96,30.36687276812962,27.60816817613103,75.64377838459954,39.05056350703373,0.0,20.0
7.962,30.38189581848287,27.623191226484273,76.01275090137541,39.12448788182242,0.0,20.0
7.964,30.396910546033457,27.63820595403486,76.38161815995991,39.199002142378696,0.0,20.0
7.966,30.41191696236831,27.653212370369715,76.75037879232497,39.27410489567859,0.0,20.0
7.968,30.42691507908196,27.66821048708337,77.11903145828128,39.349794748803795,0.0,20.0
7.97,30.44190490777586,27.683200315777267,77.48757484498483,39.42607030899615,0.0,20.0
7.972,30.45688646005767,27.698181868059073,77.85600766645209,39.502930183711065,0.0,20.0
7.974,30.471859747540613,27.713155155542026,78.2243286630839,39.58037298066981,0.0,20.0
7.976,30.486824781842802,27.72812018984421,78.59253660119793,39.65839730791087,0.0,20.0
7.978,30.50178157458661,27.743076982588022,78.96063027256936,39.737001773840184,0.0,20.0
7.98,30.516730137398035,27.75802554539944,79.3286084939798,39.816184987280465,0.0,20.0
7.982,30.531670481906094,27.772965889907503,79.69647010677426,39.895945557519454,0.0,20.0
7.984,30.546602619742217,27.787898027743626,80.06421397642593,39.976282094357266,0.0,20.0
7.986,30.56152656253966,27.802821970541064,80.43183899210885,40.05719320815277,0.0,20.0
7.988,30.57644232193294,27.817737729934358,80.79934406627804,40.13867750986902,0.0,20.0
7.99,30.591349909557255,27.83264531755867,81.16672813425718,40.220733611117794,0.0,20.0
7.992,30.606249337047945,27.847544745049355,81.53399015383361,40.30336012420322,0.0,20.0
7.994,30.62114061603996,27.86243602404136,81.90112910486054,40.38655566216454,0.0,20.0
7.996,30.636023758167315,27.87731916616872,82.26814398886627,40.470318838817946,0.0,20.0
7.998,30.650898775062608,27.892194183064017,82.63503382867043,40.55464826879765,0.0,20.0
8.0,30.66576567835648,27.90706108635789,83.00179766800701,40.63954256759607,0.0,20.0
8.002,30.680624479677146,27.92191988767856,83.36843457115408,40.72500035160318,0.0,20.0
8.004,30.695475190649912,27.936770598651318,83.73494362257,40.81102023814511,0.0,20.0
8.006,30.710317822896698,27.951613230898104,84.10132392653627,40.89760084552189,0.0,20.0
8.008,30.72515238803559,27.966447796036995,84.46757460680651,40.98474079304446,0.0,20.0
8.01,30.73997889768037,27.981274305681776,84.83369480626182,41.072438701070894,0.0,20.0
8.012,30.7547973634401,27.996092771441507,85.19968368657214,41.160693191041894,0.0,20.0
8.014,30.769607796918685,28.01090320492009,85.5655404278637,41.24950288551554,0.0,20.0
8.016,30.784410209714437,28.025705617715847,85.93126422839222,41.33886640820129,0.0,20.0
8.018,30.799204613419693,28.040500021421103,86.2968543042221,41.42878238399334,0.0,20.0
8.02,30.813991019620396,28.055286427621805,86.66230988891105,41.519249439003175,0.0,20.0
8.022,30.828769439895705,28.070064847897115,87.02763023320054,41.610266200591575,0.0,20.0
8.024,30.843539885817616,28.08483529381903,87.39281460471152,41.70183129739981,0.0,20.0
8.026,30.85830236895059,28.099597776952006,87.7578622876456,41.79394335938031,0.0,20.0
8.028,30.873056900851182,28.114352308852588,88.12277258249155,41.88660101782653,0.0,20.0
8.03,30.887803493067686,28.129098901069096,88.48754480573693,41.97980290540235,0.0,20.0
8.032,30.90254215713979,28.143837565141208,88.8521782895848,42.07354765617072,0.0,20.0
8.034,30.91727290459824,28.15856831259965,89.2166723816755,42.16783390562173,0.0,20.0
8.036,30.931995746964482,28.173291154965895,89.58102644481323,42.262660290700104,0.0,20.0
8.038,30.946710695750376,28.188006103751786,89.9452398566976,42.3580254498321,0.0,20.0
8.04,30.96141776245785,28.202713170459262,90.30931200965972,42.45392802295175,0.0,20.0
8.042,30.976116958578594,28.217412366580007,90.67324231040313,42.55036665152665,0.0,20.0
8.044,30.990808295593776,28.232103703595193,91.03703017974918,42.6473399785831,0.0,20.0
8.046,31.00549178497373,28.246787192975145,91.40067505238693,42.74484664873071,0.0,20.0
8.048,31.020167438177673,28.261462846179082,91.76417637662743,42.8428853081865,0.0,20.0
8.05,31.034835266653417,28.276130674654834,92.12753361416237,42.94145460479846,0.0,20.0
8.052,31.04949528183711,28.290790689838516,92.49074623982693,43.040553188068515,0.0,20.0
8.054,31.064147495152962,28.305442903154372,92.85381374136678,43.140179709175115,0.0,20.0
8.056,31.078791918012975,28.320087326014388,93.21673561920927,43.24033282099518,0.0,20.0
8.058,31.093428561816697,28.334723969818107,93.57951138623856,43.34101117812566,0.0,20.0
8.06,31.108057437950976,28.34935284595239,93.9421405675747,43.44221343690456,0.0,20.0
8.062,31.122678557789712,28.363973965791118,94.30462270035659,43.54393825543146,0.0,20.0
8.064,31.137291932693625,28.378587340695034,94.66695733352884,43.64618429358766,0.0,20.0
8.066,31.151897574010018,28.393192982011428,95.02914402763226,43.74895021305574,0.0,20.0
8.068,31.166495493072564,28.407790901073973,95.39118235459799,43.85223467733882,0.0,20.0
8.07,31.181085701201074,28.422381109202483,95.75307189754544,43.95603635177923,0.0,20.0
8.072,31.195668209701296,28.436963617702705,96.11481225058353,44.06035390357684,0.0,20.0
8.074,31.2102430298647,28.451538437866112,96.47640301861556,44.165186001806916,0.0,20.0
8.076,31.224810172968276,28.466105580969682,96.83784381714749,44.2705313174376,0.0,20.0
8.078,31.239369650274337,28.480665058275743,97.19913427209949,44.376388523346925,0.0,20.0
8.08,31.25392147303033,28.49521688103174,97.56027401962088,44.482756294339474,0.0,20.0
8.082,31.26846565246865,28.50976106047006,97.92126270590825,44.589633307162615,0.0,20.0
8.084,31.283002199806443,28.524297607807856,98.28209998702678,44.69701824052235,0.0,20.0
8.086,31.297531126245456,28.538826534246866,98.64278552873472,44.80490977509877,0.0,20.0
8.088,31.312052442971837,28.553347850973243,99.00331900631082,44.913306593561195,0.0,20.0
8.09,31.326566161155984,28.567861569157394,99.36370010438493,45.02220738058284,0.0,20.0
8.092,31.34107229195238,28.58236769995379,99.72392851677145,45.131610822855215,0.0,20.0
8.094,31.355570846499422,28.59686625450083,100.08400394630571,45.241515609102116,0.0,20.0
8.096,31.37006183591928,28.611357243920683,100.44392610468323,45.35192043009328,0.0,20.0
8.098,31.384545271317744,28.625840679319154,100.80369471230173,45.462823978657696,0.0,20.0
8.1,31.399021163784077,28.640316571785483,101.16330949810602,45.57422494969659,0.0,20.0
8.102,31.413489524390865,28.654784932392268,101.52277019943539,45.68612204019607,0.0,20.0
8.104,31.427950364193894,28.669245772195303,101.88207656187383,45.79851394923943,0.0,20.0
8.106,31.442403694232002,28.68369910223342,102.24122833910283,45.911399378019155,0.0,20.0
8.108,31.45684952552696,28.69814493352837,102.60022529275666,46.02477702984863,0.0,20.0
8.11,31.471287869083334,28.712583277084747,102.95906719228026,46.13864561017349,0.0,20.0
8.112,31.48571873588838,28.727014143889786,103.31775381478954,46.25300382658272,0.0,20.0
8.114,31.500142136911904,28.741437544913314,103.67628494493417,46.36785038881943,0.0,20.0
8.116,31.514558083106163,28.755853491107572,104.03466037476268,46.48318400879131,0.0,20.0
8.118,31.528966585405747,28.770261993407157,104.39287990358999,46.599003400580905,0.0,20.0
8.12,31.54336765472747,28.78466306272888,104.75094333786716,46.71530728045548,0.0,20.0
8.122,31.557761301970256,28.799056709971666,105.10885049105345,46.832094366876674,0.0,20.0
8.124,31.572147538015066,28.81344294601648,105.46660118349062,46.9493633805099,0.0,20.0
8.126,31.586526373724766,28.827821781726175,105.82419524227936,47.06711304423344,0.0,20.0
8.128,31.60089781994405,28.842193227945458,106.18163250115788,47.18534208314729,0.0,20.0
8.13,31.61526188749934,28.856557295500746,106.53891280038263,47.30404922458176,0.0,20.0
8.132,31.62961858719871,28.870913995200116,106.89603598661107,47.42323319810582,0.0,20.0
8.134,31.64396792983178,28.88526333783319,107.25300191278646,47.54289273553518,0.0,20.0
8.136,31.658309926169647,28.899605334171056,107.6098104380247,47.66302657094016,0.0,20.0
8.138,31.6726445869648,28.91393999496621,107.96646142750303,47.78363344065328,0.0,20.0
8.14,31.68697192295104,28.928267330952448,108.3229547523508,47.90471208327668,0.0,20.0
8.142,31.701291944843415,28.942587352844825,108.67929028954197,48.026261239689205,0.0,20.0
8.144,31.715604663338127,28.956900071339536,109.0354679217896,48.14827965305341,0.0,20.0
8.146,31.729910089112487,28.971205497113896,109.39148753744212,48.27076606882219,0.0,20.0
8.148,31.74420823282483,28.985503640826245,109.74734903038134,48.39371923474531,0.0,20.0
8.15,31.758499105114456,28.999794513115866,110.10305229992234,48.51713790087567,0.0,20.0
8.152,31.77278271660158,29.014078124602992,110.45859725071497,48.641020819575346,0.0,20.0
8.154,31.787059077887243,29.028354485888652,110.81398379264715,48.76536674552148,0.0,20.0
8.156,31.801328199553282,29.042623607554695,111.16921184074978,48.89017443571194,0.0,20.0
8.158,31.815590092162267,29.056885500163677,111.52428131510331,49.01544264947072,0.0,20.0
8.16,31.829844766257445,29.071140174258854,111.87919214074593,49.14117014845327,0.0,20.0
8.162,31.844092232362687,29.085387640364097,112.23394424758332,49.267355696651535,0.0,20.0
8.164,31.85833250098245,29.09962790898386,112.5885375703,49.39399806039883,0.0,20.0
8.166,31.872565582601716,29.11386099060313,112.94297204827218,49.52109600837458,0.0,20.0
8.168,31.88679148768597,29.128086895687378,113.2972476254821,49.648648311608795,0.0,20.0
8.17,31.901010226681127,29.14230563468254,113.6513642504339,49.77665374348644,0.0,20.0
8.172,31.915221810013524,29.156517218014933,114.00532187607087,49.90511107975161,0.0,20.0
8.174,31.92942624808986,29.170721656091274,114.35912045969417,50.0340190985115,0.0,20.0
8.176,31.943623551297172,29.184918959298585,114.71275996288298,50.16337658024025,0.0,20.0
8.178,31.957813730002787,29.199109138004193,115.06624035141594,50.2931823077826,0.0,20.0
8.18,31.971996794554304,29.213292202555714,115.41956159519401,50.42343506635742,0.0,20.0
8.182,31.986172755279558,29.227468163280975,115.77272366816463,50.55413364356104,0.0,20.0
8.184,32.00034162248659,29.241637030487997,116.12572654824721,50.68527682937041,0.0,20.0
8.186,32.01450340646362,29.255798814465034,116.4785702172599,50.81686341614619,0.0,20.0
8.188,32.02865811747902,29.26995352548043,116.83125466084753,50.9488921986356,0.0,20.0
8.19,32.042805765781296,29.284101173782716,117.18377986841097,51.08136197397515,0.0,20.0
8.192,32.05694636159906,29.298241769600473,117.5361458330375,51.21427154169327,0.0,20.0
8.194,32.07107991514101,29.312375323142433,117.88835255143256,51.34761970371275,0.0,20.0
8.196,32.085206436595925,29.326501844597345,118.24040002385254,51.481405264353036,0.0,20.0
8.198,32.099325936132615,29.34062134413403,118.5922882540388,51.615627030332405,0.0,20.0
8.2,32.11343842389993,29.354733831901346,118.94401724915281,51.75028381077004,0.0,20.0
8.202,32.12754391002675,29.36883931802816,119.29558701971229,51.88537441718793,0.0,20.0
8.204,32.141642404621955,29.38293781262337,119.64699757952872,52.02089766351261,0.0,20.0
8.206,32.15573391777442,29.39702932577584,119.9982489456456,52.156852366076876,0.0,20.0
8.208,32.16981845955301,29.411113867554427,120.34934113827802,52.29323734362128,0.0,20.0
8.21,32.18389604000656,29.425191448007975,120.7002741807531,52.43005141729554,0.0,20.0
8.212,32.197966669163876,29.439262077165296,121.05104809945158,52.56729341065985,0.0,20.0
8.214,32.212030357033726,29.453325765035146,121.40166292375031,52.70496214968603,0.0,20.0
8.216,32.226087113604834,29.467382521606254,121.75211868596577,52.84305646275859,0.0,20.0
8.218,32.24013694884587,29.481432356847293,122.10241542129859,52.98157518067567,0.0,20.0
8.22,32.25417987270548,29.495475280706895,122.45255316777894,53.12051713664987,0.0,20.0
8.222,32.26821589511221,29.509511303113637,122.802531966213,53.25988116630899,0.0,20.0
8.224,32.28224502597461,29.52354043397603,123.15235186013012,53.39966610769664,0.0,20.0
8.226,32.29626727518113,29.53756268318255,123.50201289573113,53.539870801272706,0.0,20.0
8.228,32.3102826526002,29.551578060601624,123.85151512183734,53.680494089913836,0.0,20.0
8.23,32.324291168080194,29.56558657608161,124.20085858984058,53.82153481891369,0.0,20.0
8.232,32.33829283144944,29.579588239450853,124.55004335365393,53.96299183598317,0.0,20.0
8.234,32.352287652516225,29.59358306051765,124.89906946966349,54.104863991250525,0.0,20.0
8.236,32.36627564106882,29.607571049070238,125.24793699668069,54.247150137261386,0.0,20.0
8.238,32.380256806875444,29.621552214876864,125.59664599589576,54.38984912897865,0.0,20.0
8.24,32.394231159684324,29.635526567685748,125.94519653083174,54.53295982378236,0.0,20.0
8.242,32.40819870922367,29.649494117225096,126.29358866729939,54.6764810814694,0.0,20.0
8.244,32.42215946520168,29.663454873203108,126.64182247335282,54.820411764253166,0.0,20.0
8.246,32.43611343730658,29.677408845308015,126.98989801924594,54.96475073676315,0.0,20.0
8.248,32.45006063520662,29.691356043208046,127.3378153773896,55.10949686604441,0.0,20.0
8.25,32.46400106855006,29.705296476551485,127.68557462230947,55.254649021556936,0.0,20.0
8.252,32.47793474696524,29.719230154966667,128.0331758306047,55.400206075175035,0.0,20.0
8.254,32.49186168006054,29.733157088061972,128.38061908090722,55.5461669011865,0.0,20.0
8.256,32.505781877424425,29.747077285425856,128.72790445384172,55.69253037629181,0.0,20.0
8.258,32.51969534862546,29.760990756626896,129.07503203198638,55.83929537960321,0.0,20.0
8.26,32.53360210321231,29.77489751121374,129.42200189983427,55.98646079264367,0.0,20.0
8.262,32.54750215071377,29.7887975587152,129.76881414375538,56.134025499345896,0.0,20.0
8.264,32.56139550063877,29.802690908640198,130.11546885195924,56.28198838605112,0.0,20.0
8.266,32.575282162476405,29.81657757047784,130.46196611445833,56.43034834150794,0.0,20.0
8.268,32.589162145695965,29.830457553697393,130.80830602303197,56.579104256870984,0.0,20.0
8.27,32.60303545974693,29.844330867748358,131.15448867119093,56.72825502569962,0.0,20.0
8.272,32.616902114058995,29.858197522060422,131.50051415414256,56.877799543956506,0.0,20.0
8.274,32.630762118042114,29.87205752604354,131.84638256875655,57.0277367100061,0.0,20.0
8.276,32.6446154810865,29.885910889087928,132.19209401353137,57.17806542461316,0.0,20.0
8.278,32.65846221256264,29.899757620564078,132.5376485885611,57.328784590941055,0.0,20.0
8.28,32.672302321821356,29.913597729822786,132.88304639550293,57.47989311455018,0.0,20.0
8.282,32.68613581819378,29.927431226195207,133.22828753754533,57.63138990339617,0.0,20.0
8.284,32.69996271099142,29.94125811899285,133.57337211937647,57.78327386782813,0.0,20.0
8.286,32.71378300950615,29.95507841750758,133.9183002471535,57.93554392058678,0.0,20.0
8.288,32.727596723010265,29.968892131011692,134.26307202847212,58.08819897680255,0.0,20.0
8.29,32.74140386075649,29.982699268757916,134.6076875723368,58.241237953993625,0.0,20.0
8.292,32.75520443197801,29.996499839979432,134.95214698913148,58.3946597720639,0.0,20.0
8.294,32.768998445888485,30.010293853889916,135.29645039059073,58.54846335330096,0.0,20.0
8.296,32.78278591168211,30.024081319683543,135.64059788977144,58.7026476223739,0.0,20.0
8.298,32.796566838533614,30.03786224653504,135.98458960102502,58.857211506331204,0.0,20.0
8.3,32.81034123559829,30.05163664359972,136.32842563997,59.01215393459848,0.0,20.0
8.302,32.82410911201203,30.065404520013463,136.67210612346517,59.167473838976214,0.0,20.0
8.304,32.83787047689137,30.079165884892795,137.01563116958314,59.32317015363743,0.0,20.0
8.306,32.851625339333474,30.092920747334905,137.35900089758442,59.47924181512533,0.0,20.0
8.308,32.86537370841622,30.106669116417653,137.70221542789176,59.63568776235086,0.0,20.0
8.31,32.8791155931982,30.12041100119963,138.0452748820652,59.792506936590286,0.0,20.0
8.312,32.89285100271874,30.134146410720174,138.38817938277734,59.949698281482654,0.0,20.0
8.314,32.90657994599796,30.147875353999396,138.73092905378905,60.10726074302727,0.0,20.0
8.316,32.920302432036785,30.161597840038223,139.07352401992577,60.26519326958106,0.0,20.0
8.318,32.934018469816984,30.175313877818418,139.41596440705396,60.423494811856,0.0,20.0
8.32,32.9477280683012,30.18902347630264,139.75825034205818,60.582164322916405,0.0,20.0
8.322,32.96143123643299,30.202726644434428,140.1003819528184,60.74120075817621,0.0,20.0
8.324,32.97512798313686,30.216423391138296,140.44235936818777,60.90060307539623,0.0,20.0
8.326,32.988818317318255,30.23011372531969,140.78418271797085,61.060370234681386,0.0,20.0
8.328,33.00250224786367,30.243797655865105,141.12585213290203,61.22050119847783,0.0,20.0
8.33,33.01617978364062,30.25747519164205,141.46736774462445,61.38099493157012,0.0,20.0
8.332,33.0298509334977,30.271146341499133,141.8087296856693,61.541850401078314,0.0,20.0
8.334,33.043515706264614,30.28481111426605,142.14993808943532,61.70306657645503,0.0,20.0
8.336,33.05717411075222,30.298469518753656,142.49099309016887,61.86464242948246,0.0,20.0
8.338,33.07082615575255,30.312121563753973,142.83189482294415,62.02657693426938,0.0,20.0
8.34,33.084471850038845,30.325767258040273,143.17264342364388,62.18886906724813,0.0,20.0
8.342,33.09811120236561,30.339406610367035,143.51323902894026,62.35151780717151,0.0,20.0
8.344,33.111744221468626,30.353039629470054,143.8536817762763,62.514522135109715,0.0,20.0
8.346,33.125370916065016,30.36666632406644,144.19397180384732,62.67788103444719,0.0,20.0
8.348,33.13899129485324,30.380286702854665,144.53410925058307,62.84159349087946,0.0,20.0
8.35,33.15260536651317,30.3939007745146,144.8740942561298,63.005658492409964,0.0,20.0
8.352,33.1662131397061,30.40750854770753,145.21392696083296,63.170075029346805,0.0,20.0
8.354,33.17981462307481,30.421110031076235,145.55360750571995,63.334842094299546,0.0,20.0
8.356,33.19340982524357,30.434705233244998,145.89313603248328,63.499958682175915,0.0,20.0
8.358,33.2069987548182,30.44829416281963,146.23251268346402,63.665423790178494,0.0,20.0
8.36,33.22058142038611,30.46187682838754,146.57173760163556,63.831236417801406,0.0,20.0
8.362,33.23415783051632,30.475453238517748,146.91081093058753,63.99739556682698,0.0,20.0
8.364,33.247727993759504,30.48902340176094,147.24973281451017,64.16390024132235,0.0,20.0
8.366,33.261291918648055,30.50258732664949,147.58850339817883,64.33074944763605,0.0,20.0
8.368,33.27484961369608,30.51614502169751,147.92712282693876,64.49794219439465,0.0,20.0
8.37,33.28840108739946,30.52969649540089,148.26559124669024,64.66547749249925,0.0,20.0
8.372,33.30194634823589,30.543241756237325,148.60390880387388,64.833354355122,0.0,20.0
8.374,33.31548540466492,30.556780812666357,148.94207564545624,65.00157179770267,0.0,20.0
8.376,33.329018265127985,30.570313673129423,149.28009191891564,65.1701288379451,0.0,20.0
8.378,33.342544938048455,30.583840346049886,149.61795777222824,65.33902449581366,0.0,20.0
8.38,33.35606543183165,30.59736083983309,149.9556733538544,65.50825779352974,0.0,20.0
8.382,33.369579754864915,30.61087516286635,150.29323881272518,65.67782775556812,0.0,20.0
8.384,33.38308791551763,30.624383323519066,150.6306542982292,65.84773340865343,0.0,20.0
8.386,33.39658992214126,30.63788533014269,150.9679199601996,66.01797378175652,0.0,20.0
8.388,33.410085783069405,30.65138119107084,151.30503594890138,66.18854790609082,0.0,20.0
8.39,33.42357550661782,30.664870914619254,151.64200241501874,66.35945481510866,0.0,20.0
8.392,33.43705910108447,30.678354509085906,151.97881950964285,66.53069354449774,0.0,20.0
8.394,33.45053657474957,30.691831982751,152.3154873842597,66.70226313217725,0.0,20.0
8.396,33.4640079358756,30.70530334387704,152.65200619073835,66.87416261829436,0.0,20.0
8.398,33.477473192707386,30.718768600708824,152.988376081319,67.0463910452204,0.0,20.0
8.4,33.49093235347211,30.732227761473546,153.32459720860172,67.21894745754717,0.0,20.0
8.402,33.504385426379365,30.7456808343808,153.6606697255351,67.39183090208314,0.0,20.0
8.404,33.51783241962118,30.75912782762261,153.99659378540508,67.5650404278498,0.0,20.0
8.406,33.53127334137207,30.772568749373505,154.33236954182428,67.73857508607774,0.0,20.0
8.408,33.54470819978909,30.786003607790523,154.66799714872107,67.91243393020304,0.0,20.0
8.41,33.55813700301186,30.79943241101329,155.00347676032916,68.08661601586329,0.0,20.0
8.412,33.57155975916259,30.81285516716402,155.33880853117725,68.26112040089392,0.0,20.0
8.414,33.58497647634616,30.826271884347587,155.67399261607892,68.4359461453243,0.0,20.0
8.416,33.59838716265012,30.839682570651554,156.00902917012263,68.6110923113739,0.0,20.0
8.418,33.611791826144774,30.853087234146205,156.3439183486619,68.78655796344847,0.0,20.0
8.42,33.62519047488318,30.866485882884618,156.67866030730573,68.96234216813619,0.0,20.0
8.422,33.638583116901216,30.879878524902647,157.0132552019091,69.13844399420374,0.0,20.0
8.424,33.651969760217604,30.89326516821903,157.34770318856368,69.31486251259246,0.0,20.0
8.426,33.665350412833966,30.906645820835394,157.6820044235888,69.49159679641446,0.0,20.0
8.428,33.67872508273486,30.920020490736285,158.01615906352237,69.66864592094866,0.0,20.0
8.43,33.692093777887806,30.933389185889233,158.35016726511208,69.84600896363699,0.0,20.0
8.432,33.705456506243365,30.946751914244786,158.68402918530683,70.02368500408033,0.0,20.0
8.434,33.71881327573514,30.96010868373656,159.01774498124814,70.20167312403467,0.0,20.0
8.436,33.73216409427983,30.97345950228126,159.3513148102619,70.37997240740712,0.0,20.0
8.438,33.74550896977729,30.98680437777871,159.68473882985003,70.55858194025201,0.0,20.0
8.44,33.75884791011054,31.00014331811196,160.01801719768258,70.73750081076687,0.0,20.0
8.442,33.77218092314583,31.013476331147253,160.35115007158967,70.91672810928853,0.0,20.0
8.444,33.78550801673268,31.0268034247341,160.68413760955383,71.09626292828906,0.0,20.0
8.446,33.79882919870389,31.040124606705316,161.0169799697023,71.2761043623719,0.0,20.0
8.448,33.81214447687564,31.05343988487706,161.34967731029957,71.45625150826775,0.0,20.0
8.45,33.825453859047464,31.06674926704889,161.68222978973995,71.6367034648307,0.0,20.0
8.452,33.83875735300234,31.08005276100377,162.01463756654042,71.81745933303412,0.0,20.0
8.454,33.85205496650673,31.093350374508155,162.34690079933344,71.99851821596673,0.0,20.0
8.456,33.86534670731057,31.106642115311992,162.67901964686007,72.17987921882852,0.0,20.0
8.458,33.87863258314738,31.119927991148803,163.010994267963,72.36154144892679,0.0,20.0
8.46,33.891912601734255,31.133208009735682,163.34282482157994,72.54350401567208,0.0,20.0
8.462,33.90518677077193,31.146482178773358,163.67451146673687,72.72576603057422,0.0,20.0
8.464,33.91845509794481,31.159750505946235,164.0060543625417,72.90832660723817,0.0,20.0
8.466,33.93171759092101,31.173012998922434,164.33745366817777,73.09118486136003,0.0,20.0
8.468,33.94497425735242,31.186269665353848,164.66870954289766,73.2743399107231,0.0,20.0
8.47,33.958225104874714,31.19952051287615,164.99982214601704,73.45779087519368,0.0,20.0
8.472,33.9714701411074,31.212765549108834,165.33079163690857,73.64153687671711,0.0,20.0
8.474,33.984709373653885,31.226004781655316,165.66161817499605,73.82557703931367,0.0,20.0
8.476,33.99794281010147,31.2392382181029,165.9923019197486,74.00991048907454,0.0,20.0
8.478,34.01117045802144,31.25246586602287,166.32284303067485,74.19453635415775,0.0,20.0
8.48,34.024392324969064,31.265687732970502,166.65324166731742,74.37945376478407,0.0,20.0
8.482,34.037608418483664,31.278903826485102,166.9834979892474,74.564661853233,0.0,20.0
8.484,34.050818746088645,31.292114154090076,167.31361215605895,74.75015975383866,0.0,20.0
8.486,34.06402331529153,31.305318723292967,167.6435843273639,74.93594660298571,0.0,20.0
8.488,34.07722213358401,31.318517541585432,167.97341466278667,75.12202153910532,0.00016269538547375838,20.0
8.49,34.09041520844198,31.331710616443416,168.30310332195907,75.30838370267102,0.0004111782702280304,20.0
8.492,34.10360254732559,31.344897955327024,168.63265046451528,75.49503223619472,0.0006600429815929564,20.0
8.494,34.11678415767927,31.358079565680704,168.962056250087,75.6819662842225,0.0009092883789633295,20.0
8.496,34.12996004693177,31.3712554549332,169.29132083829845,75.86918499333065,0.001158913324440865,20.0
8.498,34.14313022249622,31.384425630497645,169.6204443887618,76.05668751212151,0.0014089166828286845,20.0
8.5,34.15629469177014,31.397590099771573,169.9494270610724,76.24447299121941,0.0016592973216258808,20.0
8.502,34.16945346213552,31.410748870136953,170.27826901480427,76.43254058326657,0.0019100541110220967,20.0
8.504,34.18260654095883,31.423901948960264,170.6069704095055,76.62088944291905,0.002161185923892068,20.0
