time,S,I,R
0.0,990.0,10.0,0.0
0.5,-4.011178538241218e-11,907.6221419142926,92.37785808574851
1.0,-3.8132227799701654e-11,821.2504754419978,178.74952455804157
1.5,2.500960298126559e-11,743.0981597596821,256.9018402402942
2.0,3.669257075593693e-11,672.3830202242095,327.616979775755
2.5,-3.749069899146177e-11,608.3973159509648,391.6026840490737
3.0,1.1427722637357691e-11,550.5006565050335,449.49934349495607
3.5,-3.390082972562136e-11,498.11359265915934,501.88640734087545
4.0,2.177476029379371e-11,450.7118170702771,549.2881829297022
4.5,1.4814055813347138e-11,407.82091683616994,592.1790831638164
5.0,1.0467054814440768e-12,369.01162541111034,630.98837458889
5.5,2.5408974118204408e-12,333.89552636224016,666.1044736377587
6.0,-2.345122089921566e-11,302.1211659673918,697.878834032633
6.5,-2.5988055089339452e-11,273.37053574795374,726.6294642520735
7.0,-3.480740838502872e-12,247.3558897332661,752.6441102667387
7.5,9.227348784799895e-12,223.81686460222423,776.183135397768
8.0,2.9496374602866713e-11,202.51787387955986,797.482126120412
8.5,2.3980912927557365e-11,183.24575010731363,816.7542498926639
9.0,-3.0104111861686846e-11,165.8076113932108,834.1923886068207
9.5,-1.4549664609594367e-11,150.0289309837193,849.9710690162965
10.0,-2.706514157270671e-11,135.75179054200547,864.2482094580229
10.5,2.930373989349786e-11,122.8332996477666,877.1667003522053
11.0,2.6798875565517927e-11,111.14416570212848,888.8558342978458
11.5,-2.5741619428187143e-11,100.56739992362077,899.4326000764062
12.0,-2.7410824402124856e-11,90.99714648545394,909.0028535145748
12.5,6.3715277167870904e-12,82.33762307451147,917.6623769254835
13.0,-2.41752079696203e-11,74.50216226986254,925.4978377301629
13.5,-2.176325707550311e-11,67.41234414627333,932.5876558537498
14.0,-8.858103583554778e-12,60.9972114206756,939.0027885793346
14.5,3.0431535177075612e-12,55.19255929000276,944.8074407099955
15.0,1.9238473429400264e-11,49.94029284271869,950.0597071572633
15.5,1.0959118046769233e-11,45.18784563163585,954.8121543683544
16.0,7.390356733062733e-12,40.88765356822855,959.1123464317653
16.5,1.1762015720339705e-12,36.99667888470201,963.0033211152979
17.0,5.319868205495506e-16,33.475979396865235,966.5240206031358
17.5,8.378322648980352e-15,30.29031876177881,969.7096812382222
18.0,8.84655874362743e-16,27.40781382147105,972.59218617853
18.5,3.373078264565757e-17,24.7996154935375,975.2003845064635
19.0,1.266494788669675e-18,22.43962005037639,977.5603799496246
19.5,6.62104608346049e-20,20.30420786693651,979.6957921330645
20.0,4.031826371677306e-21,18.37200702347323,981.6279929765277
20.5,2.974312165155907e-22,16.62367939944276,983.3763206005583
21.0,2.820037224960616e-23,15.04172714464599,984.9582728553551
21.5,3.3318847114614425e-24,13.610317552944025,986.3896824470569
22.0,4.788361821954661e-25,12.315124594114986,987.684875405886
22.5,8.260808152252309e-26,11.14318553989359,988.8568144601073
23.0,1.685361848286091e-26,10.082771232146126,989.9172287678549
23.5,3.998192487884279e-27,9.123268689283938,990.8767313107171
24.0,1.0871793212786269e-27,8.255074884843998,991.7449251151571
24.5,3.3463416130984133e-28,7.469500643794142,992.530499356207
25.0,1.152258241817176e-28,6.758683677088608,993.2413163229124
25.5,4.3910398417471905e-29,6.115509887977303,993.8844901120237
26.0,1.834205024015381e-29,5.533542176550144,994.4664578234508
26.5,8.325508622812888e-30,5.0069560156140405,994.9930439843869
27.0,4.073970674464022e-30,4.530481153799713,995.4695188462013
27.5,2.1338324250448698e-30,4.0993488695238,995.9006511304772
28.0,1.1885829019488312e-30,3.7092442464618287,996.2907557535391
28.5,6.999764767641729e-31,3.356262987200852,996.6437370128
29.0,4.335300845032314e-31,3.0368723356115606,996.9631276643893
29.5,2.8103119752895517e-31,2.7478757227860813,997.2521242772148
30.0,1.898479480476043e-31,2.486380774262325,997.5136192257385
30.5,1.3312760282970395e-31,2.2497703601608454,997.75022963984
31.0,9.656023628603546e-32,2.0356764036882895,997.9643235963125
31.5,7.221058544941229e-32,1.8419561810714875,998.1580438189295
32.0,5.551530661906647e-32,1.6666708751701795,998.3333291248307
32.5,4.376138115970979e-32,1.5080661713305366,998.4919338286704
33.0,3.5285936003540384e-32,1.3645547006166243,998.6354452993843
33.5,2.9040827291562136e-32,1.2347001522111847,998.7652998477896
34.0,2.4348172775485984e-32,1.1172028977573234,998.8827971022434
34.5,2.0759062898841875e-32,1.0108869853366822,998.9891130146641
35.0,1.7969664025584665e-32,0.9146883698456929,999.0853116301552
35.5,1.5770149001229907e-32,0.8276442628795997,999.1723557371212
36.0,1.4012891021181482e-32,0.7488834977954841,999.2511165022054
36.5,1.2592220036484755e-32,0.677617810632436,999.3223821893685
37.0,1.143127908787609e-32,0.6131339501948962,999.386866049806
37.5,1.047333244479892e-32,0.5547865403402654,999.4452134596606
38.0,9.675915709919012e-33,0.5019916207826451,999.4980083792183
38.5,9.006834287065846e-33,0.4542208020265486,999.5457791979743
39.0,8.44138518150181e-33,0.4109959776759898,999.5890040223248
