time,S,I,R
0.0,990.0,10.0,0.0
0.5,-2.213838293278105e-11,975.5906927954109,24.409307204610634
1.0,-3.873714201131535e-11,951.5032727659691,48.4967272340686
1.5,-3.4084060550645463e-12,928.0105732560143,71.9894267439888
2.0,-1.1838750907705324e-11,905.0979105636937,94.90208943631715
2.5,3.0216307155835876e-13,882.7509635288919,117.24903647110656
3.0,-2.1560609277140612e-11,860.9557645823115,139.04423541770913
3.5,-2.541414435138392e-11,839.6986910150642,160.30130898496006
4.0,-1.1362289669063125e-12,818.9664564641847,181.03354353581523
4.5,-4.187413762288174e-11,798.74610260828,201.25389739176063
5.0,-4.1198279902785126e-11,779.0249910678558,220.9750089321844
5.5,5.1001892526527075e-12,759.7907955062179,240.20920449377616
6.0,1.2257645496359792e-11,741.0314939250989,258.968506074888
6.5,-1.0419936416896163e-11,722.7353611503347,277.264638849675
7.0,-1.8222867313411878e-11,704.8909615033067,295.1090384967112
7.5,3.890784336949722e-11,687.4871416533001,312.5128583466603
8.0,-4.115686585659194e-11,670.5130236465692,329.48697635347185
8.5,4.473390136665097e-11,653.9579981065024,346.04200189345283
9.0,-1.0062032795260403e-11,637.8117176035308,362.18828239647905
9.5,-3.8591043061165205e-11,622.0640901865684,377.93590981347023
10.0,-2.8743330108340316e-11,606.7052730758381,393.2947269241906
10.5,4.784591750238567e-11,591.7256665106456,408.2743334893068
11.0,-2.9844352486904334e-11,577.1159077494806,422.88409225054914
11.5,-2.8522911945531614e-11,562.8668652172969,437.1331347827316
12.0,4.710497606223152e-11,548.9696327986704,451.0303672012824
12.5,3.111092396799644e-11,535.4155242711122,464.5844757288568
13.0,1.4002202904952978e-11,522.1960678754783,477.8039321245079
13.5,4.885767477061144e-11,509.3030010211389,490.69699897881264
14.0,-3.1576211198212785e-11,496.72826512177204,503.27173487826
14.5,-2.2466769853300708e-11,484.46400055789326,515.5359994421298
15.0,3.583514214417247e-11,472.5025417649555,527.4974582350096
15.5,3.1467232660375694e-11,460.83641244194575,539.1635875580232
16.0,4.797567812027379e-11,449.4583208781894,550.5416791217631
16.5,-2.490118465396169e-11,438.3611553961803,561.6388446038445
17.0,4.765712734091816e-11,427.5379799060146,572.4620200939378
17.5,1.2797883390701296e-11,416.98202957094014,583.0179704290468
18.0,2.1433305537300135e-11,406.68670657822037,593.3132934217581
18.5,4.6950036003278167e-11,396.64557601587006,603.3544239840828
19.0,-2.6923592603180143e-11,386.85236185053844,613.1476381494884
19.5,4.592167631397556e-12,377.30094300437054,622.6990569956249
20.0,-1.059632081360593e-11,367.98534952981487,632.0146504701964
20.5,1.9073148981123112e-11,358.89975887760954,641.1002411223725
