time,S,I,R
0.0,990.0,10.0,0.0
0.5,7.315276100101999e-12,977.5597487123295,22.44025128766338
1.0,-2.7834122679455387e-11,953.4237125190962,46.57628748093198
1.5,6.334229003316873e-12,929.8835971826923,70.11640281730143
2.0,2.9478535000697163e-11,906.9246893648182,93.07531063515272
2.5,-2.7409513568856995e-11,884.5326390007799,115.46736099924782
3.0,3.7215144420632906e-11,862.6934503299755,137.3065496699875
3.5,5.119645598503055e-13,841.3934731487833,158.60652685121676
4.0,3.9589879383603294e-11,820.619394277914,179.38060572204694
4.5,-2.8964288657329562e-11,800.3582292420036,199.64177075802598
5.0,3.445852937706046e-11,780.5973141531083,219.4026858468582
5.5,3.181497495554563e-11,761.3242977962225,238.6757022037465
6.0,-3.3369467787659706e-11,742.5271339087303,257.47286609130396
6.5,4.3902571228526864e-11,724.1940736510971,275.80592634885977
7.0,-2.4344808706773496e-12,706.3136582641365,293.68634173586645
7.5,1.3066043517417658e-11,688.8747119059892,311.1252880939981
8.0,3.166929097776825e-11,671.8663346675543,328.13366533241435
8.5,-2.4379721561094725e-11,655.2778957594661,344.72210424055885
9.0,-3.7207841780283964e-11,639.0990268672891,360.90097313274856
9.5,-3.7556290320092454e-11,623.3196156713303,376.68038432870804
10.0,-2.271337137555083e-11,607.9297995259255,392.07020047409816
10.5,3.2626069422864727e-11,592.9199592949776,407.08004070499084
11.0,5.200209385912075e-13,578.2807133398586,421.7192866601421
11.5,-2.992394053710051e-11,564.0029116552096,435.99708834482186
12.0,-1.8189947213653833e-11,550.0776301501551,449.9223698498647
12.5,4.3057119552323024e-11,536.4961650704406,463.503834929518
13.0,-3.230732649799424e-11,523.2500275584637,476.74997244157043
13.5,4.474337991687333e-11,510.3309383467916,489.6690616531655
14.0,2.240966949886024e-11,497.73082258436705,502.26917741561243
14.5,2.114235722157295e-11,485.44180478854935,514.5581952114316
15.0,4.5792909557748316e-11,473.45620392317,526.5437960767863
15.5,-2.4622253522894056e-11,461.76652859764465,538.233471402382
16.0,2.270584410118504e-11,450.3654723841506,549.6345276158288
16.5,-3.9291840820452077e-11,439.2459092516459,560.7540907483956
17.0,-2.1087771631564606e-11,428.4008891110103,571.5991108890129
17.5,-1.4984245641296227e-11,417.82363347171344,582.1763665283037
18.0,-3.5074499620411484e-11,407.5075312046757,592.4924687953616
18.5,-1.772146878628513e-11,397.4461344100987,602.5538655899212
19.0,3.4674623291192715e-11,387.6331543874623,612.3668456125052
19.5,-2.6744493571909314e-11,378.0624577049615,621.9375422950674
20.0,-1.8806023906822905e-11,368.7280623654341,631.2719376345867
20.5,2.6688798571297477e-11,359.624134067964,640.3758659320113
21.0,3.844855732030775e-11,350.74498256107887,649.2550174388844
21.5,2.5547684734399174e-11,342.085058086037,657.9149419139393
22.0,-1.9219338225202596e-11,333.63894790814396,666.361052091877
22.5,-2.8259173264637155e-11,325.4013729335267,674.5986270665034
23.0,4.1094994226934634e-11,317.367184409628,682.6328155903326
23.5,-3.381345123512101e-11,309.5313607073076,690.4686392927279
24.0,2.309343489632184e-12,301.8890041814192,698.1109958185802
24.5,4.4277719977465684e-11,294.4353381104589,705.5646618894986
25.0,1.954362085490775e-11,287.1657037105676,712.8342962894146
25.5,9.507061164397059e-12,280.0755572235174,719.9244427764748
26.0,2.4153075775807905e-11,273.1604670769402,726.8395329230374
26.5,4.330522544448426e-11,266.41611111440926,733.5838888855491
27.0,-7.153524787107597e-12,259.8382738939745,740.1617261060344
27.5,-2.963419041165332e-11,253.42284405314817,746.5771559468832
