time,S,I,R
0.0,990.0,10.0,0.0
0.5,-3.279891666133757e-11,976.058945384678,23.941054615354222
1.0,-3.2715825443471196e-11,951.9599641575986,48.04003584243396
1.5,1.703375227000018e-11,928.4559888969931,71.5440111029895
2.0,4.700091934703072e-11,905.5323288532745,94.46767114667806
2.5,-1.321742480664749e-11,883.1746559927575,116.82534400725538
3.0,-3.54788389908266e-11,861.3689960419714,138.63100395806322
3.5,4.742618664451115e-11,840.1017197535466,159.89828024640533
4.0,-4.058151972924082e-11,819.3595343877697,180.64046561227062
4.5,4.258004809162784e-11,799.1294754032291,200.87052459672793
5.0,1.7078200197005266e-11,779.3988983547956,220.6011016451871
5.5,-4.443344301511983e-12,760.1554709894165,239.8445290105881
6.0,2.4404934590103436e-11,741.3871655385148,258.6128344614609
6.5,1.9838723178994067e-11,723.0822512003073,276.9177487996725
7.0,-1.3637521932542348e-11,705.2292868074531,294.7707131925597
7.5,-4.147860552144137e-11,687.817113676009,312.1828863240317
8.0,-3.989227976661631e-11,670.8348486309293,329.1651513691097
8.5,3.155247036860866e-11,654.271877203701,345.72812279626623
9.0,-4.124924409430454e-11,638.1178469982258,361.88215300181446
9.5,-4.075683578424941e-11,622.3626612195493,377.63733878049067
10.0,-1.5997580569470492e-12,606.9964723637198,393.00352763628155
10.5,-3.3613776398089455e-11,592.0096760626001,407.9903239374334
11.0,-3.423292154718147e-11,577.3929050805376,422.6070949194965
11.5,6.2662454718011695e-12,563.1370234598431,436.862976540151
12.0,-3.798051266228182e-11,549.2331208105608,450.76687918947755
12.5,1.4940136645151862e-12,535.672506740756,464.3274932592425
13.0,-3.334371575131997e-11,522.4467054253581,477.5532945746753
13.5,-4.0055076816168185e-11,509.54745030790605,490.45254969213426
14.0,4.715516091222773e-11,496.9666789339787,503.03332106597435
14.5,4.624976018821146e-11,484.69652791211104,515.3034720878429
15.0,-3.872604508125452e-11,472.72932799848314,527.2706720015557
15.5,-3.511345742033955e-11,461.0575993034109,538.9424006966243
16.0,3.048226350588051e-11,449.6740466165392,550.3259533834308
16.5,2.8532009786314918e-11,438.5715548470023,561.4284451529696
17.0,-3.335596198875647e-11,427.7431845760202,572.256815424014
17.5,-3.9912870568268244e-11,417.1821677195646,582.8178322804761
18.0,4.0760593564260095e-11,406.8819032982779,593.1180967016824
18.5,-5.958997208622956e-12,396.83595331181004,603.1640466881972
19.0,4.7688142919498375e-11,387.03803871416744,612.9619612857862
19.5,-2.926112243397738e-11,377.4820354900089,622.5179645100217
20.0,-1.7650997339404063e-11,368.16197082602565,631.8380291739934
20.5,2.5483522463464595e-11,359.07201937846594,640.9279806215098
21.0,4.750951164516508e-11,350.2064996318247,649.793500368129
21.5,1.3670183246805975e-11,341.5598703476981,658.4401296522896
22.0,4.53146161030768e-13,333.12672710123513,666.8732728987657
22.5,-1.6757514058295746e-11,324.9017989034095,675.0982010966087
23.0,4.714737686593463e-11,316.8799449062679,683.1200550936863
23.5,-3.5208444031694815e-11,309.0561511901563,690.9438488098805
24.0,-3.9702035645843805e-11,301.4255276290918,698.5744723709494
24.5,1.317929411526845e-11,293.98330483497136,706.0166951650168
25.0,-3.3221750913835496e-11,286.72483117644055,713.275168823594
25.5,-1.2136688303253737e-11,279.6455698710123,720.354430129001
26.0,-4.023659101865715e-11,272.7410961500383,727.2589038500031
26.5,4.580256406437161e-11,266.00709449251985,733.9929055074357
27.0,-8.966869517426106e-12,259.43935592846555,740.5606440715447
27.5,2.5144499145421066e-12,253.03377540726777,746.9662245927311
28.0,3.759320007260881e-11,246.7863492326241,753.2136507673396
28.5,-2.3036866635670877e-11,240.69317255992385,759.3068274401006
29.0,-4.036712444426015e-11,234.75043695525756,765.2495630447843
29.5,-3.523447027964194e-11,228.9544280154408,771.045571984596
30.0,3.931955999936579e-11,223.30152304616314,776.6984769537991
30.5,-4.016778946573435e-11,217.7881887980246,782.2118112020171
31.0,-1.3758068913522349e-11,212.41097925738586,787.5890207426295
31.5,-2.056673541950165e-11,207.16653349338017,792.833466506642
32.0,-3.614586643736114e-11,202.05157355665926,797.9484264433785
32.5,4.3385485507331095e-11,197.06290243065285,802.9370975693054
33.0,-9.23946883728076e-12,192.1974020337396,807.8025979662712
33.5,-3.209234390636972e-11,187.45203126962377,812.5479687304097
34.0,-1.6289489237694002e-11,182.82382412709404,817.1761758729239
34.5,4.6107423720579955e-11,178.30988782601742,821.690112173938
35.0,-3.7868831062183475e-11,173.90740100945774,826.0925989905819
35.5,3.326289277738253e-11,169.61361197953997,830.3863880204284
36.0,4.264451190884382e-11,165.42583697856276,834.5741630213962
36.5,4.45620245570649e-11,161.34145851077236,838.6585414891848
37.0,2.353160078074869e-11,157.3579237066842,842.6420762932939
37.5,-3.948200098524817e-11,153.4727427273897,846.5272572726516
38.0,4.485819089594189e-11,149.68348720811395,850.3165127918428
38.5,-1.3994601162957799e-11,145.9877887410975,854.0122112589182
39.0,-3.821493439395361e-11,142.38333739431525,857.6166626057246
39.5,-3.865497220390654e-11,138.8678802683514,861.1321197316889
40.0,-2.1761500947114616e-11,135.43922008807087,864.5607799119526
40.5,4.291711160459332e-11,132.09521382921827,867.9047861707405
41.0,-2.868997786710529e-11,128.8337713792093,871.1662286208211
41.5,4.0489231762399784e-11,125.65285423006637,874.3471457698948
42.0,-2.8208808811754423e-11,122.55047420530266,877.4495257947273
42.5,-3.75376533950041e-11,119.52469221621428,880.4753077838251
43.0,-3.3602317066696806e-11,116.57361705060643,883.4263829494289
43.5,-3.8551703274202954e-11,113.69540419045728,886.304595809583
44.0,-1.6526211777025037e-11,110.88825465899951,889.1117453410187
44.5,4.447533275691363e-11,108.15041389638355,891.8495861035736
45.0,-3.642751890451062e-11,105.48017066318953,894.5198293368485
45.5,4.464883374209498e-11,102.87585597016864,897.1241440297882
46.0,-2.419882377186668e-11,100.33584203617237,899.6641579638533
46.5,-3.360224954168411e-11,97.85854126959799,902.141458730437
47.0,-1.1213307950503709e-11,95.44240527685102,904.5575947231615
47.5,-4.63461118802239e-12,93.08592389433176,906.9140761056741
48.0,-2.0179407264607238e-11,90.78762424447244,909.2123757555488
48.5,-3.767897242866404e-11,88.54606981515566,911.4539301848831
49.0,-2.792947286261376e-13,86.35985956183758,913.6401404381637
49.5,2.899015331058195e-11,84.22762703200578,915.7723729679661
50.0,-3.504128775247907e-11,82.14803951100401,917.851960489032
50.5,3.294944942537052e-11,80.11979718871027,919.8802028112577
51.0,-1.1164082183253941e-11,78.14163234789204,921.8583676521201
