time,S,I,R
0.0,990.0,10.0,0.0
0.5,-4.106234719909979e-12,913.2324870876367,86.76751291236639
1.0,-3.6542217554576544e-11,826.326925682968,173.6730743170674
1.5,-2.3072612421274894e-12,747.691521888542,252.30847811145907
2.0,2.7147552066903392e-11,676.5392661529783,323.46073384699355
2.5,3.814445268281758e-11,612.1580427857886,387.84195721417234
3.0,-2.051924433280862e-11,553.9035028642709,446.0964971357487
3.5,1.799192477422418e-11,501.19261537277447,498.80738462720655
4.0,-2.319372348633008e-11,453.49783203260665,546.5021679674154
4.5,2.470632815916589e-12,410.3418074212941,589.6581925787024
5.0,-1.663291398462611e-11,371.2926215391857,628.7073784608299
5.5,-1.9834500572942536e-11,335.9594570092499,664.0405429907689
6.0,2.509879650260002e-11,303.9886876451941,696.0113123547799
6.5,3.1866817132500104e-11,275.06033924098597,724.9396607589812
7.0,-3.6678868268161334e-12,248.8848871629578,751.1151128370448
7.5,2.0445513528290985e-11,225.20035868859947,774.799641311379
8.0,1.2599602250627118e-11,203.76971109626984,796.2302889037164
8.5,2.0496632858682285e-11,184.37845926301466,815.6215407369637
9.0,-1.713151146293927e-11,166.83252901754759,833.1674709824684
9.5,-7.971331075932072e-12,150.95631480278956,849.0436851972173
10.0,3.683861357077336e-14,136.59092212354415,863.4090778764547
10.5,-1.9150855367121528e-12,123.59257730021942,876.4074226997814
11.0,-7.464422506204654e-13,111.83118852808705,888.1688114719126
11.5,9.639460272013577e-14,101.18904388124342,898.8109561187555
12.0,2.2349787030686328e-14,91.559633205794,908.440366794205
12.5,8.526015041679381e-16,82.84658210857181,917.1534178914272
13.0,3.1505411051399386e-17,74.96268744369225,925.0373125563068
13.5,1.5926735700971736e-18,67.82904455291532,932.1709554470838
14.0,7.879482107697773e-20,61.37425754713563,938.6257424528635
14.5,4.4061909466375366e-21,55.53372473318209,944.4662752668171
15.0,3.2740265680566313e-22,50.24899209687392,949.7510079031252
15.5,3.074159400270211e-23,45.467168270023215,954.532831729976
16.0,3.5554771222510326e-24,41.140395145578424,958.8596048544207
16.5,5.029505355059692e-25,37.2253689183672,962.7746310816319
17.0,8.577195506947804e-26,33.68290669598951,966.3170933040096
17.5,1.729003751075864e-26,30.477554329869474,969.5224456701296
18.0,4.0554190550743036e-27,27.577231567894312,972.4227684321049
18.5,1.0920291787441752e-27,24.952911006138624,975.0470889938606
19.0,3.3317374559136332e-28,22.578327568902743,977.4216724310965
19.5,1.1379459768234425e-28,20.429715622062954,979.5702843779362
20.0,4.3048210125378155e-29,18.48557113327951,981.5144288667198
20.5,1.7863636405682846e-29,16.726436454869,983.2735635451303
21.0,8.059998823070534e-30,15.134705576203025,984.8652944237962
21.5,3.922719631004908e-30,13.694447916046242,986.3055520839529
22.0,2.044563409422678e-30,12.391248892746868,987.6087511072523
22.5,1.1338230872519312e-30,11.212065655458488,988.7879343445406
23.0,6.65053004213702e-31,10.145096538804962,989.8549034611941
23.5,4.104069438027464e-31,9.179662957055667,990.8203370429434
24.0,2.6516946453809294e-31,8.306102528705425,991.6938974712937
24.5,1.7860102651366945e-31,7.515672366614917,992.4843276333842
25.0,1.2490444230595696e-31,6.800461578680897,993.1995384213183
25.5,9.037557897784912e-32,6.153312095957307,993.8466879040418
26.0,6.743685457367644e-32,5.5677470298683405,994.4322529701308
26.5,5.17420673262087e-32,5.037905846790631,994.9620941532086
27.0,4.071355136877644e-32,4.558485718278977,995.4415142817202
27.5,3.277488032701601e-32,4.124688447798397,995.8753115522007
28.0,2.6934403332461384e-32,3.7321724454895717,996.2678275545096
28.5,2.255197858529087e-32,3.37700927895682,996.6229907210424
29.0,1.920441759833838e-32,3.055644356654851,996.9443556433444
29.5,1.66057470625204e-32,2.7648613503639288,997.2351386496352
30.0,1.4558764339649896e-32,2.5017500053896455,997.4982499946095
30.5,1.292491275697718e-32,2.263677015297972,997.7363229847011
31.0,1.160513879854627e-32,2.0482596660158485,997.9517403339833
31.5,1.0527481911542916e-32,1.8533419876637829,998.1466580123354
32.0,9.638878416981094e-33,1.676973178688154,998.323026821311
32.5,8.899652290115208e-33,1.5173880812623923,998.4826119187368
