time,S,I,R
0.0,990.0,10.0,0.0
0.2,-1.5791915252837818e-12,981.7051653725728,18.294834627429317
0.4,4.675136144691392e-11,962.2661006765363,37.73389932341742
0.6,-8.51923127878171e-12,943.2119552512598,56.78804474874912
0.8,-1.818904377397656e-12,924.5351071843493,75.46489281565323
1.0,3.6145700627630565e-11,906.2280854875798,93.77191451238448
1.2,-3.3888420027721806e-12,888.2835671082855,111.71643289171843
1.4,-1.449258272622192e-11,870.6943739997448,129.30562600027022
1.6,4.6353019831947045e-11,853.4534702501453,146.54652974980905
1.8,-4.109968578674273e-11,836.5539592683256,163.4460407317164
2.0,-2.354925736258563e-11,819.9890810243095,180.01091897571504
2.2,-3.9310896749456555e-11,803.75220934607,196.24779065397058
2.4,2.082563511149052e-11,787.8368492683319,212.16315073164856
2.6,-4.101429495291193e-11,772.2366344350545,227.76336556498774
2.8,-3.6291270099592056e-11,756.9453245521104,243.0546754479271
3.0,-3.451140340674943e-11,741.9568028917288,258.04319710830686
3.2,4.58363726937582e-11,727.2650738453145,272.73492615464073
3.4,-1.1539402167391678e-11,712.8642605255734,287.13573947443933
3.6,-2.7239973515495696e-11,698.748602414984,301.25139758504423
3.8,1.3433256907737199e-11,684.9124530620766,315.0875469379108
4.0,7.208118215751494e-12,671.3502778227286,328.64972217726495
4.2,2.193495711934648e-11,658.0566516459453,341.9433483540336
4.4,-1.5813010058500753e-11,645.0262569040787,354.97374309593795
4.6,3.7391643832617456e-12,632.2538812653809,367.746118734616
4.8,4.0966695260136024e-11,619.7344156093358,380.2655843906238
5.0,-3.713995746196783e-11,607.4628519828857,392.53714801715216
5.2,-1.2068690488520488e-11,595.4342815967381,404.5657184032746
5.4,9.507510192737632e-12,583.6438928624625,416.3561071375289
5.6,-1.9661749600073075e-11,572.0869694674047,427.9130305326158
5.8,-2.921531143714183e-11,560.7588884880424,439.2411115119878
6.0,2.682813311939643e-11,549.6551185408944,450.3448814590797
6.2,1.7956342956157832e-11,538.7712179700605,461.2287820299226
6.4,-1.4289614296090215e-11,528.1028330701498,471.8971669298655
6.6,1.5646884904143568e-13,517.6456963448856,482.3543036551153
6.8,4.7295175607316065e-11,507.3956248001611,492.6043751997926
7.0,-3.427370654643263e-11,497.34851827085083,502.65148172918447
7.2,4.7088834066730936e-11,487.5003577800877,512.4996422198662
7.4,-8.662948367358312e-12,477.8472039326654,522.1527960673444
7.6,-2.8257854043175148e-11,468.385195338161,531.6148046618686
7.8,-1.4109776576693531e-11,459.1105470669773,540.8894529330383
8.0,4.1399333143499264e-11,450.01954913613446,549.9804508638258
8.2,-1.760736745706629e-11,441.10856502540156,558.8914349746177
8.4,2.1385610685123983e-11,432.37403022210646,567.6259697778738
8.6,-3.990977507585107e-11,423.81245079606464,576.187549203977
8.8,-2.4489935643030917e-11,415.42040200117236,584.5795979988538
9.0,-1.7465257447091006e-11,407.1945269061016,592.8054730939175
9.2,-3.531689659836719e-11,399.1315350511509,600.8684649488861
9.4,-2.40827312740565e-11,391.2282011320161,608.7717988680097
9.6,4.4641665576250493e-11,383.4813637097225,616.5186362902348
9.8,-3.886037014593995e-11,375.8879239462179,624.1120760538228
10.0,1.6243969237990073e-11,368.4448443640589,631.5551556359267
10.2,4.212949178665349e-11,361.1491476323382,638.8508523676214
10.4,1.6403701800022522e-11,353.99791537510833,646.002084624877
10.6,1.8070549270103718e-11,346.98828700403624,653.0117129959475
10.8,4.4351967852864556e-11,340.1174585743133,659.8825414256443
11.0,1.0888446344033844e-11,333.3826816630398,666.6173183369514
11.2,-3.78437567112272e-11,326.7812622696084,673.2187377304314
11.4,4.53091661829082e-11,320.31055973809447,679.689440261862
11.6,-3.3437346241465216e-11,313.9679857015023,686.032014298533
11.8,-1.0601587811165704e-11,307.75100304538466,692.2489969546278
12.0,3.9092354129429376e-11,301.6571248938598,698.342875106103
12.2,4.485196492560785e-11,295.68391361448505,704.3160863854721
12.4,4.4265723312062926e-11,289.82897984306715,710.1710201568906
12.6,4.1757025506477566e-11,284.0899815280263,715.9100184719339
12.8,-1.03323237354196e-12,278.464622993554,721.535377006449
13.0,-3.865030894356954e-11,272.9506540211852,727.0493459788555
13.2,3.5889607250671e-11,267.5458689497031,732.4541310502631
13.4,-2.961383063134585e-11,262.2481057932668,737.7518942067649
13.6,4.136697933117373e-11,257.0552453756993,742.9447546242615
13.8,-3.3985698832401294e-11,251.9652104838774,748.0347895161586
14.0,-1.9489803284256838e-11,246.97596503574022,753.0240349642814
14.2,2.4163919860644008e-11,242.08551326664485,757.9144867333332
14.4,4.214587531758146e-11,237.2918989307317,762.7081010692284
14.6,4.370509526679107e-11,232.5932045183415,767.406795481617
14.8,3.49857343352739e-11,227.98755048905298,772.0124495109142
15.0,1.8192017233258373e-12,223.47309451985916,776.5269054801412
15.2,-3.676695895896524e-11,219.04803076815966,780.9519692318793
15.4,-5.054408725773987e-12,214.71058914937637,785.2894108506307
15.6,3.154634804122824e-11,210.45903462909413,789.5409653708763
15.8,-3.7018501840371e-11,206.29166652892636,793.7083334711127
16.0,4.0460490320724393e-11,202.20681784581652,797.793182154145
16.2,-2.7577189482162796e-11,198.20285458611718,801.7971454139123
16.4,-8.997273399134145e-12,194.27817511090598,805.7218248891048
16.6,4.426873570761778e-11,190.43120949611423,809.5687905038433
16.8,8.730090789710803e-13,186.66041890433448,813.3395810956664
17.0,-3.086442480785148e-11,182.96429496894356,817.035705031089
17.2,-3.7683513914332955e-11,179.34135919107175,820.6586408089678
17.4,-3.722827401311758e-11,175.79016234811914,824.20983765192
17.6,-3.756889560847145e-11,172.30928391400644,827.690716086033
17.8,-3.318163037931961e-11,168.89733149094243,831.1026685090927
18.0,-8.609686257349756e-12,165.5529402524491,834.4470597475615
18.2,3.698728476824796e-11,162.27477239743797,837.7252276025271
18.4,1.4798073415017198e-11,159.06151661514602,840.9384833848412
18.6,-3.6996703375071024e-11,155.91188756037764,844.0881124396614
18.8,2.0965768871607562e-11,152.82462533937706,847.1753746606039
19.0,-5.494283054822084e-12,149.79849500628563,850.2015049937219
19.2,-8.079141257096458e-12,146.83228606851196,853.1677139314982
19.4,-9.863789773295614e-13,143.92481200294708,856.0751879970561
19.6,1.1069097711300116e-11,141.07490978120038,858.9250902187906
19.8,-3.2660110603593634e-11,138.28143940444633,861.7185605955884
20.0,3.4596809812575215e-11,135.5432834471206,864.4567165528467
20.2,6.157802846006089e-12,132.8593466105362,867.1406533894597
20.4,-3.527958322509772e-11,130.2285552840909,869.7714447159464
20.6,-2.0639648309597085e-11,127.64985711610805,872.3501428839145
20.8,1.4512789477631614e-11,125.1222205929716,874.8777794070157
21.0,3.7107830554220584e-11,122.64463462640296,877.3553653735619
21.2,4.1595445823893324e-11,120.21610814898658,879.7838918509736
21.4,3.9244731222831674e-11,117.8356697177396,882.1643302822231
21.6,3.9795249237170826e-11,115.50236712554002,884.497632874422
21.8,4.111654577257487e-11,113.21526702024212,886.7847329797187
22.0,3.215296426744234e-11,110.9734545313198,889.0265454686498
22.2,6.088953687680232e-12,108.7760329038927,891.223967096103
22.4,-2.5643233779927206e-11,106.62212313999821,893.3778768600292
22.6,-3.2207065451895415e-11,104.51086364698112,895.4891363530528
22.8,8.9015569421373e-12,102.4414098928746,897.5585901071182
23.0,3.475056070001681e-11,100.41293406864487,899.5870659313222
23.2,-2.4946675052944976e-11,98.42462475698213,901.5753752430445
23.4,-1.2104535006106502e-11,96.47568660749477,903.524313392519
23.6,3.358609661012695e-11,94.5653400189826,905.4346599809855
23.8,-3.369395648253989e-11,92.6928208274722,907.3071791725632
24.0,3.065742579743152e-11,90.85738000008789,909.1426199998832
24.2,-2.447173120242031e-11,89.05828333626724,910.941716663759
24.4,2.227428134602915e-11,87.29481117314042,912.7051888268392
24.6,-2.654269222254253e-11,85.56625809852324,914.4337419015051
24.8,3.532194330760232e-11,83.8719326679366,916.1280673320298
25.0,-3.2908714745824743e-11,82.21115712884689,917.7888428711877
25.2,2.2409716790264014e-11,80.58326714866132,919.416732851318
25.4,1.6555557156709817e-12,78.98761154985577,921.0123884501443
25.6,-3.033824350427636e-11,77.42355204886985,922.5764479511622
25.8,2.3429303794855714e-11,75.8904630009522,924.1095369990261
26.0,1.6980201667665574e-11,74.3877311501701,925.6122688498147
26.2,-2.8414914462536204e-11,72.91475538373376,927.0852446162964
26.4,-2.0682660463329107e-11,71.47094649162268,928.5290535083998
26.6,1.9499283193784e-11,70.05572693103237,929.94427306895
26.8,3.5462274350009987e-11,68.66853059531955,931.3314694046468
27.0,7.465599713361974e-12,67.30880258747649,932.6911974125178
27.2,-1.8486851139149202e-11,65.97599899812839,934.0240010018919
27.4,-3.0065977786917884e-11,64.66958668806423,935.3304133119675
27.6,-2.9742930839118125e-11,63.38904307494058,936.6109569250909
27.8,-2.3579866501184744e-11,62.13385592424053,937.8661440757847
28.0,-1.6598633292834663e-11,60.90352314437079,939.0964768556476
28.2,-1.1693039344139363e-11,59.69755258581712,940.3024474141963
28.4,-1.0060451478246388e-11,58.51546184427748,941.4845381557343
28.6,-1.1887666697808997e-11,57.35677806769381,942.6432219323198
28.8,-1.6661623845626443e-11,56.22103776710499,943.7789622329134
29.0,-2.2990641754839553e-11,55.10778663124492,944.8922133687797
29.2,-2.8215793937692426e-11,54.0165793448127,945.9834206552172
29.4,-2.836955052359627e-11,52.94697941034264,947.0530205896873
29.6,-1.9201456675056074e-11,51.89855897360315,948.1014410264177
29.8,9.56604630255976e-13,50.87089865245053,949.1291013475501
30.0,2.576514918945107e-11,49.86358736905656,950.1364126309193
30.2,2.8649209640675578e-11,48.87622218547136,951.1237778145015
30.4,-2.6929962756129475e-13,47.90840814247128,952.0915918575306
30.6,-2.554500168499322e-11,46.959758101472005,953.0402418985551
30.8,-1.925966494525528e-11,46.02989258983125,953.9701074101895
31.0,1.707799333107266e-11,45.11843964902105,954.8815603509634
31.2,2.3718036360918108e-11,44.22503468566486,955.7749653143129
31.4,-1.7104903027778364e-11,43.34932032583679,956.6506796741818
31.6,-2.0658865374366643e-11,42.4909462720658,957.5090537279563
31.8,2.2597238234481166e-11,41.649569163473444,958.3504308365054
32.0,7.291256833490184e-12,40.82485243787401,959.1751475621202
32.2,-2.5843558627236276e-11,40.016466197459984,959.9835338025674
32.4,1.1258022783382437e-11,39.22408707719519,960.775912922795
32.6,1.1770090989276302e-11,38.447398114806504,961.5526018851832
32.8,-2.4940838148918456e-11,37.68608862410311,962.3139113759233
33.0,1.8739098323354722e-11,36.93985407153907,963.0601459284437
33.2,-2.9923696517380017e-12,36.208395953115854,963.7916040468887
33.4,-1.6010822095263943e-11,35.4914216756204,964.5085783243971
33.6,2.6042451475182838e-11,34.788644440392346,965.2113555595831
33.8,-2.299429007964097e-11,34.09978312647248,965.900216873552
34.0,1.776121127356679e-11,33.424562180708556,966.5754378192753
34.2,-1.0990751415015803e-11,32.762711505404084,967.2372884946085
34.4,1.441012145453199e-13,32.11396635136684,967.8860336486346
34.6,2.5627627512010528e-12,31.47806721245306,968.5219327875459
34.8,-9.760283260038576e-12,30.854759719565326,969.1452402804459
35.0,1.0191556748136428e-11,30.243794542679893,969.7562054573114
35.2,-1.2970248986457751e-11,29.644927286051665,970.3550727139627
35.4,1.158068841549473e-11,29.057918396517408,970.9420816034725
35.6,-1.1722735245769234e-11,28.482533060798787,971.5174669392144
35.8,7.740667826065867e-12,27.918541119137277,972.0814588808565
36.0,-6.383219721451782e-12,27.365716965082715,972.6342830349251
36.2,-5.80001023124148e-13,26.82383946376988,973.1761605362321
36.4,3.4331899775238987e-12,26.292691854988433,973.7073081450095
36.6,-1.0570239642212668e-11,25.772061674106304,974.2279383259057
36.8,1.5368145852681463e-11,25.261740661464152,974.7382593385219
37.0,-1.564941607829887e-11,24.76152468123095,975.2384753187861
37.2,1.727192807146285e-11,24.271213642283737,975.7287863577004
37.4,-9.269286046988504e-12,23.790611410695483,976.2093885893152
37.6,1.5735454626946814e-12,23.3195257429237,976.6804742570761
37.8,5.839267211556684e-12,22.85776819485757,977.142231805138
38.0,-9.298831115310987e-12,22.405154059130776,977.5948459408798
38.2,1.2181810603846479e-11,21.961502284729736,978.0384977152595
38.4,-3.872685437917137e-12,21.52663540202646,978.4733645979788
38.6,-7.379700054819153e-13,21.100379462994724,978.8996205370074
38.8,6.0299680209545004e-12,20.682563955758035,979.3174360442374
39.0,-3.5892539194276943e-12,20.273021749031333,979.7269782509737
39.2,3.0947206863766257e-12,19.871589023679363,980.128410976319
39.4,1.4626648587301112e-12,19.478105196420355,980.5218948035796
39.6,-1.247863679963031e-12,19.09241287223464,980.907587127768
39.8,2.361869924043122e-12,18.714357768414473,981.2856422315846
40.0,2.2689061355010642e-13,18.34378865494057,981.6562113450607
40.2,-1.1911829829859243e-13,17.980557304063932,982.0194426959376
40.4,8.66404793934126e-13,17.624518415040917,982.3754815849597
40.6,4.26143496221078e-14,17.27552956664985,982.7244704333516
40.8,7.888858866494935e-14,16.93345116336614,983.0665488366352
41.0,2.0819064783471772e-13,16.59814636460335,983.4018536353979
41.2,1.824500686787829e-14,16.269481044842763,983.7305189551587
41.4,4.269567986185732e-14,15.947323737011754,984.0526762629896
41.6,4.155899925424376e-14,15.631545569084386,984.3684544309169
41.8,7.053627093818892e-15,15.3220202280527,984.6779797719487
42.0,1.1867207858895524e-14,15.018623901164567,984.9813760988368
42.2,7.235301945453539e-15,14.721235221762493,985.278764778239
42.4,1.929268669554385e-15,14.429735233876707,985.5702647661248
42.6,2.360613650499183e-15,14.14400733335307,985.8559926666484
42.8,1.1433801995286377e-15,13.863937222184086,986.1360627778174
43.0,4.060768876849816e-16,13.58941287250771,986.4105871274937
43.2,3.838234330285115e-16,13.320324469278983,986.6796755307225
43.4,1.7048410624504845e-16,13.056564371554305,986.9434356284471
