time,Think_1,Think_2,Think_3,Think_4,Think_5,Hungry_1,Hungry_2,Hungry_3,Hungry_4,Hungry_5,Eat_1,Eat_2,Eat_3,Eat_4,Eat_5,Fork_1,Fork_2,Fork_3,Fork_4,Fork_5
0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
0.11255562149240037,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
0.14372364568461268,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
0.26560148586889,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.36808167480591764,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
0.5973191805207567,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
