time,prey,predator,invariant
104.8,41.72473950382681,2.641540731029581,-0.7463862939655946
104.9,41.92070584030119,2.6729566580012576,-0.7463862939648861
105.0,42.11490848678558,2.705273945661062,-0.7463862939657525
105.1,42.30723740988329,2.7385111989913957,-0.7463862939639994
105.2,42.49757978791436,2.772687298199071,-0.7463862939663326
105.3,42.68581999834347,2.807821381508116,-0.7463862939633624
105.4,42.87183960979755,2.843932829949525,-0.7463862939664483
105.5,43.05551737892995,2.8810412450707164,-0.7463862939648589
105.6,43.23672925351045,2.919166429769239,-0.7463862939637083
105.7,43.41534837977561,2.9583283629583397,-0.7463862939668279
105.8,43.59124512031788,2.998547172371239,-0.7463862939584172
105.9,43.76428707100474,3.0398431092304543,-0.7463862939684857
106.0,43.93433909782576,3.0822365102236953,-0.7463862939654806
106.1,44.10126336897638,3.1257477690227486,-0.7463862939544266
106.2,44.26491939828484,3.170397298110957,-0.7463862939732413
106.3,44.425164113998434,3.216205480735656,-0.7463862939637413
106.4,44.581851906359944,3.263192638337938,-0.7463862939613102
106.5,44.734834713059826,3.311378975328221,-0.7463862939694488
106.6,44.88396210806993,3.3607845282875446,-0.7463862939567191
106.7,45.02908138527771,3.411429118055602,-0.7463862939699061
106.8,45.17003768833478,3.463332280896103,-0.7463862939648418
106.9,45.306674114728075,3.516513215821188,-0.7463862939616541
107.0,45.43883185986195,3.5709907131584906,-0.7463862939682582
107.1,45.56635037095803,3.6267830826835623,-0.7463862939579213
107.2,45.68906749590025,3.683908085070815,-0.7463862939705739
107.3,45.80681968498052,3.7423828429047736,-0.7463862939604216
107.4,45.919442159153895,3.8022237683074382,-0.7463862939684025
107.5,46.02676914524407,3.8634464644484217,-0.7463862939638825
107.6,46.128634083672594,3.926065641155577,-0.7463862939654646
107.7,46.22486988475474,3.9900950128413246,-0.7463862939652002
107.8,46.31530918420158,4.055547199625876,-0.7463862939635009
107.9,46.399784622236034,4.1224336213810755,-0.7463862939655094
108.0,46.47812914388258,4.190764386616065,-0.7463862939626873
108.1,46.55017630696246,4.260548180788733,-0.7463862939657716
108.2,46.61576062322206,4.33179214543559,-0.746386293962683
108.3,46.674717899105964,4.404501759962326,-0.7463862939656262
108.4,46.72688561442582,4.4786807131412925,-0.74638629396323
108.5,46.77210329858853,4.554330778260675,-0.7463862939652337
108.6,46.81021294248627,4.631451679382451,-0.7463862939642154
108.7,46.84105941167115,4.710040960343307,-0.7463862939650041
108.8,46.864490886881,4.790093848197746,-0.7463862939655004
108.9,46.8803593135306,4.871603117445581,-0.7463862939642216
109.0,46.88852086538236,4.954558953326884,-0.7463862939667497
109.1,46.88883642928023,5.038948812992295,-0.7463862939629591
109.2,46.88117208441641,5.124757291903789,-0.746386293967408
109.3,46.86539961892514,5.211965984518893,-0.7463862939621995
109.4,46.8413970191026,5.3005533565403455,-0.7463862939669718
109.5,46.809049007496284,5.390494609659233,-0.7463862939626573
109.6,46.76824754144673,5.481761561280559,-0.7463862939656156
109.7,46.71889235515331,5.574322519508081,-0.7463862939642205
109.8,46.6608914684603,5.668142172044725,-0.7463862939648472
109.9,46.59416171515409,5.76318147726123,-0.7463862939659673
110.0,46.51862925608263,5.859397566033111,-0.7463862939635916
110.1,46.43423008071512,5.956743653223322,-0.7463862939667596
