time,black,white,temperature,luminosity,albedo
106,466,427,24.28719593593177,1.0,0.4883888888888888
107,471,423,23.55845506106367,1.0,0.486
108,470,423,23.05793614725473,1.0,0.48616666666666664
109,468,425,22.665392569708526,1.0,0.48727777777777775
110,462,431,22.269179088272097,1.0,0.49061111111111105
111,466,429,22.00957363769217,1.0,0.4891666666666666
112,465,427,21.87162364104963,1.0,0.48855555555555547
113,466,424,21.913764727586138,1.0,0.4872222222222221
114,461,432,21.70497546856627,1.0,0.49116666666666664
115,465,431,21.672588924116404,1.0,0.49011111111111116
116,462,433,21.534139272015405,1.0,0.4913888888888889
117,467,430,21.515745174815912,1.0,0.4893888888888888
118,468,428,21.56312962230043,1.0,0.48844444444444435
119,466,428,21.61228741978963,1.0,0.48877777777777776
120,464,429,21.548701488422868,1.0,0.48949999999999994
121,462,429,21.505248490812985,1.0,0.48983333333333323
122,463,430,21.483583730331237,1.0,0.4900555555555556
123,458,434,21.346939788861043,1.0,0.4924444444444444
124,448,441,21.095672836678215,1.0,0.4968333333333333
125,447,442,20.84516387553127,1.0,0.4973888888888887
126,409,471,20.03292848838088,1.0,0.5149999999999998
127,401,478,19.40312624737141,1.0,0.5190555555555553
128,450,426,20.24800575032225,1.0,0.4906666666666663
129,497,399,21.705623490539207,1.0,0.4723333333333334
130,503,390,22.779408947706592,1.0,0.46783333333333343
131,509,384,23.66550296698501,1.0,0.4645000000000001
132,504,391,24.082094960886387,1.0,0.46805555555555556
133,502,391,24.404102884719173,1.0,0.46838888888888885
134,503,392,24.57959856634101,1.0,0.4686111111111111
135,504,388,24.81419562352056,1.0,0.46688888888888885
136,499,393,24.830419916788856,1.0,0.4696666666666667
137,499,393,24.807643316680025,1.0,0.4696666666666667
138,496,394,24.75666363618454,1.0,0.47055555555555556
139,502,391,24.8285001013382,1.0,0.46838888888888885
140,503,391,24.889460015443863,1.0,0.4682222222222222
141,507,391,24.89372134387862,1.0,0.4675555555555555
142,501,393,24.847408132209534,1.0,0.4693333333333333
143,499,396,24.78107426957738,1.0,0.4708333333333333
144,498,400,24.540008830913603,1.0,0.4725555555555555
145,500,397,24.51205070370004,1.0,0.4710555555555555
146,498,400,24.423534348371994,1.0,0.4725555555555555
147,501,397,24.457328692163465,1.0,0.47088888888888886
148,503,392,24.604048842079415,1.0,0.4686111111111111
149,507,389,24.817241382716578,1.0,0.4667777777777778
150,507,390,24.894309118208813,1.0,0.4671666666666667
151,520,363,25.831075530609002,1.0,0.45449999999999974
152,516,361,26.65327215018359,1.0,0.4543888888888887
153,475,397,26.37462611768798,1.0,0.4752222222222219
154,443,445,24.542493281568287,1.0,0.4992222222222222
155,439,456,22.997682180015758,1.0,0.5041666666666667
156,434,464,21.618316494435483,1.0,0.5081111111111111
157,439,459,20.723782259626727,1.0,0.5053333333333333
158,441,456,20.257210084476146,1.0,0.5038333333333334
159,443,455,19.954991453688688,1.0,0.5031111111111111
160,441,458,19.678061518313665,1.0,0.5046111111111111
161,444,454,19.574091017374066,1.0,0.5025555555555555
162,442,457,19.452489143445543,1.0,0.5040555555555555
163,444,454,19.424152856245136,1.0,0.5025555555555555
164,443,455,19.366520568986942,1.0,0.5031111111111112
165,446,452,19.395262889791383,1.0,0.5014444444444445
166,445,450,19.50493992313287,1.0,0.5008333333333334
167,447,448,19.624196269185184,1.0,0.49972222222222223
168,448,446,19.780401250525852,1.0,0.49877777777777776
169,452,445,19.92935112386013,1.0,0.4977222222222223
170,447,449,19.854285329740673,1.0,0.5001111111111112
171,450,447,19.889454729979914,1.0,0.4988333333333334
172,445,452,19.766616973147325,1.0,0.5016111111111111
173,440,456,19.589830313014993,1.0,0.504
174,438,456,19.461604826105717,1.0,0.5043333333333333
175,442,451,19.480388027820133,1.0,0.5017222222222222
176,426,445,19.877263827455142,1.0,0.5020555555555555
177,433,427,20.497448602715934,1.0,0.49388888888888866
178,481,398,21.834380477463775,1.0,0.474611111111111
179,532,361,23.772204471640293,1.0,0.4517222222222222
180,545,351,25.282224862048494,1.0,0.4456666666666667
181,550,348,26.419292515147568,1.0,0.4436666666666666
182,544,353,27.089613549038866,1.0,0.4466111111111111
183,540,356,27.429716315792287,1.0,0.44844444444444437
184,537,358,27.662555958926262,1.0,0.4497222222222221
185,539,357,27.77931004208716,1.0,0.4489999999999999
186,538,358,27.810044113386958,1.0,0.44955555555555554
187,540,357,27.861617015258915,1.0,0.44883333333333325
188,534,363,27.778233876713486,1.0,0.4521666666666666
189,532,363,27.68138157379939,1.0,0.45249999999999985
190,527,363,27.581339150469773,1.0,0.45333333333333325
191,526,367,27.446152670587576,1.0,0.45505555555555544
192,526,367,27.26741646341239,1.0,0.45505555555555544
193,524,372,27.068124785028616,1.0,0.45733333333333326
194,525,368,26.989533154880288,1.0,0.4556111111111111
195,527,368,27.13217165998345,1.0,0.4552777777777777
196,524,370,26.991691122260814,1.0,0.4565555555555555
197,524,369,26.962944678028766,1.0,0.45616666666666655
198,526,368,27.000193756747414,1.0,0.4554444444444443
199,521,371,26.94154313390425,1.0,0.4574444444444443
200,512,378,26.58889780198466,1.0,0.4616666666666664
201,497,383,26.45283162137253,1.005,0.4661111111111108
202,470,405,26.008168057148684,1.0099999999999998,0.47916666666666635
203,421,441,24.745812110700243,1.0149999999999997,0.5013333333333327
204,386,501,22.228006482531185,1.0199999999999996,0.5305000000000001
205,378,518,20.033915444604524,1.0249999999999995,0.5384444444444445
206,374,520,18.530552648776375,1.0299999999999994,0.5398888888888889
207,379,518,17.70053833037651,1.0349999999999993,0.5382777777777779
208,381,517,17.27098014934697,1.0399999999999991,0.5375555555555555
209,384,512,17.229740075824786,1.044999999999999,0.535111111111111
210,383,512,17.338305508603828,1.049999999999999,0.5352777777777777
211,385,513,17.445843978738424,1.0549999999999988,0.5353333333333333
212,386,511,17.676973149920435,1.0599999999999987,0.5343888888888889
213,391,506,18.161849539117146,1.0649999999999986,0.5316111111111111
214,394,503,18.629094233723606,1.0699999999999985,0.5299444444444444
215,391,505,18.994858774275816,1.0749999999999984,0.5312222222222223
216,387,508,19.389377122767108,1.0799999999999983,0.5330555555555555
217,384,510,19.579356739810137,1.0849999999999982,0.5343333333333333
218,384,508,19.908393897793708,1.089999999999998,0.5335555555555554
219,378,514,20.058844186995344,1.094999999999998,0.5368888888888889
220,379,514,20.24727730063461,1.0999999999999979,0.5367222222222222
221,378,513,20.505358593070394,1.1049999999999978,0.5364999999999999
222,373,518,20.721799028068997,1.1099999999999977,0.5392777777777776
223,369,523,20.800604915334354,1.1149999999999975,0.5418888888888889
224,373,521,20.970806295008217,1.1199999999999974,0.5404444444444444
225,374,518,21.256666096002935,1.1249999999999973,0.539111111111111
226,352,530,21.604421651485225,1.1299999999999972,0.5474444444444444
227,333,538,21.557279860710985,1.1349999999999971,0.5537222222222219
228,340,534,21.860828852172943,1.139999999999997,0.5509999999999998
229,365,507,22.758471118966707,1.144999999999997,0.5363333333333331
230,373,511,23.30931322931754,1.1499999999999968,0.5365555555555557
231,368,520,23.438165772252557,1.1549999999999967,0.540888888888889
232,361,529,23.43266300133482,1.1599999999999966,0.5455555555555556
233,357,534,23.37865233877777,1.1649999999999965,0.5481666666666667
234,348,546,23.04792217841241,1.1699999999999964,0.5543333333333333
235,343,551,22.809502477132785,1.1749999999999963,0.5571111111111111
236,342,553,22.625295035023953,1.1799999999999962,0.5580555555555555
237,336,558,22.504411854952494,1.184999999999996,0.5609999999999999
238,330,564,22.348577130591778,1.189999999999996,0.5643333333333334
239,320,572,22.098791226938303,1.1949999999999958,0.5691111111111111
240,314,578,21.902549695254773,1.1999999999999957,0.5724444444444445
241,314,575,21.934082636293443,1.2049999999999956,0.5712777777777779
242,311,576,21.90758849220876,1.2099999999999955,0.5721666666666667
243,309,576,22.02792537040031,1.2149999999999954,0.5725
244,310,575,22.234143643351743,1.2199999999999953,0.5719444444444445
245,302,582,22.348150372310222,1.2249999999999952,0.576
246,299,589,22.322732351279896,1.229999999999995,0.5792222222222223
247,298,590,22.400589400952846,1.234999999999995,0.5797777777777778
248,298,594,22.423635333921165,1.2399999999999949,0.5813333333333334
249,293,602,22.279991085377223,1.2449999999999948,0.5852777777777778
250,288,607,22.133738838486163,1.2499999999999947,0.5880555555555556
251,268,615,22.26103329379322,1.2549999999999946,0.5944999999999999
252,215,635,21.636322705851644,1.2599999999999945,0.6111111111111108
253,153,681,20.40156040166679,1.2649999999999944,0.6393333333333331
254,88,756,17.310727574189652,1.2699999999999942,0.6793333333333329
255,67,814,13.63651445352252,1.2749999999999941,0.7053888888888888
256,64,823,10.672744302598947,1.279999999999994,0.709388888888889
257,63,821,8.830308322092401,1.284999999999994,0.7087777777777778
258,63,821,7.697082724944104,1.2899999999999938,0.7087777777777778
259,63,817,7.080677531587945,1.2949999999999937,0.7072222222222222
260,64,821,6.670655175748055,1.2999999999999936,0.7086111111111111
261,62,825,6.329405388789419,1.3049999999999935,0.7104999999999998
262,61,824,6.257565538074653,1.3099999999999934,0.7102777777777778
263,61,820,6.324788129340955,1.3149999999999933,0.7087222222222221
264,60,817,6.571998154470694,1.3199999999999932,0.7077222222222221
265,60,821,6.798512752860319,1.324999999999993,0.7092777777777777
266,56,825,6.857984683412773,1.329999999999993,0.7114999999999999
267,57,826,6.9934535038081895,1.3349999999999929,0.711722222222222
268,56,826,7.148815712523138,1.3399999999999928,0.7118888888888887
269,55,829,7.241870606007952,1.3449999999999926,0.7132222222222221
270,54,829,7.522525856490633,1.3499999999999925,0.7133888888888886
271,53,832,7.6810251565085,1.3549999999999924,0.7147222222222219
272,50,830,7.813004436806168,1.3599999999999923,0.7144444444444442
273,46,838,7.936704254646199,1.3649999999999922,0.7182222222222222
274,45,839,8.027286394970359,1.3699999999999921,0.7187777777777777
275,46,841,8.183446293569002,1.374999999999992,0.7193888888888886
276,39,822,8.947172886135482,1.379999999999992,0.713166666666666
277,34,815,10.31313436760322,1.3849999999999918,0.711277777777777
278,32,821,11.235315260559599,1.3899999999999917,0.7139444444444437
279,29,832,11.589050385854417,1.3949999999999916,0.7187222222222216
280,27,849,11.061449376766124,1.3999999999999915,0.7256666666666663
281,26,870,10.05093052715705,1.4049999999999914,0.734
282,25,874,9.082871496857445,1.4099999999999913,0.7357222222222222
283,25,874,8.567227903369703,1.4149999999999912,0.7357222222222222
284,24,875,8.274091555148752,1.419999999999991,0.7362777777777777
285,22,875,8.15547194358075,1.424999999999991,0.736611111111111
286,20,877,8.080277203744236,1.4299999999999908,0.7377222222222222
287,19,881,7.97033936544715,1.4349999999999907,0.7394444444444445
288,19,881,7.980984512588332,1.4399999999999906,0.7394444444444445
289,19,881,8.071202764592439,1.4449999999999905,0.7394444444444445
290,18,878,8.348725302259385,1.4499999999999904,0.7384444444444445
291,17,881,8.517474007920354,1.4549999999999903,0.7397777777777778
292,16,883,8.638297187107675,1.4599999999999902,0.7407222222222222
293,16,883,8.779087481846659,1.46499999999999,0.7407222222222222
294,15,885,8.900811176321778,1.46999999999999,0.7416666666666667
295,15,885,9.082360483764164,1.4749999999999899,0.7416666666666667
296,15,885,9.29070691341112,1.4799999999999898,0.7416666666666667
297,14,884,9.549507247325447,1.4849999999999897,0.7414444444444444
298,14,886,9.729590819548644,1.4899999999999896,0.7422222222222222
299,13,886,9.995921685983019,1.4949999999999894,0.7423888888888889
300,12,888,10.110321323878967,1.4999999999999893,0.7433333333333333
301,6,894,10.354188093699046,1.5049999999999892,0.7466666666666667
302,4,895,10.584644189777451,1.5099999999999891,0.7473888888888889
303,3,897,10.980170652220895,1.514999999999989,0.7483333333333333
304,3,894,11.294081923293007,1.519999999999989,0.7471666666666666
305,3,895,11.413406282112575,1.5249999999999888,0.7475555555555555
306,3,896,11.402690856688174,1.5299999999999887,0.7479444444444444
307,3,897,11.313329201957442,1.5349999999999886,0.7483333333333333
308,1,899,11.273699575904207,1.5399999999999885,0.7494444444444445
309,1,899,11.372283440092552,1.5449999999999884,0.7494444444444445
310,0,900,11.416738833280831,1.5499999999999883,0.75
311,0,900,11.54736089337671,1.5549999999999882,0.75
312,0,900,11.688704385586533,1.559999999999988,0.75
313,0,900,11.860193751511241,1.564999999999988,0.75
314,0,900,12.051450253329733,1.5699999999999878,0.75
315,0,900,12.27893418528525,1.5749999999999877,0.75
316,0,900,12.483605353874529,1.5799999999999876,0.75
317,0,900,12.696152743271416,1.5849999999999875,0.75
318,0,900,12.940779782428969,1.5899999999999874,0.75
319,0,900,13.14984495587916,1.5949999999999873,0.75
320,0,900,13.36638835480399,1.5999999999999872,0.75
321,0,900,13.586353097986242,1.604999999999987,0.75
322,0,900,13.835114033740279,1.609999999999987,0.75
323,0,900,14.046041558234078,1.614999999999987,0.75
324,0,900,14.262910219952284,1.6199999999999868,0.75
325,0,900,14.482170443794848,1.6249999999999867,0.75
326,0,900,14.72954161633832,1.6299999999999866,0.75
327,0,900,14.992788140603622,1.6349999999999865,0.75
328,0,900,15.292706292682254,1.6399999999999864,0.75
329,0,900,15.608163908710829,1.6449999999999863,0.75
330,0,900,15.755886993900734,1.6499999999999861,0.75
331,0,900,15.963915096471714,1.654999999999986,0.75
332,0,900,16.152209145768477,1.659999999999986,0.75
333,0,900,16.323285821293773,1.6649999999999858,0.75
334,0,900,16.512191836697696,1.6699999999999857,0.75
335,0,900,16.710913307336682,1.6749999999999856,0.75
336,0,900,16.91544906147951,1.6799999999999855,0.75
337,0,900,17.12347535715928,1.6849999999999854,0.75
338,0,900,17.333547744685944,1.6899999999999853,0.75
339,0,900,17.544741781430197,1.6949999999999852,0.75
340,0,900,17.75645801777884,1.699999999999985,0.75
341,0,900,17.968305343562452,1.704999999999985,0.75
342,0,900,18.180027915437464,1.7099999999999849,0.75
343,0,900,18.391458336125915,1.7149999999999848,0.75
344,0,900,18.602487288503912,1.7199999999999847,0.75
345,0,900,18.813043700802663,1.7249999999999845,0.75
346,0,900,19.023081731995816,1.7299999999999844,0.75
347,0,900,19.259653372433334,1.7349999999999843,0.75
348,0,900,19.4570110470413,1.7399999999999842,0.75
349,0,900,19.659454062670804,1.7449999999999841,0.75
350,0,900,19.863762877785973,1.749999999999984,0.75
351,0,900,20.06878839007935,1.754999999999984,0.75
352,0,900,20.27400123058918,1.7599999999999838,0.75
353,0,900,20.61451866271191,1.7649999999999837,0.75
354,0,900,20.87143831020775,1.7699999999999836,0.75
355,0,900,20.99826214744717,1.7749999999999835,0.75
356,0,900,21.188320187921704,1.7799999999999834,0.75
357,0,900,21.35579888390751,1.7849999999999833,0.75
358,0,900,21.53745035330879,1.7899999999999832,0.75
359,0,900,21.726488337202824,1.794999999999983,0.75
360,0,900,21.91976277571846,1.799999999999983,0.75
361,0,900,22.115507721605592,1.8049999999999828,0.75
362,0,900,22.312646345537797,1.8099999999999827,0.75
363,0,900,22.510498230416868,1.8149999999999826,0.75
364,0,900,22.708626427394456,1.8199999999999825,0.75
365,0,900,22.906748112509636,1.8249999999999824,0.75
366,0,900,23.10467955500919,1.8299999999999823,0.75
367,0,900,23.302301306363074,1.8349999999999822,0.75
368,0,900,23.499535852800342,1.839999999999982,0.75
369,0,900,23.69633313954771,1.844999999999982,0.75
370,0,900,23.892661138757926,1.8499999999999819,0.75
371,0,900,24.088499678784537,1.8549999999999818,0.75
372,0,900,24.283836395288933,1.8599999999999817,0.75
373,0,900,24.478664068774638,1.8649999999999816,0.75
374,0,900,24.672978870877763,1.8699999999999815,0.75
375,0,900,24.866779207723468,1.8749999999999813,0.75
376,0,900,25.060064956279664,1.8799999999999812,0.75
377,0,900,25.278197340617584,1.8849999999999811,0.75
378,0,900,25.54220607868002,1.889999999999981,0.75
379,0,900,25.776273491996143,1.894999999999981,0.75
380,0,900,25.909677763102493,1.8999999999999808,0.75
381,0,900,26.097021530434553,1.9049999999999807,0.75
382,0,900,26.284608670090403,1.9099999999999806,0.75
383,0,900,26.44539528452046,1.9149999999999805,0.75
384,0,900,26.61785001094673,1.9199999999999804,0.75
385,0,900,26.796144220392208,1.9249999999999803,0.75
386,0,900,26.977691801289968,1.9299999999999802,0.75
387,0,900,27.161093206061132,1.93499999999998,0.75
388,0,900,27.345510672328267,1.93999999999998,0.75
389,0,900,27.53041926874864,1.9449999999999799,0.75
390,0,900,27.71548313485829,1.9499999999999797,0.75
391,0,900,27.900485243036403,1.9549999999999796,0.75
392,0,900,28.085284732446986,1.9599999999999795,0.75
393,0,900,28.26979008833774,1.9649999999999794,0.75
394,0,900,28.453941971176167,1.9699999999999793,0.75
395,0,900,28.637702107019,1.9749999999999792,0.75
396,0,900,28.821046051985835,1.979999999999979,0.75
397,0,900,29.031039625244166,1.984999999999979,0.75
398,0,900,29.20194405575961,1.989999999999979,0.75
399,0,900,29.37806411881488,1.9949999999999788,0.75
400,0,900,29.556183527934166,1.9999999999999787,0.75
401,0,900,29.735154968288693,1.9999999999999787,0.75
402,0,900,29.906874390265806,1.9999999999999787,0.75
403,0,900,30.101145798361088,1.9999999999999787,0.75
404,0,899,30.241431425045366,1.9999999999999787,0.7496111111111111
405,0,900,30.25208890220775,1.9999999999999787,0.75
406,0,900,30.215211366803715,1.9999999999999787,0.75
407,0,900,30.19496453474075,1.9999999999999787,0.75
408,0,900,30.159791508628384,1.9999999999999787,0.75
409,0,900,30.13703546349635,1.9999999999999787,0.75
410,0,900,30.12217335291297,1.9999999999999787,0.75
411,0,900,30.112410225291036,1.9999999999999787,0.75
412,0,900,30.10597608723026,1.9999999999999787,0.75
413,0,900,30.101727636436998,1.9999999999999787,0.75
414,0,900,30.098918708041023,1.9999999999999787,0.75
415,0,900,30.097059723822216,1.9999999999999787,0.75
416,0,900,30.095828472454176,1.9999999999999787,0.75
417,0,900,30.095012467299664,1.9999999999999787,0.75
418,0,900,30.094471377278435,1.9999999999999787,0.75
419,0,900,30.094112420453268,1.9999999999999787,0.75
420,0,900,30.118591627244314,1.9999999999999787,0.75
421,0,900,30.10917614609198,1.9999999999999787,0.75
422,0,900,30.103683707910854,1.9999999999999787,0.75
423,0,900,30.100186679528115,1.9999999999999787,0.75
424,0,900,30.09789913145896,1.9999999999999787,0.75
425,0,900,30.096388822069276,1.9999999999999787,0.75
426,0,900,30.12246929602941,1.9999999999999787,0.75
427,0,900,30.18976003913975,1.9999999999999787,0.75
428,0,900,30.313232564843137,1.9999999999999787,0.75
429,0,900,30.332352561569035,1.9999999999999787,0.75
430,0,900,30.313662717922178,1.9999999999999787,0.75
431,0,900,30.28074478939313,1.9999999999999787,0.75
432,0,900,30.213307863833265,1.9999999999999787,0.75
433,0,900,30.170940244918206,1.9999999999999787,0.75
434,0,900,30.143918545818746,1.9999999999999787,0.75
435,0,900,30.126474394477203,1.9999999999999787,0.75
436,0,900,30.115123231499503,1.9999999999999787,0.75
437,0,900,30.10769931328926,1.9999999999999787,0.75
438,0,900,30.10282770251572,1.9999999999999787,0.75
439,0,900,30.099623563807732,1.9999999999999787,0.75
440,0,900,30.09751261463939,1.9999999999999787,0.75
441,0,900,30.096120101161436,1.9999999999999787,0.75
442,0,900,30.095200581990014,1.9999999999999787,0.75
443,0,900,30.121673988625997,1.9999999999999787,0.75
444,0,900,30.10970475229041,1.9999999999999787,0.75
445,0,900,30.103533329697512,1.9999999999999787,0.75
446,0,900,30.099900477335645,1.9999999999999787,0.75
447,0,900,30.097629573680354,1.9999999999999787,0.75
448,0,900,30.096171771015705,1.9999999999999787,0.75
449,0,900,30.095224010723108,1.9999999999999787,0.75
450,0,900,30.09460367665332,1.9999999999999787,0.75
451,0,900,30.1677702666787,1.9999999999999787,0.75
452,0,900,30.24127602941365,1.9999999999999787,0.75
453,0,900,30.322387228817828,1.9999999999999787,0.75
454,0,900,30.40354465910575,1.9999999999999787,0.75
455,0,900,30.31789462330162,1.9999999999999787,0.75
456,0,899,30.404309696377446,1.9999999999999787,0.7496111111111111
457,0,900,30.32479609807463,1.9999999999999787,0.75
458,0,900,30.243059506796808,1.9999999999999787,0.75
459,0,900,30.19108502052671,1.9999999999999787,0.75
460,0,900,30.157442092223313,1.9999999999999787,0.75
461,0,900,30.13550194735771,1.9999999999999787,0.75
462,0,900,30.12113362802453,1.9999999999999787,0.75
463,0,900,30.111697010201585,1.9999999999999787,0.75
464,0,900,30.105486106627673,1.9999999999999787,0.75
465,0,900,30.101391508853364,1.9999999999999787,0.75
466,0,900,30.098688581990558,1.9999999999999787,0.75
467,0,900,30.096902458829444,1.9999999999999787,0.75
468,0,900,30.095721165454307,1.9999999999999787,0.75
469,0,900,30.122020508157892,1.9999999999999787,0.75
470,0,900,30.10993568275462,1.9999999999999787,0.75
471,0,900,30.103687502697888,1.9999999999999787,0.75
472,0,900,30.10000343368528,1.9999999999999787,0.75
473,0,900,30.097698196054825,1.9999999999999787,0.75
474,0,900,30.09621735043721,1.9999999999999787,0.75
475,0,900,30.095254160884384,1.9999999999999787,0.75
476,0,900,30.148785863695238,1.9999999999999787,0.75
477,0,900,30.20098720509952,1.9999999999999787,0.75
478,0,900,30.341970947021874,1.9999999999999787,0.75
479,0,900,30.377915123368094,1.9999999999999787,0.75
480,0,900,30.29140017687257,1.9999999999999787,0.75
481,0,900,30.247592926668833,1.9999999999999787,0.75
482,0,900,30.191948468523112,1.9999999999999787,0.75
483,0,900,30.18461587575853,1.9999999999999787,0.75
484,0,900,30.15094520695689,1.9999999999999787,0.75
485,0,900,30.130650301412437,1.9999999999999787,0.75
486,0,900,30.117769617999418,1.9999999999999787,0.75
487,0,900,30.109422571285855,1.9999999999999787,0.75
488,0,900,30.103963486811224,1.9999999999999787,0.75
489,0,900,30.100376516095064,1.9999999999999787,0.75
490,0,900,30.098013269230204,1.9999999999999787,0.75
491,0,900,30.096453529515205,1.9999999999999787,0.75
492,0,900,30.095422829947434,1.9999999999999787,0.75
493,0,900,30.094741098610296,1.9999999999999787,0.75
494,0,900,30.12137102527903,1.9999999999999787,0.75
495,0,900,30.10950509340463,1.9999999999999787,0.75
496,0,900,30.130483092653808,1.9999999999999787,0.75
497,0,900,30.142409215151265,1.9999999999999787,0.75
498,0,900,30.12269546010708,1.9999999999999787,0.75
