time,black,white,temperature,luminosity,albedo
219,481,412,29.260803824168853,1.094999999999998,0.48005555555555557
220,478,415,29.312529968806444,1.0999999999999979,0.4817222222222222
221,474,418,29.34777585855726,1.1049999999999978,0.4835555555555556
222,471,422,29.34605433218729,1.1099999999999977,0.4856111111111111
223,467,424,29.396512353144935,1.1149999999999975,0.4870555555555556
224,456,432,29.28623345758495,1.1199999999999974,0.492
225,448,438,29.134257971229285,1.1249999999999973,0.4956666666666667
226,438,444,28.921339376772032,1.1299999999999972,0.49966666666666665
227,436,449,28.844167609766057,1.1349999999999971,0.5019444444444444
228,434,452,28.741027806948836,1.139999999999997,0.5034444444444445
229,431,453,28.742363526700586,1.144999999999997,0.5043333333333333
230,431,457,28.759836748930326,1.1499999999999968,0.5058888888888889
231,429,458,28.807017077260095,1.1549999999999967,0.5066111111111111
232,422,464,28.775320282859564,1.1599999999999966,0.5101111111111112
233,418,467,28.786884232492827,1.1649999999999965,0.5119444444444444
234,411,477,28.642523384971366,1.1699999999999964,0.5169999999999999
235,402,490,28.34351718468752,1.1749999999999963,0.5235555555555556
236,401,495,27.999614775463588,1.1799999999999962,0.5256666666666666
237,400,497,27.86207877934551,1.184999999999996,0.526611111111111
238,395,501,27.78348633861121,1.189999999999996,0.5289999999999999
239,389,509,27.62708501853179,1.1949999999999958,0.5331111111111111
240,386,510,27.532012001826732,1.1999999999999957,0.5339999999999999
241,308,584,25.76476248945026,1.2049999999999956,0.5757777777777776
242,242,639,23.000151638876595,1.2099999999999955,0.6081666666666663
243,186,692,19.54477840627748,1.2149999999999954,0.6381111111111106
244,148,743,16.140647488568217,1.2199999999999953,0.6642777777777776
245,125,771,12.859986148044895,1.2249999999999952,0.6789999999999999
246,120,773,10.5704189347197,1.229999999999995,0.6806111111111111
247,119,773,9.077741846579261,1.234999999999995,0.6807777777777777
248,113,776,8.075783006599831,1.2399999999999949,0.6829444444444442
249,114,774,7.573352612398823,1.2449999999999948,0.6819999999999999
250,111,773,7.324573208731671,1.2499999999999947,0.682111111111111
251,108,775,7.214325448417232,1.2549999999999946,0.6833888888888887
252,106,778,7.180495079443403,1.2599999999999945,0.6848888888888888
253,103,775,7.327669676982747,1.2649999999999944,0.6842222222222221
254,104,766,7.721754690989474,1.2699999999999942,0.6805555555555555
255,103,763,8.139653353432776,1.2749999999999941,0.6795555555555554
256,105,764,8.510403618840964,1.279999999999994,0.6796111111111109
257,106,763,8.909533383169958,1.284999999999994,0.6790555555555553
258,109,760,9.307967660696795,1.2899999999999938,0.6773888888888886
259,110,768,9.627478534038072,1.2949999999999937,0.6803333333333331
260,110,767,9.851115167095015,1.2999999999999936,0.6799444444444442
261,111,769,10.071741202551944,1.3049999999999935,0.6805555555555555
262,112,767,10.310117506197251,1.3099999999999934,0.6796111111111109
